User;date;time;Device;Model;gt;x;y;z;dummy
g;23.02.2015;13:18:59.227;nexus4_1;nexus4;stand;-0.030639648;5.0354E-4;-0.17262268;;
g;23.02.2015;13:18:59.427;nexus4_2;nexus4;stand;-0.055923462;-0.010437012;0.022659302;;
g;23.02.2015;13:18:59.631;nexus4_1;nexus4;stand;-0.048797607;-0.032608032;-0.061538696;;
g;23.02.2015;13:18:59.828;nexus4_2;nexus4;stand;-0.070877075;-0.029663086;-0.15892029;;
g;23.02.2015;13:19:00.032;nexus4_1;nexus4;stand;0.008880615;-0.09669495;-0.06367493;;
g;23.02.2015;13:19:00.234;nexus4_1;nexus4;stand;0.037719727;0.09983826;0.26957703;;
g;23.02.2015;13:19:00.433;nexus4_2;nexus4;stand;0.0466156;0.03869629;0.03868103;;
g;23.02.2015;13:19:00.635;nexus4_2;nexus4;stand;0.14808655;0.11239624;0.18180847;;
g;23.02.2015;13:19:00.837;nexus4_2;nexus4;stand;0.108566284;2.441406E-4;0.4082489;;
g;23.02.2015;13:19:01.037;nexus4_2;nexus4;stand;0.029525757;0.08035278;0.3665924;;
g;23.02.2015;13:19:01.238;nexus4_2;nexus4;stand;0.09361267;-0.07131958;-0.03501892;;
g;23.02.2015;13:19:01.442;nexus4_2;nexus4;stand;-0.012130737;-0.22299194;-0.10978699;;
g;23.02.2015;13:19:01.640;nexus4_1;nexus4;stand;-0.026367188;0.10624695;-0.03804016;;
g;23.02.2015;13:19:06.283;nexus4_1;nexus4;stand;0.013153076;-0.014450073;-0.06687927;;
g;23.02.2015;13:19:06.686;nexus4_1;nexus4;stand;-0.0018005371;0.013320923;-6.561279E-4;;
g;23.02.2015;13:19:07.034;nexus4_1;nexus4;stand;-7.324219E-4;0.0015716553;-0.00920105;;
g;23.02.2015;13:19:07.233;nexus4_2;nexus4;stand;0.002822876;0.0034484863;2.288818E-4;;
g;23.02.2015;13:19:07.437;nexus4_1;nexus4;stand;0.0014038086;5.0354E-4;0.0068206787;;
g;23.02.2015;13:19:07.636;nexus4_2;nexus4;stand;-3.814697E-4;-0.0050964355;0.020523071;;
g;23.02.2015;13:19:07.838;nexus4_1;nexus4;stand;-7.324219E-4;-5.645752E-4;-0.045516968;;
g;23.02.2015;13:19:08.041;nexus4_1;nexus4;stand;-0.009277344;0.0037078857;0.06770325;;
g;23.02.2015;13:19:08.241;nexus4_2;nexus4;stand;-0.0035858154;-8.239746E-4;0.008773804;;
g;23.02.2015;13:19:08.441;nexus4_2;nexus4;stand;-0.006790161;0.002380371;0.025863647;;
g;23.02.2015;13:19:08.645;nexus4_2;nexus4;stand;-0.0035858154;-0.014709473;-8.392334E-4;;
g;23.02.2015;13:19:08.846;nexus4_1;nexus4;stand;3.356934E-4;-0.003768921;0.020706177;;
g;23.02.2015;13:19:09.047;nexus4_1;nexus4;stand;0.0014038086;0.021865845;-0.010269165;;
g;23.02.2015;13:19:09.247;nexus4_1;nexus4;stand;-0.0028686523;0.012252808;0.016433716;;
g;23.02.2015;13:19:09.449;nexus4_1;nexus4;stand;-0.0071411133;-0.0027008057;0.05381775;;
g;23.02.2015;13:19:09.651;nexus4_1;nexus4;stand;0.011016846;5.0354E-4;-0.00920105;;
g;23.02.2015;13:19:09.850;nexus4_1;nexus4;stand;-7.324219E-4;-0.010177612;0.017501831;;
g;23.02.2015;13:19:10.052;nexus4_1;nexus4;stand;0.0014038086;0.007980347;0.0046844482;;
g;23.02.2015;13:19:10.275;nexus4_2;nexus4;stand;-0.0025177002;0.0013122559;0.01625061;;
g;23.02.2015;13:19:15.125;nexus4_2;nexus4;stand;-0.0025177002;-0.011505127;-0.015792847;;
g;23.02.2015;13:19:15.328;nexus4_1;nexus4;stand;-0.010345459;0.035751343;-0.0017242432;;
g;23.02.2015;13:19:15.529;nexus4_2;nexus4;stand;-0.012130737;0.07394409;0.06538391;;
g;23.02.2015;13:19:15.730;nexus4_2;nexus4;stand;-0.013198853;0.015197754;-0.0104522705;;
g;23.02.2015;13:19:15.930;nexus4_2;nexus4;stand;0.002822876;0.013061523;-0.056381226;;
g;23.02.2015;13:19:16.136;nexus4_1;nexus4;stand;0.003540039;5.0354E-4;0.01322937;;
g;23.02.2015;13:19:16.336;nexus4_2;nexus4;stand;-0.001449585;-0.0050964355;0.011978149;;
g;23.02.2015;13:19:16.536;nexus4_2;nexus4;stand;0.0049591064;-0.020050049;0.01411438;;
g;23.02.2015;13:19:16.739;nexus4_1;nexus4;stand;0.0024719238;0.019729614;0.0057525635;;
g;23.02.2015;13:19:16.942;nexus4_1;nexus4;stand;3.356934E-4;-0.004837036;0.020706177;;
g;23.02.2015;13:19:17.146;nexus4_1;nexus4;stand;0.0046081543;-0.0059051514;-0.0017242432;;
g;23.02.2015;13:19:17.341;nexus4_2;nexus4;stand;0.0038909912;-0.002960205;2.288818E-4;;
g;23.02.2015;13:19:17.545;nexus4_1;nexus4;stand;-0.005004883;0.004776001;0.028182983;;
g;23.02.2015;13:19:17.749;nexus4_2;nexus4;stand;0.0049591064;-8.239746E-4;-0.012588501;;
g;23.02.2015;13:19:17.954;nexus4_1;nexus4;stand;0.0024719238;-0.008041382;0.0025482178;;
g;23.02.2015;13:19:18.149;nexus4_1;nexus4;stand;3.356934E-4;-0.0069732666;0.0046844482;;
g;23.02.2015;13:19:18.349;nexus4_2;nexus4;stand;-3.814697E-4;-0.012573242;0.004501343;;
g;23.02.2015;13:19:18.553;nexus4_1;nexus4;stand;0.0024719238;-0.0059051514;-0.01133728;;
g;23.02.2015;13:19:18.751;nexus4_1;nexus4;stand;-7.324219E-4;0.004776001;0.010025024;;
g;23.02.2015;13:19:18.951;nexus4_2;nexus4;stand;6.866455E-4;-0.006164551;-0.011520386;;
g;23.02.2015;13:19:19.153;nexus4_2;nexus4;stand;-0.006790161;0.0034484863;0.030136108;;
g;23.02.2015;13:19:19.354;nexus4_2;nexus4;stand;-0.0025177002;-0.008300781;-0.03074646;;
g;23.02.2015;13:19:19.555;nexus4_2;nexus4;stand;0.010299683;-0.023254395;-0.022201538;;
g;23.02.2015;13:19:19.756;nexus4_2;nexus4;stand;0.0060272217;-0.021118164;-0.03288269;;
g;23.02.2015;13:19:19.959;nexus4_2;nexus4;stand;-0.0046539307;0.019470215;0.039749146;;
g;23.02.2015;13:19:20.164;nexus4_1;nexus4;stand;-0.0039367676;0.005844116;0.014297485;;
g;23.02.2015;13:19:20.364;nexus4_2;nexus4;stand;-3.814697E-4;-0.0018920898;-0.004043579;;
g;23.02.2015;13:19:20.565;nexus4_1;nexus4;stand;0.0024719238;0.0015716553;-0.023086548;;
g;23.02.2015;13:19:20.766;nexus4_2;nexus4;stand;6.866455E-4;0.0045166016;0.0034332275;;
g;23.02.2015;13:19:20.972;nexus4_2;nexus4;stand;0.0017547607;-0.002960205;-0.017929077;;
g;23.02.2015;13:19:21.167;nexus4_2;nexus4;stand;-3.814697E-4;-8.239746E-4;-0.014724731;;
g;23.02.2015;13:19:21.372;nexus4_1;nexus4;stand;0.0014038086;-0.0027008057;0.0014801025;;
g;23.02.2015;13:19:21.572;nexus4_2;nexus4;stand;-0.001449585;0.0013122559;0.0077056885;;
g;23.02.2015;13:19:21.774;nexus4_2;nexus4;stand;-0.0025177002;2.441406E-4;0.019454956;;
g;23.02.2015;13:19:21.981;nexus4_2;nexus4;stand;0.0017547607;-8.239746E-4;0.0012969971;;
g;23.02.2015;13:19:22.178;nexus4_2;nexus4;stand;0.008163452;-0.02218628;-0.016860962;;
g;23.02.2015;13:19:22.375;nexus4_2;nexus4;stand;0.0049591064;0.006652832;-0.012588501;;
g;23.02.2015;13:19:22.582;nexus4_1;nexus4;stand;-7.324219E-4;0.012252808;0.010025024;;
g;23.02.2015;13:19:22.781;nexus4_1;nexus4;stand;0.0014038086;0.004776001;-0.008132935;;
g;23.02.2015;13:19:22.981;nexus4_2;nexus4;stand;-0.0025177002;0.011993408;0.009841919;;
g;23.02.2015;13:19:23.183;nexus4_2;nexus4;stand;0.002822876;0.0045166016;-0.0104522705;;
g;23.02.2015;13:19:23.383;nexus4_2;nexus4;stand;-3.814697E-4;2.441406E-4;0.009841919;;
g;23.02.2015;13:19:23.592;nexus4_1;nexus4;stand;-7.324219E-4;0.0037078857;0.008956909;;
g;23.02.2015;13:19:23.787;nexus4_1;nexus4;stand;3.356934E-4;0.0026397705;0.007888794;;
g;23.02.2015;13:19:23.991;nexus4_1;nexus4;stand;0.003540039;-0.004837036;-0.008132935;;
g;23.02.2015;13:19:24.190;nexus4_2;nexus4;stand;-0.001449585;-8.239746E-4;0.004501343;;
g;23.02.2015;13:19:24.399;nexus4_1;nexus4;stand;-7.324219E-4;0.0015716553;-0.0038604736;;
g;23.02.2015;13:19:24.591;nexus4_2;nexus4;stand;0.0017547607;-0.0040283203;0.0012969971;;
g;23.02.2015;13:19:24.799;nexus4_2;nexus4;stand;-3.814697E-4;-0.002960205;0.0012969971;;
g;23.02.2015;13:19:24.994;nexus4_2;nexus4;stand;-0.0025177002;-0.002960205;0.0034332275;;
g;23.02.2015;13:19:25.196;nexus4_2;nexus4;stand;-0.007858276;-8.239746E-4;0.0077056885;;
g;23.02.2015;13:19:25.397;nexus4_2;nexus4;stand;0.0038909912;0.006652832;-8.392334E-4;;
g;23.02.2015;13:19:25.599;nexus4_2;nexus4;stand;-0.001449585;0.006652832;-0.0019073486;;
g;23.02.2015;13:19:25.801;nexus4_2;nexus4;stand;-0.013198853;0.011993408;0.05683899;;
g;23.02.2015;13:19:26.004;nexus4_2;nexus4;stand;0.008163452;-0.011505127;-0.058517456;;
g;23.02.2015;13:19:26.204;nexus4_1;nexus4;stand;-0.038116455;0.034683228;0.079452515;;
g;23.02.2015;13:19:26.405;nexus4_2;nexus4;stand;0.018844604;0.019470215;0.055770874;;
g;23.02.2015;13:19:26.608;nexus4_2;nexus4;stand;-0.037765503;-0.020050049;0.06111145;;
g;23.02.2015;13:19:26.808;nexus4_2;nexus4;stand;-0.03135681;-0.04248047;-0.11512756;;
g;23.02.2015;13:19:27.010;nexus4_2;nexus4;stand;-0.075149536;0.024810791;-0.3063202;;
g;23.02.2015;13:19:27.209;nexus4_2;nexus4;stand;-0.073013306;0.014129639;-0.35865784;;
g;23.02.2015;13:19:27.413;nexus4_1;nexus4;stand;0.09112549;0.10090637;0.25675964;;
g;23.02.2015;13:19:27.612;nexus4_2;nexus4;stand;0.1235199;-0.1845398;0.055770874;;
g;23.02.2015;13:19:27.817;nexus4_2;nexus4;stand;0.10536194;0.084625244;0.31532288;;
g;23.02.2015;13:19:28.015;nexus4_2;nexus4;stand;0.08720398;0.19570923;0.37834167;;
g;23.02.2015;13:19:28.219;nexus4_2;nexus4;stand;-0.032424927;-0.029663086;0.2191925;;
g;23.02.2015;13:19:28.421;nexus4_1;nexus4;stand;-0.023162842;-0.014450073;-0.32429504;;
g;23.02.2015;13:19:28.624;nexus4_1;nexus4;stand;-0.056274414;0.16072083;0.044204712;;
g;23.02.2015;13:19:28.823;nexus4_1;nexus4;stand;0.04840088;-0.030471802;-0.027359009;;
g;23.02.2015;13:19:29.032;nexus4_2;nexus4;stand;0.020980835;0.07928467;0.048294067;;
g;23.02.2015;13:19:29.226;nexus4_2;nexus4;stand;0.030593872;-0.072387695;0.005569458;;
g;23.02.2015;13:19:29.427;nexus4_2;nexus4;stand;-0.033493042;0.10385132;-0.026473999;;
g;23.02.2015;13:19:29.629;nexus4_2;nexus4;stand;-0.006790161;0.046173096;0.024795532;;
g;23.02.2015;13:19:29.829;nexus4_2;nexus4;stand;0.029525757;-8.239746E-4;0.004501343;;
g;23.02.2015;13:19:30.034;nexus4_1;nexus4;stand;-0.0082092285;-0.010177612;0.052749634;;
g;23.02.2015;13:19:30.232;nexus4_2;nexus4;stand;0.0049591064;0.002380371;-0.0051116943;;
g;23.02.2015;13:19:30.435;nexus4_1;nexus4;stand;0.0024719238;-0.0069732666;-0.014541626;;
g;23.02.2015;13:19:30.636;nexus4_2;nexus4;stand;0.010299683;-0.017913818;-0.017929077;;
g;23.02.2015;13:19:30.839;nexus4_1;nexus4;stand;0.003540039;-0.008041382;0.0057525635;;
g;23.02.2015;13:19:31.045;nexus4_2;nexus4;stand;-3.814697E-4;-0.016845703;-0.014724731;;
g;23.02.2015;13:19:31.242;nexus4_2;nexus4;stand;-3.814697E-4;-0.008300781;0.008773804;;
g;23.02.2015;13:19:31.444;nexus4_1;nexus4;stand;-0.0018005371;-0.013381958;0.0046844482;;
g;23.02.2015;13:19:31.643;nexus4_2;nexus4;stand;-0.0025177002;0.023742676;0.01411438;;
g;23.02.2015;13:19:31.848;nexus4_2;nexus4;stand;-3.814697E-4;-0.015777588;2.288818E-4;;
g;23.02.2015;13:19:32.046;nexus4_2;nexus4;stand;-0.0025177002;-0.017913818;0.01838684;;
g;23.02.2015;13:19:32.247;nexus4_2;nexus4;stand;-0.0046539307;0.0045166016;0.01411438;;
g;23.02.2015;13:19:32.452;nexus4_1;nexus4;stand;-0.009277344;-0.003768921;0.050613403;;
g;23.02.2015;13:19:32.653;nexus4_1;nexus4;stand;0.008880615;-0.049697876;0.03138733;;
g;23.02.2015;13:19:32.851;nexus4_2;nexus4;stand;-0.0035858154;0.0184021;0.03868103;;
g;23.02.2015;13:19:33.054;nexus4_1;nexus4;stand;-0.0082092285;-0.003768921;0.04206848;;
g;23.02.2015;13:19:33.260;nexus4_2;nexus4;stand;0.013504028;-0.0050964355;-0.047836304;;
g;23.02.2015;13:19:33.462;nexus4_1;nexus4;stand;0.0024719238;-0.02192688;0.019638062;;
g;23.02.2015;13:19:33.658;nexus4_2;nexus4;stand;-3.814697E-4;-0.0093688965;-0.0061798096;;
g;23.02.2015;13:19:33.859;nexus4_2;nexus4;stand;-0.0035858154;-0.017913818;0.04295349;;
g;23.02.2015;13:19:34.060;nexus4_2;nexus4;stand;0.010299683;-0.02432251;-0.080947876;;
g;23.02.2015;13:19:34.263;nexus4_1;nexus4;stand;0.012084961;-5.645752E-4;-0.04017639;;
g;23.02.2015;13:19:34.466;nexus4_1;nexus4;stand;3.356934E-4;0.009048462;-0.008132935;;
g;23.02.2015;13:19:34.664;nexus4_2;nexus4;stand;0.011367798;2.441406E-4;-0.05744934;;
g;23.02.2015;13:19:34.864;nexus4_2;nexus4;stand;-0.0046539307;0.0045166016;0.009841919;;
g;23.02.2015;13:19:35.067;nexus4_2;nexus4;stand;-3.814697E-4;-0.002960205;-0.0019073486;;
g;23.02.2015;13:19:35.272;nexus4_1;nexus4;stand;0.0014038086;-0.010177612;-0.014541626;;
g;23.02.2015;13:19:35.471;nexus4_1;nexus4;stand;-7.324219E-4;-0.0069732666;-0.0017242432;;
g;23.02.2015;13:19:35.677;nexus4_2;nexus4;stand;0.0017547607;-0.010437012;-0.007247925;;
g;23.02.2015;13:19:35.881;nexus4_1;nexus4;stand;-7.324219E-4;0.010116577;0.0046844482;;
g;23.02.2015;13:19:36.075;nexus4_2;nexus4;stand;-0.0025177002;-0.006164551;0.011978149;;
g;23.02.2015;13:19:36.275;nexus4_2;nexus4;stand;6.866455E-4;-0.0040283203;0.0012969971;;
g;23.02.2015;13:19:36.479;nexus4_2;nexus4;stand;0.0038909912;-8.239746E-4;-0.0019073486;;
g;23.02.2015;13:19:36.681;nexus4_1;nexus4;stand;0.0046081543;-0.0059051514;-0.0027923584;;
g;23.02.2015;13:19:36.881;nexus4_1;nexus4;stand;0.0014038086;-0.003768921;0.0025482178;;
g;23.02.2015;13:19:37.082;nexus4_2;nexus4;stand;6.866455E-4;-0.0040283203;0.005569458;;
g;23.02.2015;13:19:37.284;nexus4_2;nexus4;stand;-0.0035858154;-0.006164551;0.004501343;;
g;23.02.2015;13:19:37.487;nexus4_1;nexus4;stand;0.0014038086;0.0015716553;-0.019882202;;
g;23.02.2015;13:19:37.687;nexus4_2;nexus4;stand;-3.814697E-4;0.0077209473;-0.011520386;;
g;23.02.2015;13:19:37.891;nexus4_1;nexus4;stand;0.0046081543;-0.0069732666;-0.00920105;;
g;23.02.2015;13:19:38.089;nexus4_1;nexus4;stand;0.0024719238;0.0026397705;-0.0017242432;;
g;23.02.2015;13:19:38.292;nexus4_1;nexus4;stand;3.356934E-4;-0.010177612;0.010025024;;
g;23.02.2015;13:19:38.496;nexus4_1;nexus4;stand;-0.0039367676;0.007980347;0.061294556;;
g;23.02.2015;13:19:38.697;nexus4_2;nexus4;stand;-3.814697E-4;-0.0040283203;0.011978149;;
g;23.02.2015;13:19:38.897;nexus4_1;nexus4;stand;0.008880615;-0.008041382;-0.020950317;;
g;23.02.2015;13:19:39.094;nexus4_2;nexus4;stand;-0.0046539307;-0.0093688965;0.010910034;;
g;23.02.2015;13:19:39.296;nexus4_2;nexus4;stand;6.866455E-4;0.002380371;-0.036087036;;
g;23.02.2015;13:19:39.509;nexus4_2;nexus4;stand;-0.001449585;0.0034484863;-0.0029754639;;
g;23.02.2015;13:19:39.714;nexus4_2;nexus4;stand;-3.814697E-4;0.0013122559;-0.004043579;;
g;23.02.2015;13:19:39.903;nexus4_1;nexus4;stand;-7.324219E-4;-0.003768921;0.003616333;;
g;23.02.2015;13:19:40.106;nexus4_1;nexus4;stand;0.0014038086;-0.004837036;-0.004928589;;
g;23.02.2015;13:19:40.305;nexus4_1;nexus4;stand;0.0014038086;-5.645752E-4;-0.0038604736;;
g;23.02.2015;13:19:40.506;nexus4_2;nexus4;stand;-0.001449585;-0.0093688965;-0.0104522705;;
g;23.02.2015;13:19:40.711;nexus4_1;nexus4;stand;-0.0018005371;0.004776001;0.0014801025;;
g;23.02.2015;13:19:40.913;nexus4_2;nexus4;stand;6.866455E-4;-0.006164551;-0.0061798096;;
g;23.02.2015;13:19:41.113;nexus4_1;nexus4;stand;3.356934E-4;0.0069122314;0.0014801025;;
g;23.02.2015;13:19:41.314;nexus4_1;nexus4;stand;-7.324219E-4;-5.645752E-4;0.0068206787;;
g;23.02.2015;13:19:41.514;nexus4_2;nexus4;stand;6.866455E-4;0.015197754;-0.0019073486;;
g;23.02.2015;13:19:41.714;nexus4_2;nexus4;stand;-0.0035858154;0.0087890625;0.01838684;;
g;23.02.2015;13:19:41.917;nexus4_2;nexus4;stand;-3.814697E-4;-0.0093688965;-0.012588501;;
g;23.02.2015;13:19:42.123;nexus4_2;nexus4;stand;0.0038909912;2.441406E-4;-0.021133423;;
g;23.02.2015;13:19:42.318;nexus4_2;nexus4;stand;-3.814697E-4;-8.239746E-4;0.0066375732;;
g;23.02.2015;13:19:42.518;nexus4_1;nexus4;stand;3.356934E-4;0.016525269;-0.0027923584;;
g;23.02.2015;13:19:42.725;nexus4_2;nexus4;stand;0.002822876;0.0087890625;-0.016860962;;
g;23.02.2015;13:19:42.922;nexus4_1;nexus4;stand;0.0014038086;0.03147888;-0.010269165;;
g;23.02.2015;13:19:43.124;nexus4_2;nexus4;stand;0.002822876;-0.025390625;-0.054244995;;
g;23.02.2015;13:19:43.325;nexus4_2;nexus4;stand;-3.814697E-4;0.032287598;0.010910034;;
g;23.02.2015;13:19:43.530;nexus4_1;nexus4;stand;-0.005004883;0.005844116;-0.05619812;;
g;23.02.2015;13:19:43.731;nexus4_1;nexus4;stand;-0.03704834;0.054977417;0.2813263;;
g;23.02.2015;13:19:43.935;nexus4_1;nexus4;stand;-0.0028686523;-0.035812378;-0.043380737;;
g;23.02.2015;13:19:44.137;nexus4_2;nexus4;stand;-0.018539429;0.04083252;0.27046204;;
g;23.02.2015;13:19:44.333;nexus4_2;nexus4;stand;0.0060272217;-0.025390625;-0.20271301;;
g;23.02.2015;13:19:44.536;nexus4_2;nexus4;stand;0.002822876;-0.011505127;-0.05317688;;
g;23.02.2015;13:19:44.739;nexus4_1;nexus4;stand;0.0056762695;0.0069122314;-0.03590393;;
g;23.02.2015;13:19:44.941;nexus4_1;nexus4;stand;0.0078125;0.0037078857;-0.005996704;;
g;23.02.2015;13:19:45.138;nexus4_1;nexus4;stand;-7.324219E-4;-0.0069732666;0.03352356;;
g;23.02.2015;13:19:45.340;nexus4_2;nexus4;stand;0.0017547607;-0.002960205;2.288818E-4;;
g;23.02.2015;13:19:45.544;nexus4_1;nexus4;stand;0.0056762695;-0.008041382;-0.0124053955;;
g;23.02.2015;13:19:45.745;nexus4_1;nexus4;stand;-0.005004883;0.009048462;0.03565979;;
g;23.02.2015;13:19:45.947;nexus4_1;nexus4;stand;0.0014038086;-0.010177612;-6.561279E-4;;
g;23.02.2015;13:19:46.144;nexus4_2;nexus4;stand;-0.001449585;0.013061523;0.03440857;;
g;23.02.2015;13:19:46.353;nexus4_2;nexus4;stand;0.002822876;-0.010437012;-0.009384155;;
g;23.02.2015;13:19:46.550;nexus4_2;nexus4;stand;-0.001449585;-0.015777588;0.005569458;;
g;23.02.2015;13:19:46.752;nexus4_2;nexus4;stand;0.0049591064;-0.030731201;-0.020065308;;
g;23.02.2015;13:19:46.954;nexus4_1;nexus4;stand;0.0078125;-0.033676147;-0.042312622;;
g;23.02.2015;13:19:47.158;nexus4_2;nexus4;stand;0.0060272217;-0.03286743;-0.0617218;;
g;23.02.2015;13:19:47.356;nexus4_2;nexus4;stand;-0.012130737;-0.039276123;0.015182495;;
g;23.02.2015;13:19:47.557;nexus4_1;nexus4;stand;3.356934E-4;0.005844116;-0.026290894;;
g;23.02.2015;13:19:47.757;nexus4_2;nexus4;stand;0.012435913;-0.0446167;-0.18348694;;
g;23.02.2015;13:19:47.959;nexus4_1;nexus4;stand;0.008880615;0.010116577;0.018569946;;
g;23.02.2015;13:19:48.159;nexus4_2;nexus4;stand;-0.0035858154;-0.014709473;0.0717926;;
g;23.02.2015;13:19:48.362;nexus4_1;nexus4;stand;0.003540039;0.0037078857;0.03779602;;
g;23.02.2015;13:19:48.565;nexus4_1;nexus4;stand;-0.009277344;0.004776001;0.041000366;;
g;23.02.2015;13:19:48.765;nexus4_2;nexus4;stand;-0.001449585;0.014129639;0.04295349;;
g;23.02.2015;13:19:48.964;nexus4_2;nexus4;stand;-0.007858276;0.013061523;0.031204224;;
g;23.02.2015;13:19:49.169;nexus4_2;nexus4;stand;0.007095337;0.01626587;0.025863647;;
g;23.02.2015;13:19:49.368;nexus4_2;nexus4;stand;-3.814697E-4;0.010925293;0.0066375732;;
g;23.02.2015;13:19:49.571;nexus4_1;nexus4;stand;0.0014038086;0.005844116;0.003616333;;
g;23.02.2015;13:19:49.772;nexus4_2;nexus4;stand;0.007095337;-0.012573242;0.009841919;;
g;23.02.2015;13:19:49.976;nexus4_1;nexus4;stand;-0.0082092285;0.02293396;0.15635681;;
g;23.02.2015;13:19:50.176;nexus4_2;nexus4;stand;0.01777649;-0.018981934;-0.05744934;;
g;23.02.2015;13:19:50.378;nexus4_2;nexus4;stand;-0.011062622;0.052581787;0.19462585;;
g;23.02.2015;13:19:50.578;nexus4_1;nexus4;stand;-0.0018005371;-0.04222107;0.03779602;;
g;23.02.2015;13:19:50.780;nexus4_2;nexus4;stand;-0.001449585;-8.239746E-4;0.020523071;;
g;23.02.2015;13:19:50.988;nexus4_1;nexus4;stand;0.0099487305;0.0069122314;-0.08610535;;
g;23.02.2015;13:19:51.184;nexus4_1;nexus4;stand;0.0024719238;-0.020858765;4.119873E-4;;
g;23.02.2015;13:19:51.390;nexus4_2;nexus4;stand;0.008163452;0.011993408;-0.040359497;;
g;23.02.2015;13:19:51.588;nexus4_1;nexus4;stand;0.0056762695;-0.008041382;-0.004928589;;
g;23.02.2015;13:19:51.786;nexus4_2;nexus4;stand;-0.0035858154;-0.011505127;0.033340454;;
g;23.02.2015;13:19:51.988;nexus4_2;nexus4;stand;0.0038909912;0.0045166016;-0.023269653;;
g;23.02.2015;13:19:52.193;nexus4_2;nexus4;stand;-0.013198853;0.041900635;0.06538391;;
g;23.02.2015;13:19:52.393;nexus4_2;nexus4;stand;0.0017547607;0.031219482;-0.018997192;;
g;23.02.2015;13:19:52.592;nexus4_2;nexus4;stand;0.0017547607;0.0087890625;0.019454956;;
g;23.02.2015;13:19:52.792;nexus4_2;nexus4;stand;-0.008926392;0.039764404;0.053634644;;
g;23.02.2015;13:19:52.998;nexus4_2;nexus4;stand;-0.028152466;0.11453247;0.09529114;;
g;23.02.2015;13:19:53.200;nexus4_2;nexus4;stand;-0.006790161;0.005584717;0.0012969971;;
g;23.02.2015;13:19:53.398;nexus4_1;nexus4;stand;0.020629883;0.0015716553;-0.10533142;;
g;23.02.2015;13:19:53.600;nexus4_1;nexus4;stand;0.012084961;-0.055038452;0.099746704;;
g;23.02.2015;13:19:53.800;nexus4_2;nexus4;stand;0.014572144;-0.0093688965;-0.06385803;;
g;23.02.2015;13:19:54.004;nexus4_2;nexus4;stand;0.0038909912;-0.047821045;0.1412201;;
g;23.02.2015;13:19:54.205;nexus4_1;nexus4;stand;-0.0071411133;0.035751343;-0.036972046;;
g;23.02.2015;13:19:54.407;nexus4_1;nexus4;stand;-0.006072998;0.0069122314;-0.048721313;;
g;23.02.2015;13:19:54.607;nexus4_2;nexus4;stand;-0.015335083;0.04296875;-0.041427612;;
g;23.02.2015;13:19:54.814;nexus4_2;nexus4;stand;0.0060272217;-0.0050964355;-0.018997192;;
g;23.02.2015;13:19:55.010;nexus4_2;nexus4;stand;0.0049591064;-0.0050964355;-0.0019073486;;
g;23.02.2015;13:19:55.211;nexus4_1;nexus4;stand;-0.0018005371;-0.0016326904;0.0025482178;;
g;23.02.2015;13:19:55.411;nexus4_2;nexus4;stand;-3.814697E-4;-8.239746E-4;0.008773804;;
