User;date;time;Device;Model;gt;x;y;z;dummy
e;24.02.2015;17:38:48.435;nexus4_2;nexus4;stairsup;0.27139282;0.50413513;-1.5944519;;
e;24.02.2015;17:38:48.634;nexus4_1;nexus4;stairsup;0.39483643;0.39271545;-0.7371979;;
e;24.02.2015;17:38:48.835;nexus4_1;nexus4;stairsup;0.4140625;-0.03666687;-0.58232117;;
e;24.02.2015;17:38:49.035;nexus4_1;nexus4;stairsup;1.364685;-0.74269104;-1.0544281;;
e;24.02.2015;17:38:49.235;nexus4_1;nexus4;stairsup;0.5828247;0.24317932;-1.0084991;;
e;24.02.2015;17:38:49.440;nexus4_2;nexus4;stairsup;0.86099243;-0.010696411;-0.45690918;;
e;24.02.2015;17:38:49.657;nexus4_2;nexus4;stairsup;-0.9697571;-0.115371704;-0.49749756;;
e;24.02.2015;17:38:49.854;nexus4_2;nexus4;stairsup;-1.8434753;-0.58000183;-0.21765137;;
e;24.02.2015;17:38:50.055;nexus4_2;nexus4;stairsup;1.5627441;-0.72740173;0.23416138;;
e;24.02.2015;17:38:50.259;nexus4_1;nexus4;stairsup;-1.3750305;-0.964859;0.16749573;;
e;24.02.2015;17:38:50.461;nexus4_1;nexus4;stairsup;0.05517578;-0.1723175;8.69751E-4;;
e;24.02.2015;17:38:50.660;nexus4_2;nexus4;stairsup;-2.109436;0.7882538;-0.1289978;;
e;24.02.2015;17:38:50.862;nexus4_2;nexus4;stairsup;1.4463196;0.70173645;0.4606018;;
e;24.02.2015;17:38:51.060;nexus4_2;nexus4;stairsup;1.1290894;-0.020309448;0.25338745;;
e;24.02.2015;17:38:51.262;nexus4_2;nexus4;stairsup;0.07272339;0.98158264;-0.2838745;;
e;24.02.2015;17:38:51.465;nexus4_2;nexus4;stairsup;-1.2666931;-0.50416565;0.23950195;;
e;24.02.2015;17:38:51.670;nexus4_2;nexus4;stairsup;-0.09176636;-0.16236877;-0.06277466;;
e;24.02.2015;17:38:51.869;nexus4_2;nexus4;stairsup;1.0297546;-1.2646637;-0.35757446;;
e;24.02.2015;17:38:52.074;nexus4_2;nexus4;stairsup;1.0735474;0.2210846;-0.065979004;;
e;24.02.2015;17:38:52.272;nexus4_2;nexus4;stairsup;-0.6995239;-0.24568176;0.52682495;;
e;24.02.2015;17:38:52.473;nexus4_2;nexus4;stairsup;-1.2036743;-0.54582214;-0.3821411;;
e;24.02.2015;17:38:52.673;nexus4_2;nexus4;stairsup;0.47006226;0.5447235;-0.7260742;;
e;24.02.2015;17:38:52.875;nexus4_2;nexus4;stairsup;1.4388428;0.45606995;0.5439148;;
e;24.02.2015;17:38:53.079;nexus4_1;nexus4;stairsup;0.3435669;-0.83454895;-0.1849823;;
e;24.02.2015;17:38:53.278;nexus4_2;nexus4;stairsup;-1.7355957;0.2627411;-0.70791626;;
e;24.02.2015;17:38:53.483;nexus4_2;nexus4;stairsup;1.9461975;0.4517975;-0.3468933;;
e;24.02.2015;17:38:53.681;nexus4_2;nexus4;stairsup;0.82040405;0.06941223;-0.816864;;
e;24.02.2015;17:38:53.882;nexus4_2;nexus4;stairsup;0.30343628;-0.0662384;-0.34048462;;
e;24.02.2015;17:38:54.083;nexus4_2;nexus4;stairsup;1.0564575;-0.20295715;-0.08306885;;
e;24.02.2015;17:38:54.284;nexus4_2;nexus4;stairsup;0.100494385;0.17622375;-1.5325012;;
e;24.02.2015;17:38:54.484;nexus4_2;nexus4;stairsup;0.7039795;0.017074585;-1.3487854;;
e;24.02.2015;17:38:54.686;nexus4_1;nexus4;stairsup;0.33288574;0.39164734;-1.4090424;;
e;24.02.2015;17:38:54.888;nexus4_2;nexus4;stairsup;0.51278687;-0.30763245;-1.724762;;
e;24.02.2015;17:38:55.092;nexus4_1;nexus4;stairsup;0.26132202;0.11500549;-1.2285309;;
e;24.02.2015;17:38:55.292;nexus4_2;nexus4;stairsup;-0.024475098;-0.6846771;-1.8422546;;
e;24.02.2015;17:38:55.493;nexus4_2;nexus4;stairsup;0.4946289;-0.034194946;-1.0443726;;
e;24.02.2015;17:38:55.697;nexus4_1;nexus4;stairsup;0.19189453;0.012466431;-0.7745819;;
e;24.02.2015;17:38:55.899;nexus4_1;nexus4;stairsup;-0.9744873;0.119277954;0.11729431;;
e;24.02.2015;17:38:56.097;nexus4_1;nexus4;stairsup;-1.2052002;0.2068634;-0.51823425;;
e;24.02.2015;17:38:56.298;nexus4_2;nexus4;stairsup;-1.1833801;-0.3396759;-0.53274536;;
e;24.02.2015;17:38:56.501;nexus4_2;nexus4;stairsup;-0.03302002;-0.13780212;-0.037139893;;
e;24.02.2015;17:38:56.703;nexus4_1;nexus4;stairsup;-0.78009033;1.3518829;0.39393616;;
e;24.02.2015;17:38:56.902;nexus4_2;nexus4;stairsup;1.0949097;-0.22538757;-0.17919922;;
e;24.02.2015;17:38:57.104;nexus4_2;nexus4;stairsup;-0.91955566;-0.93782043;-0.035003662;;
e;24.02.2015;17:38:57.308;nexus4_2;nexus4;stairsup;-0.91955566;-0.67826843;-0.24649048;;
e;24.02.2015;17:38:57.513;nexus4_1;nexus4;stairsup;-1.0449829;0.44184875;0.42811584;;
e;24.02.2015;17:38:57.715;nexus4_1;nexus4;stairsup;-1.6004028;0.14277649;0.3330536;;
e;24.02.2015;17:38:57.919;nexus4_2;nexus4;stairsup;-0.598053;-0.84916687;1.0085449;;
e;24.02.2015;17:38:58.118;nexus4_1;nexus4;stairsup;1.0282288;-0.9061127;-0.004470825;;
e;24.02.2015;17:38:58.332;nexus4_1;nexus4;stairsup;-1.0118713;0.3190155;0.34907532;;
e;24.02.2015;17:38:58.526;nexus4_1;nexus4;stairsup;-1.545929;0.13743591;0.5733795;;
e;24.02.2015;17:38:58.728;nexus4_1;nexus4;stairsup;0.90859985;0.33396912;0.51890564;;
e;24.02.2015;17:38:58.930;nexus4_1;nexus4;stairsup;1.2963257;-1.0652618;-0.6047516;;
e;24.02.2015;17:38:59.132;nexus4_1;nexus4;stairsup;0.10003662;0.80714417;-0.69233704;;
e;24.02.2015;17:38:59.340;nexus4_1;nexus4;stairsup;-0.9744873;-0.11891174;0.3191681;;
e;24.02.2015;17:38:59.536;nexus4_2;nexus4;stairsup;-0.5628052;0.71669006;0.69558716;;
e;24.02.2015;17:38:59.733;nexus4_2;nexus4;stairsup;-1.8691101;0.5639496;-0.60217285;;
e;24.02.2015;17:38:59.948;nexus4_1;nexus4;stairsup;0.9961853;0.3820343;-0.43171692;;
e;24.02.2015;17:39:00.137;nexus4_2;nexus4;stairsup;0.8577881;-0.14527893;-0.5135193;;
e;24.02.2015;17:39:00.339;nexus4_2;nexus4;stairsup;0.21691895;-0.17945862;-0.83929443;;
e;24.02.2015;17:39:00.541;nexus4_2;nexus4;stairsup;0.16030884;-0.079055786;-0.3885498;;
e;24.02.2015;17:39:00.744;nexus4_1;nexus4;stairsup;0.85839844;-1.0812836;-1.4774017;;
e;24.02.2015;17:39:00.943;nexus4_2;nexus4;stairsup;0.40597534;0.3396454;-0.70791626;;
e;24.02.2015;17:39:01.212;nexus4_2;nexus4;stairsup;0.54055786;0.5297699;-1.4641418;;
e;24.02.2015;17:39:01.633;nexus4_2;nexus4;stairsup;0.65164185;-0.6494293;-1.2612;;
e;24.02.2015;17:39:02.026;nexus4_2;nexus4;stairsup;0.10903931;-0.30015564;-0.39175415;;
e;24.02.2015;17:39:02.430;nexus4_2;nexus4;stairsup;0.8086548;-0.8149872;-1.0198059;;
e;24.02.2015;17:39:02.832;nexus4_2;nexus4;stairsup;-1.8039551;-0.45610046;-0.05102539;;
e;24.02.2015;17:39:03.235;nexus4_2;nexus4;stairsup;1.6610107;0.4592743;-0.46759033;;
e;24.02.2015;17:39:03.642;nexus4_2;nexus4;stairsup;-2.7321472;1.7719879;0.2074585;;
e;24.02.2015;17:39:04.039;nexus4_2;nexus4;stairsup;1.6471252;1.040329;-0.7388916;;
e;24.02.2015;17:39:04.442;nexus4_2;nexus4;stairsup;-0.40686035;-0.3386078;-0.72180176;;
e;24.02.2015;17:39:04.845;nexus4_2;nexus4;stairsup;0.37927246;0.113204956;0.24591064;;
e;24.02.2015;17:39:05.248;nexus4_2;nexus4;stairsup;-0.12060547;-0.3877411;-0.7463684;;
e;24.02.2015;17:39:05.632;nexus4_1;nexus4;stairsup;-1.1400452;-0.37739563;0.559494;;
e;24.02.2015;17:39:05.834;nexus4_1;nexus4;stairsup;-0.69143677;0.019943237;0.07029724;;
e;24.02.2015;17:39:06.042;nexus4_2;nexus4;stairsup;-1.5273132;-0.5500946;-0.3821411;;
e;24.02.2015;17:39:06.245;nexus4_1;nexus4;stairsup;0.4343567;0.09150696;0.20701599;;
e;24.02.2015;17:39:06.448;nexus4_2;nexus4;stairsup;0.5523071;-0.029922485;-0.5936279;;
e;24.02.2015;17:39:06.652;nexus4_1;nexus4;stairsup;-0.42547607;-1.456192;0.98139954;;
e;24.02.2015;17:39:06.849;nexus4_2;nexus4;stairsup;-0.7881775;-0.68681335;0.5983887;;
e;24.02.2015;17:39:07.053;nexus4_1;nexus4;stairsup;0.0028381348;0.040237427;1.180069;;
e;24.02.2015;17:39:07.252;nexus4_2;nexus4;stairsup;-0.39404297;-0.192276;1.0010681;;
e;24.02.2015;17:39:07.453;nexus4_1;nexus4;stairsup;0.14489746;0.32328796;1.5218658;;
e;24.02.2015;17:39:07.659;nexus4_1;nexus4;stairsup;-0.30584717;0.15879822;1.5987701;;
e;24.02.2015;17:39:07.862;nexus4_1;nexus4;stairsup;-0.68395996;0.20793152;1.2719269;;
e;24.02.2015;17:39:08.058;nexus4_2;nexus4;stairsdown;-0.46133423;-0.06730652;1.491333;;
e;24.02.2015;17:39:08.259;nexus4_2;nexus4;stairsdown;-0.59484863;-0.19441223;1.0886536;;
e;24.02.2015;17:39:08.462;nexus4_2;nexus4;stairsdown;-0.82128906;-0.17625427;0.9017334;;
e;24.02.2015;17:39:08.664;nexus4_1;nexus4;stairsdown;-0.35925293;-0.09968567;1.1565704;;
e;24.02.2015;17:39:08.864;nexus4_2;nexus4;stairsdown;-0.49871826;-0.4165802;0.77249146;;
e;24.02.2015;17:39:09.066;nexus4_2;nexus4;stairsdown;-0.35986328;0.04057312;0.94125366;;
e;24.02.2015;17:39:09.265;nexus4_2;nexus4;stairsdown;-0.11526489;-0.12284851;1.2371216;;
e;24.02.2015;17:39:09.469;nexus4_2;nexus4;stairsdown;0.16351318;0.48918152;0.34631348;;
e;24.02.2015;17:39:09.669;nexus4_2;nexus4;stairsdown;0.15603638;-0.22431946;0.19998169;;
e;24.02.2015;17:39:09.872;nexus4_1;nexus4;stairsdown;-0.24176025;0.0947113;-0.5022125;;
e;24.02.2015;17:39:10.073;nexus4_1;nexus4;stairsdown;0.22286987;0.43223572;0.1162262;;
e;24.02.2015;17:39:10.274;nexus4_2;nexus4;stairsdown;-0.042633057;-0.65263367;0.034423828;;
e;24.02.2015;17:39:10.475;nexus4_2;nexus4;stairsdown;0.26605225;-0.36958313;0.22454834;;
e;24.02.2015;17:39:10.683;nexus4_1;nexus4;stairsdown;-0.35284424;-0.22038269;-0.59407043;;
e;24.02.2015;17:39:10.884;nexus4_1;nexus4;stairsdown;0.7238159;-0.29301453;-0.31315613;;
e;24.02.2015;17:39:11.081;nexus4_2;nexus4;stairsdown;-0.60873413;0.26167297;-0.32019043;;
e;24.02.2015;17:39:11.287;nexus4_1;nexus4;stairsdown;-0.13067627;-0.75764465;0.5370636;;
e;24.02.2015;17:39:11.525;nexus4_1;nexus4;stairsdown;-0.15737915;0.40446472;-0.4584198;;
e;24.02.2015;17:39:11.922;nexus4_1;nexus4;stairsdown;0.55825806;-0.024917603;0.19419861;;
e;24.02.2015;17:39:12.325;nexus4_1;nexus4;stairsdown;-0.28341675;-0.20649719;-0.33024597;;
e;24.02.2015;17:39:12.709;nexus4_2;nexus4;stairsdown;-0.16546631;-2.1928558;-0.44195557;;
e;24.02.2015;17:39:13.106;nexus4_1;nexus4;stairsdown;-0.5045166;-0.96058655;-0.886734;;
e;24.02.2015;17:39:13.499;nexus4_1;nexus4;stairsdown;0.5881653;-1.6142731;1.5763397;;
e;24.02.2015;17:39:13.908;nexus4_1;nexus4;stairsdown;-0.9093323;-4.2685394;0.93333435;;
e;24.02.2015;17:39:14.305;nexus4_1;nexus4;stairsdown;0.3649292;0.66508484;1.6201324;;
e;24.02.2015;17:39:14.706;nexus4_1;nexus4;stairsdown;0.14382935;-0.25456238;0.42063904;;
e;24.02.2015;17:39:15.112;nexus4_1;nexus4;stairsdown;-0.7202759;-0.2908783;2.1883698;;
e;24.02.2015;17:39:15.512;nexus4_1;nexus4;stairsdown;-0.5483093;-0.27592468;0.51356506;;
e;24.02.2015;17:39:15.916;nexus4_1;nexus4;stairsdown;-0.055908203;-0.71492004;0.3063507;;
e;24.02.2015;17:39:16.825;nexus4_2;nexus4;stairsdown;-0.099243164;-0.89616394;1.2232361;;
e;24.02.2015;17:39:17.224;nexus4_2;nexus4;stairsdown;0.44763184;-0.25102234;0.7180176;;
e;24.02.2015;17:39:17.628;nexus4_2;nexus4;stairsdown;-0.058654785;1.995224;-0.13113403;;
e;24.02.2015;17:39:18.034;nexus4_2;nexus4;stairsdown;0.38674927;-1.416336;-0.068115234;;
e;24.02.2015;17:39:18.432;nexus4_2;nexus4;stairsdown;-0.44104004;-0.31617737;-0.33621216;;
e;24.02.2015;17:39:18.836;nexus4_2;nexus4;stairsdown;0.3322754;-1.9600067;1.3813171;;
e;24.02.2015;17:39:19.238;nexus4_2;nexus4;stairsdown;0.94644165;2.3167267;0.8451233;;
e;24.02.2015;17:39:19.629;nexus4_2;nexus4;stairsdown;-0.5222168;-3.260971;2.158905;;
e;24.02.2015;17:39:19.878;nexus4_2;nexus4;stairsdown;0.44656372;0.63764954;0.2149353;;
e;24.02.2015;17:39:20.077;nexus4_1;nexus4;stairsdown;-0.49917603;0.2271576;1.597702;;
e;24.02.2015;17:39:20.278;nexus4_1;nexus4;stairsdown;-0.7832947;0.5155487;0.5167694;;
e;24.02.2015;17:39:20.481;nexus4_1;nexus4;stairsdown;0.0284729;-1.0332184;0.49967957;;
e;24.02.2015;17:39:20.685;nexus4_2;nexus4;stairsdown;-0.06185913;-0.14741516;1.3962708;;
e;24.02.2015;17:39:20.885;nexus4_1;nexus4;stairsdown;-0.15631104;1.8410797;-0.18818665;;
e;24.02.2015;17:39:21.095;nexus4_1;nexus4;stairsdown;0.6682739;-0.90504456;0.327713;;
e;24.02.2015;17:39:21.292;nexus4_1;nexus4;stairsdown;-0.17126465;3.4144135;0.1301117;;
e;24.02.2015;17:39:21.490;nexus4_2;nexus4;stairsdown;0.13146973;0.79145813;0.48944092;;
e;24.02.2015;17:39:21.690;nexus4_1;nexus4;stairsdown;-0.36779785;-1.1838226;-0.8012848;;
e;24.02.2015;17:39:21.892;nexus4_1;nexus4;stairsdown;0.20043945;-1.3333588;1.3306732;;
e;24.02.2015;17:39:22.092;nexus4_2;nexus4;stairsdown;0.58114624;-0.20188904;0.10171509;;
e;24.02.2015;17:39:22.294;nexus4_1;nexus4;stairsdown;0.50805664;0.7740326;0.20915222;;
e;24.02.2015;17:39:22.500;nexus4_1;nexus4;stairsdown;0.7911072;-2.003067;0.91090393;;
e;24.02.2015;17:39:22.699;nexus4_2;nexus4;stairsdown;0.14642334;-0.9762726;-0.5348816;;
e;24.02.2015;17:39:22.899;nexus4_2;nexus4;stairsdown;0.58221436;0.5660858;0.4680786;;
e;24.02.2015;17:39:23.100;nexus4_1;nexus4;stairsdown;0.68963623;-2.309616;0.52745056;;
e;24.02.2015;17:39:23.300;nexus4_1;nexus4;stairsdown;-0.64764404;7.737076;-0.6848602;;
e;24.02.2015;17:39:23.542;nexus4_1;nexus4;stairsdown;0.2314148;-0.25242615;0.6011505;;
e;24.02.2015;17:39:23.933;nexus4_1;nexus4;stairsdown;0.03274536;-2.9814606;1.3947601;;
e;24.02.2015;17:39:24.315;nexus4_1;nexus4;stairsdown;-0.8132019;0.051986694;1.7771454;;
e;24.02.2015;17:39:24.692;nexus4_2;nexus4;stairsdown;-0.19644165;-1.0809479;0.3484497;;
e;24.02.2015;17:39:24.947;nexus4_1;nexus4;stairsdown;0.025268555;-0.19474792;1.1405487;;
e;24.02.2015;17:39:25.147;nexus4_1;nexus4;stairsdown;-0.3635254;-0.15950012;0.8297272;;
e;24.02.2015;17:39:25.349;nexus4_1;nexus4;stairsdown;-0.57073975;0.8925934;1.5154572;;
e;24.02.2015;17:39:25.551;nexus4_1;nexus4;stairsdown;-0.29943848;-0.15309143;1.0946198;;
e;24.02.2015;17:39:25.751;nexus4_1;nexus4;stairsdown;-0.44256592;-0.08580017;0.8126373;;
e;24.02.2015;17:39:25.954;nexus4_1;nexus4;stairsdown;0.28588867;0.5486603;0.85536194;;
e;24.02.2015;17:39:26.154;nexus4_1;nexus4;stairsdown;-0.34002686;0.30833435;0.16001892;;
e;24.02.2015;17:39:26.357;nexus4_1;nexus4;stairsdown;0.19616699;-0.14988708;0.038253784;;
e;24.02.2015;17:39:26.559;nexus4_2;nexus4;stairsdown;-0.33102417;-0.1709137;0.7351074;;
e;24.02.2015;17:39:26.761;nexus4_1;nexus4;stairsdown;0.57321167;-0.11463928;0.35121155;;
e;24.02.2015;17:39:26.964;nexus4_2;nexus4;stairsdown;-0.28936768;0.45393372;0.17007446;;
e;24.02.2015;17:39:27.183;nexus4_1;nexus4;stairsdown;-0.56326294;0.43437195;-0.92518616;;
e;24.02.2015;17:39:27.362;nexus4_1;nexus4;stairsdown;-0.07940674;-0.0665741;-0.36549377;;
e;24.02.2015;17:39:27.563;nexus4_1;nexus4;stairsdown;0.316864;-0.6850128;0.72291565;;
e;24.02.2015;17:39:27.768;nexus4_2;nexus4;stairsdown;0.18060303;1.0211029;0.32495117;;
e;24.02.2015;17:39:27.972;nexus4_1;nexus4;stairsdown;-0.30691528;-1.0898285;-0.65174866;;
e;24.02.2015;17:39:28.169;nexus4_1;nexus4;stairsdown;0.11819458;-1.6463165;0.0072784424;;
e;24.02.2015;17:39:28.370;nexus4_1;nexus4;stairsdown;-0.021728516;0.43544006;0.6620331;;
e;24.02.2015;17:39:28.571;nexus4_1;nexus4;stairsdown;-0.17980957;0.51875305;-0.3879242;;
e;24.02.2015;17:39:28.773;nexus4_2;nexus4;stairsdown;-0.6151428;-0.58213806;-0.8798828;;
e;24.02.2015;17:39:28.979;nexus4_2;nexus4;stairsdown;-0.27441406;-1.8008575;-0.51779175;;
e;24.02.2015;17:39:29.180;nexus4_2;nexus4;stairsdown;0.14749146;0.29371643;0.8579407;;
e;24.02.2015;17:39:29.379;nexus4_1;nexus4;stairsdown;-0.52801514;0.5700226;-0.32810974;;
e;24.02.2015;17:39:29.583;nexus4_1;nexus4;stairsdown;-0.111450195;0.61061096;0.38111877;;
e;24.02.2015;17:39:29.786;nexus4_2;nexus4;stairsdown;0.49996948;0.25953674;0.38690186;;
e;24.02.2015;17:39:30.151;nexus4_2;nexus4;stairsdown;-0.2840271;0.7273712;-0.18988037;;
e;24.02.2015;17:39:30.555;nexus4_2;nexus4;stairsdown;0.024658203;-0.12712097;0.59625244;;
e;24.02.2015;17:39:30.957;nexus4_2;nexus4;stairsdown;0.5202637;-1.3800201;0.13909912;;
e;24.02.2015;17:39:31.362;nexus4_2;nexus4;stairsdown;-0.5296936;0.58317566;-0.32232666;;
e;24.02.2015;17:39:31.763;nexus4_2;nexus4;stairsdown;0.33441162;0.37809753;0.1519165;;
e;24.02.2015;17:39:32.166;nexus4_2;nexus4;stairsdown;0.024658203;0.89720154;-0.37786865;;
e;24.02.2015;17:39:32.571;nexus4_2;nexus4;stairsdown;-0.8223572;-0.39308167;0.8226929;;
e;24.02.2015;17:39:32.972;nexus4_2;nexus4;stairsdown;-0.55426025;-0.5127106;1.3353882;;
e;24.02.2015;17:39:33.374;nexus4_2;nexus4;stairsdown;-0.4517212;0.03630066;1.3962708;;
e;24.02.2015;17:39:33.700;nexus4_2;nexus4;stairsdown;-0.7807007;-0.16130066;0.21173096;;
e;24.02.2015;17:39:33.920;nexus4_2;nexus4;stairsdown;0.2778015;-0.72099304;0.8942566;;
e;24.02.2015;17:39:34.112;nexus4_2;nexus4;stairsdown;-0.21673584;-0.13673401;0.048309326;;
e;24.02.2015;17:39:34.313;nexus4_1;nexus4;stairsdown;0.31045532;-0.18513489;-0.3879242;;
e;24.02.2015;17:39:34.517;nexus4_1;nexus4;stairsdown;-0.28555298;-1.5630035;1.6596527;;
e;24.02.2015;17:39:34.715;nexus4_1;nexus4;stairsdown;-0.046295166;-0.23320007;1.4695282;;
e;24.02.2015;17:39:34.923;nexus4_1;nexus4;stairsdown;-0.70425415;0.1716156;0.91944885;;
e;24.02.2015;17:39:35.121;nexus4_2;nexus4;stairsdown;0.073791504;0.49024963;1.6430054;;
e;24.02.2015;17:39:35.321;nexus4_1;nexus4;stairsdown;-0.5472412;0.004989624;0.40141296;;
e;24.02.2015;17:39:35.521;nexus4_1;nexus4;stairsdown;-0.04736328;-0.51838684;0.04573059;;
e;24.02.2015;17:39:35.728;nexus4_2;nexus4;stairsdown;0.04067993;-1.8403778;-0.41418457;;
e;24.02.2015;17:39:35.925;nexus4_1;nexus4;stairsdown;0.35638428;-1.0898285;0.18031311;;
e;24.02.2015;17:39:36.134;nexus4_1;nexus4;stairsdown;0.09790039;3.9773102;0.20915222;;
e;24.02.2015;17:39:36.328;nexus4_1;nexus4;stairsdown;-0.6305542;1.2055511;-0.7169037;;
e;24.02.2015;17:39:36.534;nexus4_1;nexus4;stairsdown;1.0410461;4.49321;0.2219696;;
e;24.02.2015;17:39:36.731;nexus4_1;nexus4;stairsdown;0.49630737;0.19725037;0.5391998;;
e;24.02.2015;17:39:36.936;nexus4_2;nexus4;stairsdown;-0.6899109;3.3047333;-0.10870361;;
e;24.02.2015;17:39:37.133;nexus4_1;nexus4;stairsdown;-0.59957886;-0.25990295;-0.7724457;;
e;24.02.2015;17:39:37.335;nexus4_1;nexus4;stairsdown;-0.021728516;-1.1763458;-0.4156952;;
e;24.02.2015;17:39:37.539;nexus4_1;nexus4;stairsdown;0.10858154;-0.11784363;0.9386749;;
e;24.02.2015;17:39:37.740;nexus4_1;nexus4;stairsdown;-0.43081665;-1.3867645;-0.31529236;;
e;24.02.2015;17:39:37.942;nexus4_2;nexus4;stairsdown;-0.08642578;-1.7068634;-0.5690613;;
e;24.02.2015;17:39:38.147;nexus4_2;nexus4;stairsdown;0.5426941;-0.16130066;0.39971924;;
e;24.02.2015;17:39:38.341;nexus4_1;nexus4;stairsdown;-0.3079834;3.2125397;0.38005066;;
e;24.02.2015;17:39:38.543;nexus4_1;nexus4;stairsdown;-0.5750122;-1.8236237;0.044662476;;
e;24.02.2015;17:39:38.885;nexus4_1;nexus4;stairsdown;-0.4553833;1.2525482;1.0529633;;
e;24.02.2015;17:39:39.292;nexus4_1;nexus4;stairsdown;-0.19262695;-0.48634338;0.615036;;
e;24.02.2015;17:39:39.691;nexus4_1;nexus4;stairsdown;0.39590454;0.37989807;0.9557648;;
e;24.02.2015;17:39:40.094;nexus4_1;nexus4;stairsdown;-0.008911133;-0.27165222;1.514389;;
e;24.02.2015;17:39:40.498;nexus4_1;nexus4;stairsdown;-0.96487427;0.20259094;1.2003632;;
e;24.02.2015;17:39:40.901;nexus4_1;nexus4;stairsdown;-0.44363403;-0.12104797;0.51997375;;
e;24.02.2015;17:39:41.306;nexus4_1;nexus4;stairsdown;0.07974243;-0.19581604;0.21556091;;
e;24.02.2015;17:39:41.707;nexus4_1;nexus4;stairsdown;-0.24923706;0.63731384;0.029708862;;
e;24.02.2015;17:39:42.110;nexus4_1;nexus4;stairsdown;0.15344238;0.15666199;0.69514465;;
e;24.02.2015;17:39:42.514;nexus4_1;nexus4;stairsdown;-0.11679077;0.32969666;-0.2693634;;
e;24.02.2015;17:39:42.916;nexus4_1;nexus4;stairsdown;0.29336548;-1.854599;0.012619019;;
