User;date;time;Device;Model;gt;x;y;z;dummy
h;23.02.2015;16:45:40.552;nexus4_1;nexus4;sit;0.0027923584;0.010467529;7.93457E-4;;
h;23.02.2015;16:45:40.757;nexus4_1;nexus4;sit;0.0017242432;0.004058838;0.0029296875;;
h;23.02.2015;16:45:40.954;nexus4_2;nexus4;sit;0.0025482178;0.011428833;0.003829956;;
h;23.02.2015;16:45:41.158;nexus4_2;nexus4;sit;0.0046844482;0.0135650635;-4.425049E-4;;
h;23.02.2015;16:45:41.358;nexus4_1;nexus4;sit;-0.0014801025;-0.005554199;7.93457E-4;;
h;23.02.2015;16:45:41.561;nexus4_2;nexus4;sit;0.0046844482;0.015701294;0.0027618408;;
h;23.02.2015;16:45:41.760;nexus4_1;nexus4;sit;6.561279E-4;-0.013031006;-0.0024108887;;
h;23.02.2015;16:45:41.962;nexus4_1;nexus4;sit;-0.0014801025;-0.0076904297;-0.00881958;;
h;23.02.2015;16:45:42.165;nexus4_1;nexus4;sit;-0.0046844482;-0.0076904297;-0.0013427734;;
h;23.02.2015;16:45:42.379;nexus4_2;nexus4;sit;4.119873E-4;-0.007797241;-0.0015106201;;
h;23.02.2015;16:45:42.569;nexus4_2;nexus4;sit;4.119873E-4;-0.0045928955;0.003829956;;
h;23.02.2015;16:45:42.777;nexus4_2;nexus4;sit;-0.0017242432;-0.0035247803;0.0048980713;;
h;23.02.2015;16:45:42.974;nexus4_2;nexus4;sit;-0.0038604736;0.0018157959;-4.425049E-4;;
h;23.02.2015;16:45:43.170;nexus4_1;nexus4;sit;0.0017242432;0.008331299;0.0029296875;;
h;23.02.2015;16:45:43.377;nexus4_2;nexus4;sit;-0.0038604736;0.0050201416;-0.0015106201;;
h;23.02.2015;16:45:43.577;nexus4_2;nexus4;sit;0.0025482178;0.006088257;0.0027618408;;
h;23.02.2015;16:45:43.776;nexus4_2;nexus4;sit;0.0014801025;0.012496948;0.0027618408;;
h;23.02.2015;16:45:43.981;nexus4_2;nexus4;sit;0.0046844482;0.008224487;-4.425049E-4;;
h;23.02.2015;16:45:44.180;nexus4_1;nexus4;sit;-4.119873E-4;-0.0066223145;-0.0013427734;;
h;23.02.2015;16:45:44.378;nexus4_1;nexus4;sit;-4.119873E-4;-0.0066223145;0.0018615723;;
h;23.02.2015;16:45:44.591;nexus4_2;nexus4;sit;-0.004928589;-0.013137817;-4.425049E-4;;
h;23.02.2015;16:45:44.782;nexus4_1;nexus4;sit;0.0017242432;8.544922E-4;-0.0013427734;;
h;23.02.2015;16:45:44.985;nexus4_1;nexus4;sit;6.561279E-4;-0.0023498535;0.0018615723;;
h;23.02.2015;16:45:45.184;nexus4_1;nexus4;sit;-4.119873E-4;-2.13623E-4;7.93457E-4;;
h;23.02.2015;16:45:45.391;nexus4_2;nexus4;sit;0.0014801025;-0.002456665;0.0027618408;;
h;23.02.2015;16:45:45.592;nexus4_2;nexus4;sit;0.0014801025;-3.204346E-4;0.0016937256;;
h;23.02.2015;16:45:45.788;nexus4_1;nexus4;sit;6.561279E-4;0.005126953;0.0018615723;;
h;23.02.2015;16:45:45.996;nexus4_2;nexus4;sit;-6.561279E-4;0.0018157959;-0.0025787354;;
h;23.02.2015;16:45:46.193;nexus4_1;nexus4;sit;6.561279E-4;0.010467529;0.0018615723;;
h;23.02.2015;16:45:46.397;nexus4_2;nexus4;sit;0.003616333;0.006088257;-0.0015106201;;
h;23.02.2015;16:45:46.595;nexus4_1;nexus4;sit;0.0027923584;8.544922E-4;0.0018615723;;
h;23.02.2015;16:45:46.797;nexus4_1;nexus4;sit;6.561279E-4;-0.0023498535;0.0029296875;;
h;23.02.2015;16:45:47.004;nexus4_1;nexus4;sit;-4.119873E-4;-0.0023498535;-0.0013427734;;
h;23.02.2015;16:45:47.202;nexus4_2;nexus4;sit;0.003616333;0.006088257;-4.425049E-4;;
h;23.02.2015;16:45:47.404;nexus4_2;nexus4;sit;-0.0017242432;-3.204346E-4;-0.0025787354;;
h;23.02.2015;16:45:47.603;nexus4_2;nexus4;sit;-0.0017242432;-0.002456665;-4.425049E-4;;
h;23.02.2015;16:45:47.802;nexus4_1;nexus4;sit;6.561279E-4;-0.0023498535;-2.746582E-4;;
h;23.02.2015;16:45:48.014;nexus4_2;nexus4;sit;0.0014801025;7.476807E-4;-0.0015106201;;
h;23.02.2015;16:45:48.208;nexus4_1;nexus4;sit;-0.0014801025;-0.0034179688;-0.0066833496;;
h;23.02.2015;16:45:48.412;nexus4_2;nexus4;sit;0.0014801025;-0.0056610107;0.0016937256;;
h;23.02.2015;16:45:48.613;nexus4_2;nexus4;sit;-0.0017242432;0.006088257;0.0027618408;;
h;23.02.2015;16:45:48.810;nexus4_2;nexus4;sit;-0.0070648193;-0.012069702;0.0016937256;;
h;23.02.2015;16:45:49.013;nexus4_1;nexus4;sit;-0.007888794;-0.00982666;-0.0013427734;;
h;23.02.2015;16:45:49.214;nexus4_1;nexus4;sit;0.004928589;-0.005554199;-0.0013427734;;
h;23.02.2015;16:45:49.419;nexus4_1;nexus4;sit;-0.0025482178;-0.0034179688;0.006134033;;
h;23.02.2015;16:45:49.625;nexus4_1;nexus4;sit;-0.0025482178;-0.0012817383;0.005065918;;
h;23.02.2015;16:45:49.820;nexus4_1;nexus4;sit;-4.119873E-4;-2.13623E-4;-2.746582E-4;;
h;23.02.2015;16:45:50.018;nexus4_1;nexus4;sit;0.0017242432;-2.13623E-4;-0.003479004;;
h;23.02.2015;16:45:50.225;nexus4_1;nexus4;sit;6.561279E-4;0.0029907227;-0.0024108887;;
h;23.02.2015;16:45:50.427;nexus4_2;nexus4;sit;-6.561279E-4;-3.204346E-4;-4.425049E-4;;
h;23.02.2015;16:45:50.627;nexus4_2;nexus4;sit;4.119873E-4;0.0039520264;-0.0015106201;;
h;23.02.2015;16:45:50.826;nexus4_1;nexus4;sit;-4.119873E-4;0.0061950684;-0.0013427734;;
h;23.02.2015;16:45:51.025;nexus4_1;nexus4;sit;0.0027923584;0.0061950684;7.93457E-4;;
h;23.02.2015;16:45:51.231;nexus4_2;nexus4;sit;0.003616333;0.008224487;6.256104E-4;;
h;23.02.2015;16:45:51.429;nexus4_1;nexus4;sit;6.561279E-4;-0.004486084;-0.0013427734;;
h;23.02.2015;16:45:51.633;nexus4_1;nexus4;sit;-0.0046844482;-0.0076904297;0.0018615723;;
h;23.02.2015;16:45:51.842;nexus4_2;nexus4;sit;4.119873E-4;0.007156372;0.0016937256;;
h;23.02.2015;16:45:52.041;nexus4_2;nexus4;sit;0.0014801025;-0.0045928955;-0.0015106201;;
h;23.02.2015;16:45:52.244;nexus4_2;nexus4;sit;-0.0038604736;-0.0056610107;-4.425049E-4;;
h;23.02.2015;16:45:52.444;nexus4_2;nexus4;sit;-0.004928589;-0.007797241;-0.0025787354;;
h;23.02.2015;16:45:52.647;nexus4_2;nexus4;sit;-0.0017242432;-0.008865356;6.256104E-4;;
h;23.02.2015;16:45:52.847;nexus4_2;nexus4;sit;-6.561279E-4;-0.0035247803;0.0027618408;;
h;23.02.2015;16:45:53.056;nexus4_2;nexus4;sit;4.119873E-4;-0.0013885498;-4.425049E-4;;
h;23.02.2015;16:45:53.254;nexus4_1;nexus4;sit;0.016677856;-0.004486084;-0.00881958;;
h;23.02.2015;16:45:53.459;nexus4_2;nexus4;sit;-0.0017242432;0.0018157959;0.0027618408;;
h;23.02.2015;16:45:53.654;nexus4_2;nexus4;sit;-0.005996704;-0.0045928955;6.256104E-4;;
h;23.02.2015;16:45:53.855;nexus4_2;nexus4;sit;0.008956909;0.0039520264;-0.0025787354;;
h;23.02.2015;16:45:54.060;nexus4_1;nexus4;sit;0.008132935;0.0115356445;-2.746582E-4;;
h;23.02.2015;16:45:54.256;nexus4_2;nexus4;sit;-0.0027923584;0.007156372;-0.022872925;;
h;23.02.2015;16:45:54.459;nexus4_2;nexus4;sit;-0.004928589;0.0050201416;0.012374878;;
h;23.02.2015;16:45:54.660;nexus4_2;nexus4;sit;-0.0027923584;0.009292603;-0.0025787354;;
h;23.02.2015;16:45:54.864;nexus4_2;nexus4;sit;0.0068206787;0.017837524;0.0027618408;;
h;23.02.2015;16:45:55.068;nexus4_2;nexus4;sit;0.0014801025;0.0039520264;0.0059661865;;
h;23.02.2015;16:45:55.266;nexus4_2;nexus4;sit;-0.0027923584;7.476807E-4;6.256104E-4;;
h;23.02.2015;16:45:55.468;nexus4_2;nexus4;sit;0.0025482178;-0.002456665;-0.005783081;;
h;23.02.2015;16:45:55.669;nexus4_2;nexus4;sit;-6.561279E-4;-0.0035247803;0.0016937256;;
h;23.02.2015;16:45:55.869;nexus4_1;nexus4;sit;0.01133728;-0.00982666;-0.0056152344;;
h;23.02.2015;16:45:56.071;nexus4_1;nexus4;sit;-0.012161255;-0.0034179688;0.0072021484;;
h;23.02.2015;16:45:56.279;nexus4_1;nexus4;sit;-0.0025482178;-0.0012817383;7.93457E-4;;
h;23.02.2015;16:45:56.476;nexus4_1;nexus4;sit;0.004928589;0.0115356445;0.0018615723;;
h;23.02.2015;16:45:56.682;nexus4_2;nexus4;sit;-0.01133728;-0.0056610107;0.0027618408;;
h;23.02.2015;16:45:56.877;nexus4_2;nexus4;sit;-0.008132935;7.476807E-4;0.0027618408;;
h;23.02.2015;16:45:57.079;nexus4_2;nexus4;sit;0.0057525635;0.007156372;-0.0036468506;;
h;23.02.2015;16:45:57.280;nexus4_1;nexus4;sit;0.0027923584;-0.005554199;-0.0013427734;;
h;23.02.2015;16:45:57.482;nexus4_2;nexus4;sit;0.003616333;0.011428833;6.256104E-4;;
h;23.02.2015;16:45:57.692;nexus4_2;nexus4;sit;-0.005996704;-0.0045928955;0.0048980713;;
h;23.02.2015;16:45:57.884;nexus4_2;nexus4;sit;-0.0027923584;-0.0035247803;-0.0025787354;;
h;23.02.2015;16:45:58.089;nexus4_1;nexus4;sit;6.561279E-4;-0.004486084;0.0018615723;;
h;23.02.2015;16:45:58.287;nexus4_1;nexus4;sit;-0.003616333;-0.004486084;7.93457E-4;;
h;23.02.2015;16:45:58.489;nexus4_2;nexus4;sit;-6.561279E-4;-0.0045928955;0.0016937256;;
h;23.02.2015;16:45:58.690;nexus4_2;nexus4;sit;-0.0017242432;-0.0013885498;-0.0015106201;;
h;23.02.2015;16:45:58.891;nexus4_2;nexus4;sit;-0.0017242432;-0.0035247803;-0.005783081;;
h;23.02.2015;16:45:59.093;nexus4_2;nexus4;sit;0.0014801025;-3.204346E-4;6.256104E-4;;
h;23.02.2015;16:45:59.292;nexus4_2;nexus4;sit;-0.0017242432;-0.006729126;-4.425049E-4;;
h;23.02.2015;16:45:59.494;nexus4_2;nexus4;sit;-0.005996704;-0.006729126;0.0016937256;;
h;23.02.2015;16:45:59.698;nexus4_1;nexus4;sit;0.0027923584;0.008331299;-2.746582E-4;;
h;23.02.2015;16:45:59.899;nexus4_1;nexus4;sit;0.0027923584;0.01260376;0.0018615723;;
h;23.02.2015;16:46:00.098;nexus4_2;nexus4;sit;4.119873E-4;0.0028839111;-0.0015106201;;
h;23.02.2015;16:46:00.310;nexus4_2;nexus4;sit;0.003616333;0.012496948;-0.0025787354;;
h;23.02.2015;16:46:00.504;nexus4_2;nexus4;sit;0.0046844482;0.011428833;0.0027618408;;
h;23.02.2015;16:46:00.708;nexus4_2;nexus4;sit;0.0014801025;0.006088257;-4.425049E-4;;
h;23.02.2015;16:46:00.904;nexus4_2;nexus4;sit;0.0014801025;0.010360718;-0.0015106201;;
h;23.02.2015;16:46:01.107;nexus4_2;nexus4;sit;4.119873E-4;0.007156372;0.0016937256;;
h;23.02.2015;16:46:01.310;nexus4_2;nexus4;sit;-6.561279E-4;0.0039520264;0.0016937256;;
h;23.02.2015;16:46:01.510;nexus4_1;nexus4;sit;-0.0046844482;0.005126953;0.0039978027;;
h;23.02.2015;16:46:01.713;nexus4_2;nexus4;sit;-0.0017242432;-0.006729126;-0.0036468506;;
h;23.02.2015;16:46:01.912;nexus4_2;nexus4;sit;-0.0027923584;-0.0056610107;0.0016937256;;
h;23.02.2015;16:46:02.116;nexus4_2;nexus4;sit;-0.0027923584;0.007156372;0.003829956;;
h;23.02.2015;16:46:02.314;nexus4_2;nexus4;sit;-0.013473511;0.027450562;0.017715454;;
h;23.02.2015;16:46:02.518;nexus4_2;nexus4;sit;-0.027359009;0.008224487;0.031600952;;
h;23.02.2015;16:46:02.719;nexus4_2;nexus4;sit;0.015365601;0.006088257;-0.02180481;;
h;23.02.2015;16:46:02.919;nexus4_1;nexus4;sit;0.0070648193;-0.0076904297;-0.0024108887;;
h;23.02.2015;16:46:03.120;nexus4_2;nexus4;sit;0.007888794;-0.020614624;-0.038894653;;
h;23.02.2015;16:46:03.326;nexus4_1;nexus4;sit;0.004928589;0.004058838;-0.0056152344;;
h;23.02.2015;16:46:03.528;nexus4_1;nexus4;sit;0.010269165;0.008331299;-0.0024108887;;
h;23.02.2015;16:46:03.726;nexus4_2;nexus4;sit;4.119873E-4;-0.006729126;-0.0025787354;;
h;23.02.2015;16:46:03.933;nexus4_2;nexus4;sit;4.119873E-4;0.0039520264;-0.0025787354;;
h;23.02.2015;16:46:04.129;nexus4_2;nexus4;sit;0.012161255;0.010360718;0.0016937256;;
h;23.02.2015;16:46:04.332;nexus4_2;nexus4;sit;0.0068206787;0.0050201416;-0.0015106201;;
h;23.02.2015;16:46:04.531;nexus4_2;nexus4;sit;-6.561279E-4;0.0135650635;0.003829956;;
h;23.02.2015;16:46:04.735;nexus4_2;nexus4;sit;0.007888794;0.015701294;0.0016937256;;
h;23.02.2015;16:46:04.934;nexus4_2;nexus4;sit;0.003616333;0.008224487;-0.0015106201;;
h;23.02.2015;16:46:05.136;nexus4_2;nexus4;sit;4.119873E-4;7.476807E-4;-0.005783081;;
h;23.02.2015;16:46:05.337;nexus4_2;nexus4;sit;0.0025482178;-0.002456665;0.0059661865;;
h;23.02.2015;16:46:05.538;nexus4_2;nexus4;sit;-6.561279E-4;-3.204346E-4;-4.425049E-4;;
h;23.02.2015;16:46:05.739;nexus4_2;nexus4;sit;0.003616333;7.476807E-4;-0.0036468506;;
h;23.02.2015;16:46:05.942;nexus4_2;nexus4;sit;0.020706177;0.008224487;-0.012191772;;
h;23.02.2015;16:46:06.144;nexus4_2;nexus4;sit;0.010025024;0.0028839111;-0.013259888;;
h;23.02.2015;16:46:06.345;nexus4_2;nexus4;sit;-0.01133728;0.028518677;0.01878357;;
h;23.02.2015;16:46:06.544;nexus4_2;nexus4;sit;-0.028427124;0.012496948;0.009170532;;
h;23.02.2015;16:46:06.748;nexus4_1;nexus4;sit;0.015609741;-0.005554199;-0.004547119;;
h;23.02.2015;16:46:06.949;nexus4_1;nexus4;sit;-0.018569946;-0.018371582;-0.0024108887;;
h;23.02.2015;16:46:07.150;nexus4_2;nexus4;sit;0.019638062;-0.017410278;-0.011123657;;
h;23.02.2015;16:46:07.351;nexus4_2;nexus4;sit;0.0057525635;0.0028839111;6.256104E-4;;
h;23.02.2015;16:46:07.566;nexus4_2;nexus4;sit;0.01322937;0.01890564;-0.011123657;;
h;23.02.2015;16:46:07.763;nexus4_2;nexus4;sit;-0.036972046;-0.017410278;0.030532837;;
h;23.02.2015;16:46:07.957;nexus4_2;nexus4;sit;0.0046844482;0.08192444;-0.027145386;;
h;23.02.2015;16:46:08.165;nexus4_1;nexus4;sit;0.005996704;0.015808105;-0.0013427734;;
h;23.02.2015;16:46:08.360;nexus4_1;nexus4;sit;0.004928589;-0.0023498535;0.0018615723;;
h;23.02.2015;16:46:08.561;nexus4_2;nexus4;sit;-6.561279E-4;0.0050201416;-0.0015106201;;
h;23.02.2015;16:46:08.764;nexus4_1;nexus4;sit;6.561279E-4;-0.0023498535;7.93457E-4;;
h;23.02.2015;16:46:08.963;nexus4_2;nexus4;sit;0.007888794;0.006088257;-0.0015106201;;
h;23.02.2015;16:46:09.166;nexus4_2;nexus4;sit;0.003616333;-3.204346E-4;-0.0015106201;;
h;23.02.2015;16:46:09.365;nexus4_2;nexus4;sit;-0.0027923584;0.0039520264;6.256104E-4;;
h;23.02.2015;16:46:09.567;nexus4_2;nexus4;sit;0.0025482178;0.0028839111;-0.004714966;;
h;23.02.2015;16:46:09.769;nexus4_2;nexus4;sit;-6.561279E-4;-0.002456665;0.010238647;;
h;23.02.2015;16:46:09.975;nexus4_2;nexus4;sit;-0.0124053955;0.015701294;0.014511108;;
h;23.02.2015;16:46:10.173;nexus4_1;nexus4;sit;-0.01322937;-0.0023498535;-0.007751465;;
h;23.02.2015;16:46:10.390;nexus4_1;nexus4;sit;-0.012161255;-0.008758545;0.005065918;;
h;23.02.2015;16:46:10.574;nexus4_2;nexus4;sit;-0.0017242432;-3.204346E-4;0.0016937256;;
h;23.02.2015;16:46:10.776;nexus4_2;nexus4;sit;-0.013473511;-0.0045928955;-0.014328003;;
h;23.02.2015;16:46:10.983;nexus4_2;nexus4;sit;-0.00920105;-3.204346E-4;0.008102417;;
h;23.02.2015;16:46:11.189;nexus4_2;nexus4;sit;-0.0027923584;0.0039520264;0.0059661865;;
h;23.02.2015;16:46:11.382;nexus4_1;nexus4;sit;6.561279E-4;-2.13623E-4;0.012542725;;
h;23.02.2015;16:46:11.580;nexus4_1;nexus4;sit;0.0017242432;0.0061950684;-0.003479004;;
h;23.02.2015;16:46:11.784;nexus4_1;nexus4;sit;0.0070648193;0.008331299;-0.0066833496;;
h;23.02.2015;16:46:11.984;nexus4_2;nexus4;sit;0.0014801025;0.0028839111;0.003829956;;
h;23.02.2015;16:46:12.188;nexus4_2;nexus4;sit;0.0025482178;0.0028839111;-4.425049E-4;;
