User;date;time;Device;Model;gt;x;y;z;dummy
i;24.02.2015;14:12:54.411;nexus4_2;nexus4;stand;0.00440979;0.007522583;-0.004989624;;
i;24.02.2015;14:12:54.609;nexus4_2;nexus4;stand;1.373291E-4;0.003250122;-0.009262085;;
i;24.02.2015;14:12:54.813;nexus4_2;nexus4;stand;1.373291E-4;-0.011703491;0.008895874;;
i;24.02.2015;14:12:55.011;nexus4_1;nexus4;stand;-9.155273E-4;0.007293701;-5.187988E-4;;
i;24.02.2015;14:12:55.218;nexus4_2;nexus4;stand;0.0012054443;-0.0010223389;0.0024871826;;
i;24.02.2015;14:12:55.412;nexus4_1;nexus4;stand;0.005493164;0.0051574707;0.0016174316;;
i;24.02.2015;14:12:55.615;nexus4_1;nexus4;stand;0.004425049;8.850098E-4;0.0048217773;;
i;24.02.2015;14:12:55.821;nexus4_1;nexus4;stand;0.0022888184;0.007293701;5.493164E-4;;
i;24.02.2015;14:12:56.020;nexus4_1;nexus4;stand;1.525879E-4;0.0040893555;0.006958008;;
i;24.02.2015;14:12:56.219;nexus4_1;nexus4;stand;0.0012207031;0.010498047;5.493164E-4;;
i;24.02.2015;14:12:56.420;nexus4_1;nexus4;stand;0.0022888184;-0.0012512207;0.003753662;;
i;24.02.2015;14:12:56.628;nexus4_1;nexus4;stand;0.0022888184;0.016906738;0.0048217773;;
i;24.02.2015;14:12:56.829;nexus4_1;nexus4;stand;0.005493164;0.011566162;0.0016174316;;
i;24.02.2015;14:12:57.024;nexus4_1;nexus4;stand;0.0012207031;0.010498047;-0.005859375;;
i;24.02.2015;14:12:57.227;nexus4_2;nexus4;stand;0.0033416748;0.0011138916;-0.009262085;;
i;24.02.2015;14:12:57.429;nexus4_1;nexus4;stand;0.0033569336;0.001953125;0.0101623535;;
i;24.02.2015;14:12:57.633;nexus4_2;nexus4;stand;0.0022735596;0.0043182373;0.0056915283;;
i;24.02.2015;14:12:57.834;nexus4_2;nexus4;stand;0.0033416748;0.003250122;0.0056915283;;
i;24.02.2015;14:12:58.032;nexus4_1;nexus4;stand;-0.0030517578;-0.0140686035;0.003753662;;
i;24.02.2015;14:12:58.235;nexus4_1;nexus4;stand;-0.0030517578;-0.03756714;-0.013336182;;
i;24.02.2015;14:12:58.434;nexus4_1;nexus4;stand;-0.012664795;-0.0418396;-0.06994629;;
i;24.02.2015;14:12:58.639;nexus4_1;nexus4;stand;-0.021209717;-0.045043945;-0.124420166;;
i;24.02.2015;14:12:58.841;nexus4_2;nexus4;stand;-0.0116119385;-0.035202026;-0.09364319;;
i;24.02.2015;14:12:59.040;nexus4_1;nexus4;stand;0.03326416;0.1408081;-0.19918823;;
i;24.02.2015;14:12:59.242;nexus4_1;nexus4;stand;-0.020141602;0.011566162;-0.27182007;;
i;24.02.2015;14:12:59.444;nexus4_1;nexus4;stand;0.00869751;-0.002319336;-0.4363098;;
i;24.02.2015;14:12:59.649;nexus4_2;nexus4;stand;0.021499634;-0.0074310303;-0.34999084;;
i;24.02.2015;14:12:59.845;nexus4_1;nexus4;stand;-0.01159668;-0.002319336;-0.46194458;;
i;24.02.2015;14:13:00.047;nexus4_1;nexus4;stand;-0.030822754;0.033996582;-0.42456055;;
i;24.02.2015;14:13:00.253;nexus4_1;nexus4;stand;-0.041503906;0.008361816;-0.3519287;;
i;24.02.2015;14:13:00.450;nexus4_2;nexus4;stand;-0.032974243;0.016067505;-0.3820343;;
i;24.02.2015;14:13:00.654;nexus4_2;nexus4;stand;-0.06288147;-0.040542603;-0.36280823;;
i;24.02.2015;14:13:00.852;nexus4_2;nexus4;stand;-0.07676697;-0.030929565;-0.23677063;;
i;24.02.2015;14:13:01.061;nexus4_1;nexus4;stand;0.0012207031;-0.010864258;0.026184082;;
i;24.02.2015;14:13:01.255;nexus4_1;nexus4;stand;-0.008392334;8.850098E-4;-0.024017334;;
i;24.02.2015;14:13:01.456;nexus4_1;nexus4;stand;0.0022888184;-0.034362793;-0.05392456;;
i;24.02.2015;14:13:01.662;nexus4_2;nexus4;stand;-9.307861E-4;-0.015975952;-0.043441772;;
i;24.02.2015;14:13:01.867;nexus4_2;nexus4;stand;0.0022735596;-0.03199768;-0.07014465;;
i;24.02.2015;14:13:02.064;nexus4_1;nexus4;stand;0.0119018555;-0.03970337;-0.02935791;;
i;24.02.2015;14:13:02.263;nexus4_2;nexus4;stand;0.00440979;-0.040542603;-0.05091858;;
i;24.02.2015;14:13:02.466;nexus4_1;nexus4;stand;-0.0030517578;-1.831055E-4;-0.02508545;;
i;24.02.2015;14:13:02.666;nexus4_2;nexus4;stand;0.009750366;-0.060836792;-0.009262085;;
i;24.02.2015;14:13:02.867;nexus4_2;nexus4;stand;-0.0030670166;-0.0042266846;-0.025283813;;
i;24.02.2015;14:13:03.071;nexus4_2;nexus4;stand;-0.004135132;0.0011138916;-0.019943237;;
i;24.02.2015;14:13:03.272;nexus4_1;nexus4;stand;-9.155273E-4;0.015838623;0.0101623535;;
i;24.02.2015;14:13:03.474;nexus4_1;nexus4;stand;0.015106201;-0.036499023;-0.013336182;;
i;24.02.2015;14:13:03.673;nexus4_1;nexus4;stand;0.024719238;-0.016204834;0.003753662;;
i;24.02.2015;14:13:03.873;nexus4_2;nexus4;stand;0.014022827;-0.04588318;-0.023147583;;
i;24.02.2015;14:13:04.076;nexus4_2;nexus4;stand;0.0471344;-0.012771606;0.01210022;;
i;24.02.2015;14:13:04.281;nexus4_1;nexus4;stand;0.026855469;-0.05038452;1.0408936;;
i;24.02.2015;14:13:04.480;nexus4_1;nexus4;stand;0.0033569336;0.016906738;0.7706604;;
i;24.02.2015;14:13:04.685;nexus4_2;nexus4;stand;0.08131409;-0.17512512;1.002243;;
i;24.02.2015;14:13:04.886;nexus4_1;nexus4;stand;-0.039367676;-0.01940918;0.5046997;;
i;24.02.2015;14:13:05.084;nexus4_1;nexus4;stand;-0.027618408;0.020111084;0.2163086;;
i;24.02.2015;14:13:05.287;nexus4_1;nexus4;stand;-0.009460449;-0.067474365;-0.14685059;;
i;24.02.2015;14:13:05.486;nexus4_1;nexus4;stand;0.023651123;-0.007659912;-0.26541138;;
i;24.02.2015;14:13:05.691;nexus4_2;nexus4;stand;0.00440979;-0.015975952;-0.2271576;;
i;24.02.2015;14:13:05.891;nexus4_1;nexus4;stand;0.023651123;0.12371826;-0.0848999;;
i;24.02.2015;14:13:06.093;nexus4_2;nexus4;stand;-9.307861E-4;0.11647034;-0.14811707;;
i;24.02.2015;14:13:06.292;nexus4_1;nexus4;stand;0.0065612793;-0.07922363;-0.05606079;;
i;24.02.2015;14:13:06.497;nexus4_1;nexus4;stand;0.005493164;-0.055725098;-0.048583984;;
i;24.02.2015;14:13:06.698;nexus4_2;nexus4;stand;1.373291E-4;-0.046951294;-0.073349;;
i;24.02.2015;14:13:06.895;nexus4_2;nexus4;stand;0.0076141357;-0.05015564;-0.049850464;;
i;24.02.2015;14:13:07.100;nexus4_1;nexus4;stand;0.017242432;0.02758789;-0.017608643;;
i;24.02.2015;14:13:07.299;nexus4_2;nexus4;stand;0.015090942;-0.05015564;0.029190063;;
i;24.02.2015;14:13:07.500;nexus4_1;nexus4;stand;-0.018005371;0.022247314;0.1116333;;
i;24.02.2015;14:13:07.702;nexus4_2;nexus4;stand;0.0065460205;-0.002090454;0.035598755;;
i;24.02.2015;14:13:07.906;nexus4_2;nexus4;stand;-0.023361206;0.13676453;0.03453064;;
i;24.02.2015;14:13:08.111;nexus4_1;nexus4;stand;-0.019073486;0.020111084;0.24407959;;
i;24.02.2015;14:13:08.307;nexus4_2;nexus4;stand;-0.009475708;-0.0010223389;0.05696106;;
i;24.02.2015;14:13:08.506;nexus4_1;nexus4;stand;0.019378662;0.037200928;0.21844482;;
i;24.02.2015;14:13:08.708;nexus4_1;nexus4;stand;-0.020141602;-0.04397583;0.19067383;;
i;24.02.2015;14:13:08.909;nexus4_2;nexus4;stand;0.027908325;0.03956604;0.109298706;;
i;24.02.2015;14:13:09.110;nexus4_1;nexus4;stand;-0.012664795;-0.018341064;0.07211304;;
i;24.02.2015;14:13:09.313;nexus4_1;nexus4;stand;-0.0062561035;-0.1048584;-0.04324341;;
i;24.02.2015;14:13:09.516;nexus4_2;nexus4;stand;-0.009475708;-0.024520874;0.018508911;;
i;24.02.2015;14:13:09.714;nexus4_1;nexus4;stand;-0.0062561035;-0.018341064;-0.06460571;;
i;24.02.2015;14:13:09.917;nexus4_1;nexus4;stand;0.016174316;-0.008728027;-0.057128906;;
i;24.02.2015;14:13:10.121;nexus4_1;nexus4;stand;0.0022888184;-0.047180176;0.0026855469;;
i;24.02.2015;14:13:10.320;nexus4_1;nexus4;stand;0.0065612793;0.038269043;-0.0079956055;;
i;24.02.2015;14:13:10.528;nexus4_1;nexus4;stand;-0.0019836426;-0.0033874512;0.0048217773;;
i;24.02.2015;14:13:10.724;nexus4_2;nexus4;stand;0.0012054443;0.034225464;0.0056915283;;
i;24.02.2015;14:13:10.930;nexus4_2;nexus4;stand;-0.0030670166;-0.011703491;-0.0103302;;
i;24.02.2015;14:13:11.128;nexus4_1;nexus4;stand;0.01083374;-0.029022217;-0.27929688;;
i;24.02.2015;14:13:11.329;nexus4_1;nexus4;stand;-0.01586914;-0.030090332;-0.26434326;;
i;24.02.2015;14:13:11.534;nexus4_2;nexus4;stand;0.0054779053;-0.02558899;-0.27201843;;
i;24.02.2015;14:13:11.734;nexus4_2;nexus4;stand;-0.0030670166;-0.080062866;-0.30833435;;
i;24.02.2015;14:13:11.934;nexus4_1;nexus4;stand;1.525879E-4;-0.038635254;-0.06567383;;
i;24.02.2015;14:13:12.134;nexus4_1;nexus4;stand;-0.0051879883;-0.034362793;0.003753662;;
i;24.02.2015;14:13:12.340;nexus4_2;nexus4;stand;-0.014816284;-0.041610718;-0.054122925;;
i;24.02.2015;14:13:12.538;nexus4_1;nexus4;stand;-0.0073242188;0.016906738;0.053955078;;
i;24.02.2015;14:13:12.740;nexus4_1;nexus4;stand;-0.0030517578;0.11303711;0.0763855;;
i;24.02.2015;14:13:12.942;nexus4_2;nexus4;stand;-0.0019989014;0.063064575;0.06336975;;
i;24.02.2015;14:13:13.149;nexus4_2;nexus4;stand;-0.009475708;0.03956604;0.12425232;;
i;24.02.2015;14:13:13.344;nexus4_2;nexus4;stand;0.017227173;-0.0074310303;0.16804504;;
i;24.02.2015;14:13:13.545;nexus4_1;nexus4;stand;-0.032958984;0.001953125;0.090270996;;
i;24.02.2015;14:13:13.747;nexus4_1;nexus4;stand;0.025787354;0.020111084;-0.0015869141;;
i;24.02.2015;14:13:13.945;nexus4_1;nexus4;stand;-0.008392334;-0.026885986;-0.0635376;;
i;24.02.2015;14:13:14.153;nexus4_2;nexus4;stand;0.022567749;0.03315735;-0.08616638;;
i;24.02.2015;14:13:14.354;nexus4_1;nexus4;stand;-0.0030517578;-0.016204834;-0.022949219;;
i;24.02.2015;14:13:14.554;nexus4_2;nexus4;stand;-0.0073394775;0.027816772;-0.004989624;;
i;24.02.2015;14:13:14.754;nexus4_2;nexus4;stand;0.0033416748;-0.021316528;-0.044509888;;
i;24.02.2015;14:13:14.955;nexus4_2;nexus4;stand;0.0022735596;0.012863159;0.015304565;;
i;24.02.2015;14:13:15.155;nexus4_1;nexus4;stand;1.525879E-4;-0.0033874512;0.0058898926;;
i;24.02.2015;14:13:15.355;nexus4_2;nexus4;stand;-9.307861E-4;-0.0042266846;0.0024871826;;
i;24.02.2015;14:13:15.559;nexus4_2;nexus4;stand;0.0012054443;-0.0042266846;0.0014190674;;
i;24.02.2015;14:13:15.762;nexus4_1;nexus4;stand;0.0022888184;8.850098E-4;-5.187988E-4;;
i;24.02.2015;14:13:15.967;nexus4_2;nexus4;stand;0.0022735596;0.003250122;3.509522E-4;;
i;24.02.2015;14:13:16.166;nexus4_2;nexus4;stand;0.0033416748;-0.006362915;3.509522E-4;;
i;24.02.2015;14:13:16.365;nexus4_1;nexus4;stand;0.0012207031;-0.0012512207;0.0048217773;;
i;24.02.2015;14:13:16.565;nexus4_1;nexus4;stand;-9.155273E-4;8.850098E-4;5.493164E-4;;
i;24.02.2015;14:13:16.770;nexus4_1;nexus4;stand;0.0022888184;0.0030212402;-0.0037231445;;
i;24.02.2015;14:13:16.967;nexus4_1;nexus4;stand;-9.155273E-4;0.0051574707;-0.0037231445;;
i;24.02.2015;14:13:17.175;nexus4_1;nexus4;stand;1.525879E-4;0.008361816;-5.187988E-4;;
i;24.02.2015;14:13:17.372;nexus4_2;nexus4;stand;1.373291E-4;0.003250122;-0.0060577393;;
i;24.02.2015;14:13:17.570;nexus4_1;nexus4;stand;1.525879E-4;0.010498047;5.493164E-4;;
i;24.02.2015;14:13:17.773;nexus4_2;nexus4;stand;0.0022735596;0.0043182373;-0.0028533936;;
i;24.02.2015;14:13:17.975;nexus4_1;nexus4;stand;0.0022888184;-0.0012512207;-0.0037231445;;
i;24.02.2015;14:13:18.178;nexus4_1;nexus4;stand;-0.0019836426;-1.831055E-4;-0.0026550293;;
i;24.02.2015;14:13:18.380;nexus4_1;nexus4;stand;0.0022888184;-0.0012512207;0.006958008;;
i;24.02.2015;14:13:18.580;nexus4_1;nexus4;stand;-9.155273E-4;0.0051574707;0.009094238;;
i;24.02.2015;14:13:18.786;nexus4_1;nexus4;stand;-0.0019836426;0.0030212402;0.0016174316;;
i;24.02.2015;14:13:18.983;nexus4_1;nexus4;stand;0.0012207031;-0.0055236816;0.0016174316;;
i;24.02.2015;14:13:19.185;nexus4_1;nexus4;stand;0.0012207031;-0.0055236816;0.006958008;;
i;24.02.2015;14:13:19.393;nexus4_2;nexus4;stand;0.0012054443;0.0011138916;-0.0060577393;;
i;24.02.2015;14:13:19.590;nexus4_2;nexus4;stand;0.0012054443;4.57764E-5;3.509522E-4;;
i;24.02.2015;14:13:19.791;nexus4_1;nexus4;stand;0.0022888184;8.850098E-4;0.003753662;;
i;24.02.2015;14:13:19.991;nexus4_2;nexus4;stand;0.0033416748;-0.0084991455;-0.0028533936;;
i;24.02.2015;14:13:20.194;nexus4_2;nexus4;stand;1.373291E-4;0.003250122;0.0035552979;;
i;24.02.2015;14:13:20.401;nexus4_1;nexus4;stand;0.0012207031;8.850098E-4;-0.0069274902;;
i;24.02.2015;14:13:20.594;nexus4_1;nexus4;stand;1.525879E-4;0.001953125;0.0026855469;;
i;24.02.2015;14:13:20.795;nexus4_2;nexus4;stand;1.373291E-4;-0.012771606;-7.171631E-4;;
i;24.02.2015;14:13:20.995;nexus4_1;nexus4;stand;1.525879E-4;-0.0012512207;-0.0047912598;;
i;24.02.2015;14:13:21.202;nexus4_2;nexus4;stand;0.0022735596;0.0043182373;0.0035552979;;
i;24.02.2015;14:13:21.403;nexus4_2;nexus4;stand;0.0022735596;-0.006362915;0.0024871826;;
i;24.02.2015;14:13:21.601;nexus4_1;nexus4;stand;-9.155273E-4;-0.006591797;-0.010131836;;
i;24.02.2015;14:13:21.803;nexus4_2;nexus4;stand;0.009750366;0.0053863525;-0.05091858;;
i;24.02.2015;14:13:22.007;nexus4_2;nexus4;stand;-0.0019989014;-0.0084991455;0.0024871826;;
i;24.02.2015;14:13:22.204;nexus4_2;nexus4;stand;0.0033416748;0.003250122;-0.013534546;;
i;24.02.2015;14:13:22.407;nexus4_1;nexus4;stand;-0.0019836426;8.850098E-4;-5.187988E-4;;
i;24.02.2015;14:13:22.612;nexus4_2;nexus4;stand;1.373291E-4;-0.006362915;3.509522E-4;;
i;24.02.2015;14:13:22.808;nexus4_1;nexus4;stand;1.525879E-4;-0.0055236816;0.0048217773;;
i;24.02.2015;14:13:23.014;nexus4_2;nexus4;stand;-9.307861E-4;-0.0010223389;3.509522E-4;;
i;24.02.2015;14:13:23.215;nexus4_2;nexus4;stand;-9.307861E-4;-0.0052948;-0.003921509;;
i;24.02.2015;14:13:23.415;nexus4_1;nexus4;stand;0.0033569336;-0.010864258;0.011230469;;
i;24.02.2015;14:13:23.615;nexus4_1;nexus4;stand;-0.0062561035;-0.12194824;0.034729004;;
i;24.02.2015;14:13:23.815;nexus4_1;nexus4;stand;0.0022888184;0.05215454;5.493164E-4;;
i;24.02.2015;14:13:24.023;nexus4_1;nexus4;stand;0.0012207031;0.028656006;0.0101623535;;
i;24.02.2015;14:13:24.219;nexus4_2;nexus4;stand;0.00440979;0.006454468;-0.017807007;;
i;24.02.2015;14:13:24.421;nexus4_2;nexus4;stand;0.0022735596;0.003250122;0.0014190674;;
i;24.02.2015;14:13:24.620;nexus4_1;nexus4;stand;0.0012207031;0.0040893555;0.008026123;;
i;24.02.2015;14:13:24.825;nexus4_2;nexus4;stand;0.0033416748;0.011795044;-0.0028533936;;
i;24.02.2015;14:13:25.025;nexus4_1;nexus4;stand;-9.155273E-4;0.006225586;-0.0015869141;;
i;24.02.2015;14:13:25.227;nexus4_1;nexus4;stand;0.0012207031;0.006225586;0.003753662;;
i;24.02.2015;14:13:25.435;nexus4_1;nexus4;stand;-0.0030517578;0.0030212402;0.0026855469;;
i;24.02.2015;14:13:25.631;nexus4_2;nexus4;stand;0.0022735596;0.008590698;-0.011398315;;
i;24.02.2015;14:13:25.834;nexus4_1;nexus4;stand;1.525879E-4;8.850098E-4;5.493164E-4;;
i;24.02.2015;14:13:26.034;nexus4_1;nexus4;stand;-9.155273E-4;0.010498047;-0.0047912598;;
i;24.02.2015;14:13:26.234;nexus4_1;nexus4;stand;0.0012207031;-1.831055E-4;0.0026855469;;
i;24.02.2015;14:13:26.442;nexus4_1;nexus4;stand;-9.155273E-4;-0.0012512207;0.0016174316;;
i;24.02.2015;14:13:26.638;nexus4_1;nexus4;stand;-9.155273E-4;-0.008728027;0.0048217773;;
i;24.02.2015;14:13:26.844;nexus4_2;nexus4;stand;0.0012054443;-0.0010223389;0.0014190674;;
i;24.02.2015;14:13:27.041;nexus4_1;nexus4;stand;-9.155273E-4;-0.0044555664;0.008026123;;
i;24.02.2015;14:13:27.245;nexus4_1;nexus4;stand;1.525879E-4;0.006225586;0.003753662;;
i;24.02.2015;14:13:27.447;nexus4_2;nexus4;stand;1.373291E-4;4.57764E-5;-7.171631E-4;;
i;24.02.2015;14:13:27.643;nexus4_2;nexus4;stand;1.373291E-4;0.0053863525;0.0035552979;;
i;24.02.2015;14:13:27.846;nexus4_2;nexus4;stand;0.0012054443;0.0053863525;-0.0060577393;;
i;24.02.2015;14:13:28.046;nexus4_2;nexus4;stand;0.0033416748;-0.0010223389;0.007827759;;
i;24.02.2015;14:13:28.249;nexus4_1;nexus4;stand;-0.0019836426;-0.0055236816;-5.187988E-4;;
i;24.02.2015;14:13:28.449;nexus4_1;nexus4;stand;1.525879E-4;-1.831055E-4;0.003753662;;
i;24.02.2015;14:13:28.653;nexus4_2;nexus4;stand;0.0022735596;-0.002090454;-0.004989624;;
i;24.02.2015;14:13:28.854;nexus4_2;nexus4;stand;-9.307861E-4;0.003250122;0.0014190674;;
i;24.02.2015;14:13:29.055;nexus4_1;nexus4;stand;1.525879E-4;-0.007659912;0.003753662;;
i;24.02.2015;14:13:29.255;nexus4_1;nexus4;stand;-9.155273E-4;-0.007659912;0.0016174316;;
i;24.02.2015;14:13:29.458;nexus4_2;nexus4;stand;0.0012054443;-0.002090454;-0.0060577393;;
i;24.02.2015;14:13:29.665;nexus4_1;nexus4;stand;1.525879E-4;-0.0044555664;0.0048217773;;
i;24.02.2015;14:13:29.859;nexus4_1;nexus4;stand;-9.155273E-4;-0.006591797;0.003753662;;
i;24.02.2015;14:13:30.068;nexus4_1;nexus4;stand;1.525879E-4;0.0040893555;5.493164E-4;;
i;24.02.2015;14:13:30.266;nexus4_2;nexus4;stand;0.0012054443;4.57764E-5;0.004623413;;
i;24.02.2015;14:13:30.468;nexus4_2;nexus4;stand;1.373291E-4;0.003250122;-0.004989624;;
i;24.02.2015;14:13:30.664;nexus4_2;nexus4;stand;0.0022735596;-0.0042266846;0.0024871826;;
i;24.02.2015;14:13:30.871;nexus4_2;nexus4;stand;-9.307861E-4;4.57764E-5;0.0056915283;;
i;24.02.2015;14:13:31.072;nexus4_2;nexus4;stand;1.373291E-4;0.0021820068;0.0024871826;;
i;24.02.2015;14:13:31.274;nexus4_1;nexus4;stand;1.525879E-4;0.0030212402;0.0048217773;;
i;24.02.2015;14:13:31.476;nexus4_1;nexus4;stand;0.0012207031;-1.831055E-4;0.0026855469;;
i;24.02.2015;14:13:31.674;nexus4_1;nexus4;stand;1.525879E-4;0.012634277;-0.005859375;;
i;24.02.2015;14:13:31.872;nexus4_1;nexus4;stand;-0.0019836426;0.0040893555;0.0048217773;;
i;24.02.2015;14:13:32.076;nexus4_1;nexus4;stand;-9.155273E-4;-0.0033874512;5.493164E-4;;
i;24.02.2015;14:13:32.277;nexus4_1;nexus4;stand;-0.0019836426;0.011566162;-0.0026550293;;
i;24.02.2015;14:13:32.483;nexus4_1;nexus4;stand;1.525879E-4;-1.831055E-4;0.0048217773;;
i;24.02.2015;14:13:32.683;nexus4_2;nexus4;stand;0.0012054443;-0.0031585693;0.0035552979;;
