User;date;time;Device;Model;gt;x;y;z;dummy
d;24.02.2015;16:00:04.008;nexus4_2;nexus4;stairsup;0.4290924;-0.13990784;-1.4324188;;
d;24.02.2015;16:00:04.211;nexus4_2;nexus4;stairsup;-0.25663757;0.8427582;-0.6964874;;
d;24.02.2015;16:00:04.413;nexus4_1;nexus4;stairsup;0.70014954;-0.10626221;-0.24731445;;
d;24.02.2015;16:00:04.613;nexus4_2;nexus4;stairsup;0.42695618;-0.2285614;0.013809204;;
d;24.02.2015;16:00:04.813;nexus4_2;nexus4;stairsup;0.48249817;0.6611786;-0.069503784;;
d;24.02.2015;16:00:05.014;nexus4_1;nexus4;stairsup;-0.3540802;0.3637085;-0.6724243;;
d;24.02.2015;16:00:05.215;nexus4_2;nexus4;stairsup;-0.08680725;-0.024551392;0.29258728;;
d;24.02.2015;16:00:05.420;nexus4_1;nexus4;stairsup;0.30174255;0.7012329;-0.037963867;;
d;24.02.2015;16:00:05.623;nexus4_2;nexus4;stairsup;0.24110413;0.115371704;0.011672974;;
d;24.02.2015;16:00:05.821;nexus4_2;nexus4;stairsup;0.5262909;-0.30439758;0.40046692;;
d;24.02.2015;16:00:06.023;nexus4_2;nexus4;stairsup;0.8830414;0.079055786;0.09925842;;
d;24.02.2015;16:00:06.232;nexus4_2;nexus4;stairsup;-0.7554474;-0.45606995;-0.07270813;;
d;24.02.2015;16:00:06.425;nexus4_2;nexus4;stairsup;-0.56959534;0.63768005;-0.09727478;;
d;24.02.2015;16:00:06.627;nexus4_1;nexus4;stairsup;0.37864685;0.59976196;0.37005615;;
d;24.02.2015;16:00:06.830;nexus4_1;nexus4;stairsup;0.76423645;0.31030273;0.04534912;;
d;24.02.2015;16:00:07.032;nexus4_1;nexus4;stairsup;-0.63072205;-0.51535034;0.18847656;;
d;24.02.2015;16:00:07.233;nexus4_1;nexus4;stairsup;-0.56022644;-0.11480713;-0.29110718;;
d;24.02.2015;16:00:07.436;nexus4_2;nexus4;stairsup;-0.30577087;0.44862366;-0.02571106;;
d;24.02.2015;16:00:07.641;nexus4_1;nexus4;stairsup;0.51322937;-0.17141724;0.28781128;;
d;24.02.2015;16:00:07.850;nexus4_1;nexus4;stairsup;0.50361633;-0.04537964;-0.023010254;;
d;24.02.2015;16:00:08.041;nexus4_2;nexus4;stairsup;0.44725037;0.40483093;0.009536743;;
d;24.02.2015;16:00:08.242;nexus4_1;nexus4;stairsup;-0.6969452;0.20455933;0.16818237;;
d;24.02.2015;16:00:08.441;nexus4_1;nexus4;stairsup;-0.58906555;-0.19171143;-0.6841736;;
d;24.02.2015;16:00:08.645;nexus4_2;nexus4;stairsup;-0.59095764;-0.11854553;-0.100479126;;
d;24.02.2015;16:00:08.845;nexus4_2;nexus4;stairsup;-0.85157776;-0.6194916;-0.55015564;;
d;24.02.2015;16:00:09.049;nexus4_1;nexus4;stairsup;0.7813263;-0.22695923;-1.123169;;
d;24.02.2015;16:00:09.249;nexus4_1;nexus4;stairsup;1.0248566;-0.048583984;-1.4008789;;
d;24.02.2015;16:00:09.449;nexus4_1;nexus4;stairsup;0.5847931;-0.7631531;-1.6369324;;
d;24.02.2015;16:00:09.653;nexus4_2;nexus4;stairsup;0.8926544;0.19334412;-1.7977142;;
d;24.02.2015;16:00:09.852;nexus4_1;nexus4;stairsup;0.7674408;0.24835205;-1.2524109;;
d;24.02.2015;16:00:10.078;nexus4_2;nexus4;stairsup;0.48356628;-0.23603821;-1.7656708;;
d;24.02.2015;16:00:10.256;nexus4_2;nexus4;stairsup;0.8830414;0.192276;-0.794754;;
d;24.02.2015;16:00:10.456;nexus4_1;nexus4;stairsup;0.7108307;0.024047852;-1.4318542;;
d;24.02.2015;16:00:10.659;nexus4_2;nexus4;stairsup;1.6798553;0.3257904;-1.5520477;;
d;24.02.2015;16:00:10.860;nexus4_1;nexus4;stairsup;-0.48225403;0.1329956;-1.3058167;;
d;24.02.2015;16:00:11.061;nexus4_2;nexus4;stairsup;-0.2940216;0.55436707;-0.7872772;;
d;24.02.2015;16:00:11.262;nexus4_1;nexus4;stairsup;0.45448303;0.19921875;0.4373474;;
d;24.02.2015;16:00:11.465;nexus4_2;nexus4;stairsup;0.017868042;0.5842743;0.13557434;;
d;24.02.2015;16:00:11.668;nexus4_1;nexus4;stairsup;-0.26649475;-0.41815186;-0.05505371;;
d;24.02.2015;16:00:11.870;nexus4_1;nexus4;stairsup;-0.3957367;0.67666626;-0.32528687;;
d;24.02.2015;16:00:12.068;nexus4_2;nexus4;stairsup;-0.56318665;-0.56929016;-0.5394745;;
d;24.02.2015;16:00:12.270;nexus4_2;nexus4;stairsup;-0.6144562;-0.1655426;-0.50743103;;
d;24.02.2015;16:00:12.471;nexus4_2;nexus4;stairsup;0.26887512;-0.35139465;-0.09300232;;
d;24.02.2015;16:00:12.679;nexus4_2;nexus4;stairsup;0.5070648;-0.017074585;0.59059143;;
d;24.02.2015;16:00:12.877;nexus4_1;nexus4;stairsup;-0.51322937;-0.53778076;-0.38723755;;
d;24.02.2015;16:00:13.076;nexus4_1;nexus4;stairsup;-0.6424713;-0.7706299;-0.502594;;
d;24.02.2015;16:00:13.280;nexus4_1;nexus4;stairsup;0.39146423;-0.34765625;0.25576782;;
d;24.02.2015;16:00:13.480;nexus4_1;nexus4;stairsup;0.3252411;0.7268677;0.40637207;;
d;24.02.2015;16:00:13.679;nexus4_1;nexus4;stairsup;0.6916046;0.3925476;0.30810547;;
d;24.02.2015;16:00:13.884;nexus4_1;nexus4;stairsup;-0.49827576;-0.46514893;-0.5891113;;
d;24.02.2015;16:00:14.082;nexus4_1;nexus4;stairsup;-0.5153656;-0.60614014;-0.7044678;;
d;24.02.2015;16:00:14.287;nexus4_1;nexus4;stairsup;0.29640198;0.2526245;0.22799683;;
d;24.02.2015;16:00:14.486;nexus4_1;nexus4;stairsup;0.4598236;0.6392822;0.111572266;;
d;24.02.2015;16:00:14.688;nexus4_1;nexus4;stairsup;0.6189728;-0.38076782;0.25897217;;
d;24.02.2015;16:00:14.891;nexus4_1;nexus4;stairsup;-0.21522522;-0.15325928;0.3380127;;
d;24.02.2015;16:00:15.091;nexus4_2;nexus4;stairsup;0.24217224;0.43901062;-0.39207458;;
d;24.02.2015;16:00:15.293;nexus4_2;nexus4;stairsup;-0.57173157;0.7252655;-0.3012848;;
d;24.02.2015;16:00:15.493;nexus4_2;nexus4;stairsup;-0.5471649;-0.76475525;-0.40916443;;
d;24.02.2015;16:00:15.695;nexus4_1;nexus4;stairsup;0.843277;-0.19812012;-1.2235718;;
d;24.02.2015;16:00:15.896;nexus4_2;nexus4;stairsup;0.8851776;0.4657135;-1.0019684;;
d;24.02.2015;16:00:16.098;nexus4_1;nexus4;stairsup;0.44487;1.4243469;-0.4395752;;
d;24.02.2015;16:00:16.298;nexus4_1;nexus4;stairsup;1.0184479;0.27825928;-2.1036987;;
d;24.02.2015;16:00:16.501;nexus4_1;nexus4;stairsup;1.1989594;0.01763916;-1.7896729;;
d;24.02.2015;16:00:16.703;nexus4_2;nexus4;stairsup;1.2494049;0.2339325;-2.2794342;;
d;24.02.2015;16:00:16.903;nexus4_1;nexus4;stairsup;0.68840027;0.5474243;-1.2855225;;
d;24.02.2015;16:00:17.108;nexus4_1;nexus4;stairsup;0.361557;0.047546387;-0.95547485;;
d;24.02.2015;16:00:17.309;nexus4_1;nexus4;stairsup;-0.31669617;-0.23336792;-0.4673462;;
d;24.02.2015;16:00:17.509;nexus4_2;nexus4;stairsup;0.17488098;-0.2146759;-0.90049744;;
d;24.02.2015;16:00:17.708;nexus4_1;nexus4;stairsup;0.07209778;0.0058898926;0.4010315;;
d;24.02.2015;16:00:17.913;nexus4_1;nexus4;stairsup;-0.5025482;-0.35406494;0.23226929;;
d;24.02.2015;16:00:18.119;nexus4_2;nexus4;stairsup;0.6587372;0.61631775;0.26054382;;
d;24.02.2015;16:00:18.315;nexus4_2;nexus4;stairsup;-0.64756775;0.6622467;0.03944397;;
d;24.02.2015;16:00:18.515;nexus4_1;nexus4;stairsdown;0.17677307;-1.7330017;-0.3146057;;
d;24.02.2015;16:00:18.720;nexus4_1;nexus4;stairsdown;0.08705139;0.553833;-0.66067505;;
d;24.02.2015;16:00:19.125;nexus4_1;nexus4;stairsdown;-0.23551941;1.9103394;0.21411133;;
d;24.02.2015;16:00:19.528;nexus4_1;nexus4;stairsdown;-0.87745667;0.6659851;0.0058288574;;
d;24.02.2015;16:00:19.930;nexus4_1;nexus4;stairsdown;-0.14579773;-0.86035156;-0.18536377;;
d;24.02.2015;16:00:20.343;nexus4_1;nexus4;stairsdown;-0.32203674;-0.4352417;-0.40219116;;
d;24.02.2015;16:00:20.739;nexus4_1;nexus4;stairsdown;-0.07209778;0.6104431;1.0963745;;
d;24.02.2015;16:00:21.143;nexus4_1;nexus4;stairsdown;-0.22911072;-0.2590027;1.6357727;;
d;24.02.2015;16:00:21.547;nexus4_1;nexus4;stairsdown;-0.82832336;-0.69906616;1.2993164;;
d;24.02.2015;16:00:21.951;nexus4_1;nexus4;stairsdown;-0.7535553;0.32632446;2.3834534;;
d;24.02.2015;16:00:22.348;nexus4_1;nexus4;stairsdown;-0.6221771;-0.31347656;0.7599182;;
d;24.02.2015;16:00:22.760;nexus4_1;nexus4;stairsdown;-0.42030334;0.15542603;0.73321533;;
d;24.02.2015;16:00:23.152;nexus4_1;nexus4;stairsdown;-0.28251648;0.61898804;0.15750122;;
d;24.02.2015;16:00:23.555;nexus4_1;nexus4;stairsdown;-0.08918762;-0.8507385;0.24508667;;
d;24.02.2015;16:00:23.827;nexus4_2;nexus4;stairsdown;0.08836365;1.8841705;0.28297424;;
d;24.02.2015;16:00:24.034;nexus4_1;nexus4;stairsdown;0.37010193;-1.0857239;-0.3477173;;
d;24.02.2015;16:00:24.228;nexus4_2;nexus4;stairsdown;0.11933899;-0.36528015;-0.0566864;;
d;24.02.2015;16:00:24.430;nexus4_1;nexus4;stairsdown;0.3540802;0.99069214;-0.28256226;;
d;24.02.2015;16:00:24.630;nexus4_2;nexus4;stairsdown;-0.20643616;-1.151413;0.8950043;;
d;24.02.2015;16:00:24.831;nexus4_1;nexus4;stairsdown;-0.12550354;0.405365;0.15429688;;
d;24.02.2015;16:00:25.032;nexus4_2;nexus4;stairsdown;0.061660767;-0.8598175;0.1398468;;
d;24.02.2015;16:00:25.235;nexus4_2;nexus4;stairsdown;0.020004272;-0.7690277;0.46348572;;
d;24.02.2015;16:00:25.433;nexus4_1;nexus4;stairsdown;-0.42991638;3.0446777;-0.24624634;;
d;24.02.2015;16:00:25.636;nexus4_1;nexus4;stairsdown;-0.08491516;-1.6582336;0.8015747;;
d;24.02.2015;16:00:25.836;nexus4_2;nexus4;stairsdown;-0.3559723;-1.6395416;0.06187439;;
d;24.02.2015;16:00:26.042;nexus4_1;nexus4;stairsdown;0.27397156;-0.20239258;0.1350708;;
d;24.02.2015;16:00:26.245;nexus4_1;nexus4;stairsdown;-0.95436096;0.41177368;2.3599548;;
d;24.02.2015;16:00:26.442;nexus4_2;nexus4;stairsdown;-0.17332458;0.58000183;1.5369415;;
d;24.02.2015;16:00:26.642;nexus4_1;nexus4;stairsdown;-0.58158875;0.7631836;2.3311157;;
d;24.02.2015;16:00:26.845;nexus4_1;nexus4;stairsdown;-0.97572327;0.25689697;1.1465759;;
d;24.02.2015;16:00:27.047;nexus4_1;nexus4;stairsdown;-0.1436615;-0.43951416;1.0194702;;
d;24.02.2015;16:00:27.245;nexus4_1;nexus4;stairsdown;-0.7471466;0.081726074;1.4146729;;
d;24.02.2015;16:00:27.448;nexus4_1;nexus4;stairsdown;-0.07850647;-0.38504028;1.4168091;;
d;24.02.2015;16:00:27.648;nexus4_2;nexus4;stairsdown;-0.483078;-0.39945984;1.3692474;;
d;24.02.2015;16:00:27.850;nexus4_1;nexus4;stairsdown;-0.389328;-0.11907959;-0.078552246;;
d;24.02.2015;16:00:28.054;nexus4_2;nexus4;stairsdown;-0.022720337;-0.5927887;0.43785095;;
d;24.02.2015;16:00:28.264;nexus4_1;nexus4;stairsdown;0.34980774;0.43634033;0.7310791;;
d;24.02.2015;16:00:28.458;nexus4_1;nexus4;stairsdown;0.17677307;0.51538086;-0.076416016;;
d;24.02.2015;16:00:28.658;nexus4_2;nexus4;stairsdown;0.5113373;-0.16447449;0.42503357;;
d;24.02.2015;16:00:29.029;nexus4_1;nexus4;stairsdown;-0.27503967;-1.1295166;-0.35092163;;
d;24.02.2015;16:00:29.431;nexus4_1;nexus4;stairsdown;-0.124435425;-1.5012207;0.8090515;;
d;24.02.2015;16:00:29.838;nexus4_1;nexus4;stairsdown;0.5516815;-0.07208252;-0.18429565;;
d;24.02.2015;16:00:30.238;nexus4_1;nexus4;stairsdown;-0.043258667;0.16397095;-0.051849365;;
d;24.02.2015;16:00:30.648;nexus4_1;nexus4;stairsdown;0.22377014;-0.35513306;-0.6702881;;
d;24.02.2015;16:00:31.051;nexus4_1;nexus4;stairsdown;-0.35087585;0.54956055;0.23013306;;
d;24.02.2015;16:00:31.447;nexus4_1;nexus4;stairsdown;0.20347595;-0.4064026;-0.012329102;;
d;24.02.2015;16:00:31.850;nexus4_1;nexus4;stairsdown;-0.32096863;0.04434204;0.84536743;;
d;24.02.2015;16:00:32.310;nexus4_1;nexus4;stairsdown;0.06248474;0.5399475;1.1775513;;
d;24.02.2015;16:00:32.690;nexus4_1;nexus4;stairsdown;-0.52497864;-0.099853516;2.0512695;;
d;24.02.2015;16:00:32.888;nexus4_2;nexus4;stairsdown;-0.8975067;0.32685852;2.6125336;;
d;24.02.2015;16:00:33.094;nexus4_1;nexus4;stairsdown;-0.4940033;0.15863037;1.1091919;;
d;24.02.2015;16:00:33.295;nexus4_2;nexus4;stairsdown;-0.39549255;-0.039505005;2.1479034;;
d;24.02.2015;16:00:33.497;nexus4_2;nexus4;stairsdown;-0.5172577;-0.8395233;0.6461334;;
d;24.02.2015;16:00:33.706;nexus4_2;nexus4;stairsdown;0.24430847;-1.1994781;0.45707703;;
d;24.02.2015;16:00:33.900;nexus4_1;nexus4;stairsdown;-0.10307312;-0.18103027;0.58688354;;
d;24.02.2015;16:00:34.101;nexus4_1;nexus4;stairsdown;0.25901794;-0.6114807;0.20663452;;
d;24.02.2015;16:00:34.310;nexus4_1;nexus4;stairsdown;-0.34446716;-0.3871765;0.5046387;;
d;24.02.2015;16:00:34.503;nexus4_1;nexus4;stairsdown;0.56022644;0.73114014;-0.051849365;;
d;24.02.2015;16:00:34.706;nexus4_1;nexus4;stairsdown;0.37117004;0.86572266;0.62213135;;
d;24.02.2015;16:00:34.909;nexus4_2;nexus4;stairsdown;-0.04408264;-0.8608856;-0.37498474;;
d;24.02.2015;16:00:35.111;nexus4_2;nexus4;stairsdown;-0.17225647;-0.6130829;-0.23399353;;
d;24.02.2015;16:00:35.311;nexus4_2;nexus4;stairsdown;-0.16584778;-0.7615509;0.7486725;;
d;24.02.2015;16:00:35.510;nexus4_2;nexus4;stairsdown;-0.44996643;-0.29478455;-0.075912476;;
d;24.02.2015;16:00:35.712;nexus4_2;nexus4;stairsdown;-0.16584778;0.74876404;0.014877319;;
d;24.02.2015;16:00:35.921;nexus4_2;nexus4;stairsdown;0.25071716;1.1129913;1.0263824;;
d;24.02.2015;16:00:36.115;nexus4_1;nexus4;stairsdown;0.58265686;-0.6093445;0.04534912;;
d;24.02.2015;16:00:36.319;nexus4_1;nexus4;stairsdown;-0.097732544;-1.1711731;-0.8379822;;
d;24.02.2015;16:00:36.528;nexus4_1;nexus4;stairsdown;-0.44166565;-0.9265747;-0.47268677;;
d;24.02.2015;16:00:36.722;nexus4_1;nexus4;stairsdown;-0.21202087;-0.660614;0.41278076;;
d;24.02.2015;16:00:36.923;nexus4_1;nexus4;stairsdown;0.13084412;-0.86035156;0.42453003;;
d;24.02.2015;16:00:37.121;nexus4_1;nexus4;stairsdown;-0.050735474;-1.3580933;-0.20352173;;
d;24.02.2015;16:00:37.324;nexus4_1;nexus4;stairsdown;-0.43632507;-0.5345764;0.042144775;;
d;24.02.2015;16:00:37.531;nexus4_1;nexus4;stairsdown;-0.52497864;-1.6304626;1.1305542;;
d;24.02.2015;16:00:37.735;nexus4_2;nexus4;stairsdown;-0.05583191;0.9858856;0.08857727;;
d;24.02.2015;16:00:37.929;nexus4_2;nexus4;stairsdown;-0.5589142;0.15168762;0.22636414;;
d;24.02.2015;16:00:38.129;nexus4_1;nexus4;stairsdown;-0.32096863;0.22058105;1.5524597;;
d;24.02.2015;16:00:38.333;nexus4_2;nexus4;stairsdown;-0.5792084;0.23606873;2.207718;;
d;24.02.2015;16:00:38.542;nexus4_1;nexus4;stairsdown;-0.19386292;-0.43417358;0.8496399;;
d;24.02.2015;16:00:38.738;nexus4_1;nexus4;stairsdown;-0.37757874;-0.7727661;0.5014343;;
d;24.02.2015;16:00:38.937;nexus4_2;nexus4;stairsdown;-0.30577087;0.9634552;0.3438568;;
d;24.02.2015;16:00:39.140;nexus4_2;nexus4;stairsdown;-0.42539978;0.33006287;0.45921326;;
d;24.02.2015;16:00:39.340;nexus4_2;nexus4;stairsdown;-0.79496765;0.7722626;1.096878;;
d;24.02.2015;16:00:39.542;nexus4_2;nexus4;stairsdown;-0.3837433;-0.25953674;1.337204;;
d;24.02.2015;16:00:39.739;nexus4_1;nexus4;stairsdown;-0.50361633;0.28894043;-0.04650879;;
d;24.02.2015;16:00:39.943;nexus4_1;nexus4;stairsdown;-0.12657166;1.6806946;0.9073181;;
d;24.02.2015;16:00:40.145;nexus4_1;nexus4;stairsdown;0.26863098;0.39788818;1.9241638;;
d;24.02.2015;16:00:40.346;nexus4_1;nexus4;stairsdown;-0.32096863;0.9394226;0.0058288574;;
d;24.02.2015;16:00:40.547;nexus4_2;nexus4;stairsdown;0.00932312;-0.23283386;0.40473938;;
d;24.02.2015;16:00:40.750;nexus4_1;nexus4;stairsdown;-0.34873962;0.85717773;0.13720703;;
d;24.02.2015;16:00:40.950;nexus4_1;nexus4;stairsdown;-0.11161804;-0.7706299;1.3409729;;
d;24.02.2015;16:00:41.152;nexus4_2;nexus4;stairsdown;-0.09535217;-0.63124084;-7.62939E-5;;
d;24.02.2015;16:00:41.352;nexus4_1;nexus4;stairsdown;0.5730438;-1.8953552;-0.31246948;;
d;24.02.2015;16:00:41.555;nexus4_1;nexus4;stairsdown;-0.24513245;-0.87423706;-0.38830566;;
d;24.02.2015;16:00:41.764;nexus4_2;nexus4;stairsdown;0.16740417;2.6841888;-0.2318573;;
d;24.02.2015;16:00:41.957;nexus4_2;nexus4;stairsdown;0.21974182;-0.3556671;1.4600372;;
d;24.02.2015;16:00:42.328;nexus4_2;nexus4;stairsdown;0.09263611;-0.71562195;-1.1141205;;
d;24.02.2015;16:00:42.714;nexus4_2;nexus4;stairsdown;-0.37199402;-1.698288;1.198349;;
d;24.02.2015;16:00:43.118;nexus4_2;nexus4;stairsdown;0.14924622;2.8508148;-0.044937134;;
d;24.02.2015;16:00:43.522;nexus4_2;nexus4;stairsdown;-0.63368225;-0.52015686;1.856308;;
d;24.02.2015;16:00:43.927;nexus4_2;nexus4;stairsdown;-0.34422302;-0.36528015;0.27549744;;
d;24.02.2015;16:00:44.338;nexus4_2;nexus4;stairsdown;-0.8280792;0.099349976;2.3465729;;
d;24.02.2015;16:00:44.739;nexus4_2;nexus4;stairsdown;-0.20429993;-0.762619;1.4237213;;
d;24.02.2015;16:00:45.137;nexus4_2;nexus4;stairsdown;-0.5033722;-0.49131775;0.5542755;;
d;24.02.2015;16:00:45.533;nexus4_2;nexus4;stairsdown;0.21333313;0.76264954;-0.38352966;;
d;24.02.2015;16:00:45.940;nexus4_2;nexus4;stairsdown;-0.28120422;0.99443054;-0.26283264;;
d;24.02.2015;16:00:46.693;nexus4_1;nexus4;stairsdown;0.019760132;0.56985474;0.03894043;;
d;24.02.2015;16:00:46.894;nexus4_1;nexus4;stairsdown;-0.37010193;-0.3647461;-1.0484009;;
d;24.02.2015;16:00:47.094;nexus4_1;nexus4;stairsdown;0.2141571;0.3423462;-0.08282471;;
d;24.02.2015;16:00:47.295;nexus4_2;nexus4;stairsdown;0.41841125;-0.437912;-0.1613617;;
d;24.02.2015;16:00:47.505;nexus4_2;nexus4;stairsdown;-0.27586365;-0.43577576;-0.39421082;;
d;24.02.2015;16:00:47.698;nexus4_2;nexus4;stairsdown;-0.059036255;1.1514435;-0.45509338;;
d;24.02.2015;16:00:47.901;nexus4_2;nexus4;stairsdown;-0.23100281;0.24034119;-0.83000183;;
d;24.02.2015;16:00:48.101;nexus4_2;nexus4;stairsdown;-0.43928528;0.65049744;-0.09727478;;
d;24.02.2015;16:00:48.302;nexus4_2;nexus4;stairsdown;-0.099624634;-0.58958435;0.96336365;;
d;24.02.2015;16:00:48.510;nexus4_2;nexus4;stairsdown;-0.24061584;-1.5295258;0.57670593;;
d;24.02.2015;16:00:48.705;nexus4_2;nexus4;stairsdown;-0.96372986;-0.5244293;1.1502838;;
d;24.02.2015;16:00:48.907;nexus4_2;nexus4;stairsdown;0.0018463135;-0.957016;0.8138275;;
d;24.02.2015;16:00:49.109;nexus4_2;nexus4;stairsdown;-0.8825531;0.8577118;2.7620697;;
d;24.02.2015;16:00:49.310;nexus4_1;nexus4;stairsdown;-0.58906555;-0.38397217;1.6144104;;
d;24.02.2015;16:00:49.512;nexus4_1;nexus4;stairsdown;-0.4021454;0.09347534;0.51104736;;
d;24.02.2015;16:00:49.713;nexus4_2;nexus4;stairsdown;-0.62620544;-0.31080627;1.1086273;;
d;24.02.2015;16:00:49.914;nexus4_2;nexus4;stairsdown;0.27742004;-0.81388855;0.8693695;;
d;24.02.2015;16:00:50.115;nexus4_2;nexus4;stairsdown;-0.81632996;-0.2349701;1.6480255;;
d;24.02.2015;16:00:50.318;nexus4_1;nexus4;stairsdown;-0.23658752;0.0763855;-0.3829651;;
d;24.02.2015;16:00:50.650;nexus4_2;nexus4;stairsdown;-0.25556946;0.011764526;-0.45936584;;
d;24.02.2015;16:00:51.264;nexus4_2;nexus4;stairsdown;0.034957886;-0.8790436;0.64186096;;
d;24.02.2015;16:00:51.636;nexus4_2;nexus4;stairsdown;0.10331726;-0.5981293;-0.018234253;;
d;24.02.2015;16:00:51.939;nexus4_1;nexus4;stairsdown;0.07850647;-0.7097473;1.3527222;;
d;24.02.2015;16:00:52.136;nexus4_2;nexus4;stairsdown;-0.38801575;0.17945862;-0.41557312;;
d;24.02.2015;16:00:52.341;nexus4_1;nexus4;stairsdown;0.70869446;-0.7279053;-0.23449707;;
d;24.02.2015;16:00:52.540;nexus4_2;nexus4;stairsdown;-0.33461;-1.1546173;0.9815216;;
d;24.02.2015;16:00:52.739;nexus4_2;nexus4;stairsdown;0.15779114;-0.90574646;0.61195374;;
d;24.02.2015;16:00:52.943;nexus4_2;nexus4;stairsdown;0.0018463135;-0.009597778;0.06828308;;
d;24.02.2015;16:00:53.147;nexus4_2;nexus4;stairsdown;-0.44996643;-0.3332367;0.4827118;;
d;24.02.2015;16:00:53.348;nexus4_2;nexus4;stairsdown;-0.056900024;1.1290131;-0.40489197;;
d;24.02.2015;16:00:53.548;nexus4_1;nexus4;stairsdown;-0.29533386;1.7180786;1.4787598;;
d;24.02.2015;16:00:53.749;nexus4_2;nexus4;stairsdown;-0.99897766;0.82673645;0.93559265;;
d;24.02.2015;16:00:53.953;nexus4_1;nexus4;stairsdown;-0.64567566;-1.1263123;1.3367004;;
d;24.02.2015;16:00:54.153;nexus4_2;nexus4;stairsdown;-1.2585297;2.9202423;1.105423;;
d;24.02.2015;16:00:54.353;nexus4_2;nexus4;stairsdown;-0.44462585;0.101486206;0.35346985;;
d;24.02.2015;16:00:54.596;nexus4_1;nexus4;stairsdown;-0.56022644;-0.16394043;1.7511292;;
d;24.02.2015;16:00:54.999;nexus4_1;nexus4;stairsdown;-0.6424713;1.0772095;0.09661865;;
d;24.02.2015;16:00:55.402;nexus4_1;nexus4;stairsdown;-0.19920349;-1.0974731;0.7107849;;
d;24.02.2015;16:00:55.801;nexus4_1;nexus4;stairsdown;0.23551941;-0.97891235;-0.094573975;;
d;24.02.2015;16:00:56.205;nexus4_1;nexus4;stairsdown;0.2419281;1.1423645;-0.71621704;;
d;24.02.2015;16:00:56.605;nexus4_1;nexus4;stairsdown;-0.27290344;1.1776123;-0.035827637;;
d;24.02.2015;16:00:56.989;nexus4_1;nexus4;stairsdown;-0.5591583;1.3613281;-0.5816345;;
d;24.02.2015;16:00:57.389;nexus4_1;nexus4;stairsdown;-0.23338318;-0.4982605;-0.47055054;;
d;24.02.2015;16:00:57.789;nexus4_1;nexus4;stairsdown;-0.08705139;-0.83258057;-0.9800415;;
d;24.02.2015;16:00:58.197;nexus4_1;nexus4;stairsdown;-0.13298035;-0.41921997;0.44696045;;
d;24.02.2015;16:00:58.595;nexus4_1;nexus4;stairsdown;-0.61042786;-0.61468506;1.3527222;;
d;24.02.2015;16:00:59.000;nexus4_1;nexus4;stairsdown;-1.0056305;0.14474487;2.3631592;;
d;24.02.2015;16:00:59.400;nexus4_1;nexus4;stairsdown;-0.6926727;0.61364746;1.870758;;
d;24.02.2015;16:00:59.754;nexus4_2;nexus4;stairsdown;-0.70310974;0.5832062;1.2282562;;
d;24.02.2015;16:00:59.951;nexus4_1;nexus4;stairsdown;-0.8817291;0.12765503;1.0493774;;
d;24.02.2015;16:01:00.152;nexus4_1;nexus4;stairsdown;-0.7407379;0.32632446;0.3380127;;
d;24.02.2015;16:01:00.355;nexus4_1;nexus4;stairsdown;-0.59547424;-0.9810486;0.535614;;
