User;date;time;Device;Model;gt;x;y;z;dummy
f;24.02.2015;15:27:41.928;nexus4_2;nexus4;bike;-0.26774597;0.058502197;-0.15945435;;
f;24.02.2015;15:27:42.131;nexus4_1;nexus4;bike;0.47050476;0.29164124;0.22961426;;
f;24.02.2015;15:27:42.330;nexus4_2;nexus4;bike;0.38487244;0.2902832;0.2635193;;
f;24.02.2015;15:27:42.532;nexus4_2;nexus4;bike;0.45643616;-0.023742676;0.17593384;;
f;24.02.2015;15:27:42.732;nexus4_2;nexus4;bike;0.14134216;-0.98931885;0.17272949;;
f;24.02.2015;15:27:42.937;nexus4_2;nexus4;bike;-0.5903168;0.45584106;0.037078857;;
f;24.02.2015;15:27:43.135;nexus4_2;nexus4;bike;-0.67362976;-0.11453247;-0.2897644;;
f;24.02.2015;15:27:43.339;nexus4_2;nexus4;bike;-0.0071258545;-0.25872803;0.10116577;;
f;24.02.2015;15:27:43.543;nexus4_2;nexus4;bike;0.5653839;0.22299194;0.16738892;;
f;24.02.2015;15:27:43.778;nexus4_1;nexus4;bike;-0.6147003;0.17948914;-0.10684204;;
f;24.02.2015;15:27:44.178;nexus4_1;nexus4;bike;-0.23231506;0.13569641;-0.0619812;;
f;24.02.2015;15:27:44.583;nexus4_1;nexus4;bike;0.42884827;-0.25523376;0.06619263;;
f;24.02.2015;15:27:44.981;nexus4_1;nexus4;bike;-0.69480896;0.7028656;0.09182739;;
f;24.02.2015;15:27:45.392;nexus4_1;nexus4;bike;-0.19386292;4.57764E-5;-0.26919556;;
f;24.02.2015;15:27:45.792;nexus4_1;nexus4;bike;0.42030334;-0.26698303;0.37060547;;
f;24.02.2015;15:27:46.192;nexus4_1;nexus4;bike;-0.40534973;0.8064728;-0.33969116;;
f;24.02.2015;15:27:46.593;nexus4_1;nexus4;bike;0.24620056;0.067337036;0.29370117;;
f;24.02.2015;15:27:47.001;nexus4_1;nexus4;bike;0.41389465;-0.3417511;0.10784912;;
f;24.02.2015;15:27:47.398;nexus4_1;nexus4;bike;-0.53245544;0.32261658;-0.10470581;;
f;24.02.2015;15:27:47.803;nexus4_1;nexus4;bike;0.42991638;0.17948914;0.0715332;;
f;24.02.2015;15:27:48.206;nexus4_1;nexus4;bike;0.16716003;-0.68782043;0.13027954;;
f;24.02.2015;15:27:48.609;nexus4_1;nexus4;bike;-0.4235077;0.4219513;0.18688965;;
f;24.02.2015;15:27:48.852;nexus4_1;nexus4;bike;0.30067444;0.10899353;-0.17626953;;
f;24.02.2015;15:27:49.052;nexus4_1;nexus4;bike;0.42137146;-0.124923706;0.24777222;;
f;24.02.2015;15:27:49.257;nexus4_1;nexus4;bike;0.5516815;-0.5030365;0.15484619;;
f;24.02.2015;15:27:49.454;nexus4_1;nexus4;bike;-0.759964;0.15065002;-0.06945801;;
f;24.02.2015;15:27:49.662;nexus4_1;nexus4;bike;-0.59654236;0.15492249;-0.07266235;;
f;24.02.2015;15:27:49.858;nexus4_1;nexus4;bike;-0.10734558;-0.3983612;-0.15811157;;
f;24.02.2015;15:27:50.063;nexus4_2;nexus4;bike;-0.43544006;0.30630493;-0.1348877;;
f;24.02.2015;15:27:50.262;nexus4_1;nexus4;bike;0.5773163;-0.20396423;0.29370117;;
f;24.02.2015;15:27:50.461;nexus4_1;nexus4;bike;0.12657166;-0.8544464;-0.013916016;;
f;24.02.2015;15:27:50.667;nexus4_1;nexus4;bike;-0.70014954;0.7936554;-0.12286377;;
f;24.02.2015;15:27:50.865;nexus4_1;nexus4;bike;-0.39360046;0.24571228;-0.125;;
f;24.02.2015;15:27:51.070;nexus4_2;nexus4;bike;-0.56895447;0.408844;-0.15411377;;
f;24.02.2015;15:27:51.268;nexus4_1;nexus4;bike;0.5580902;0.4849701;0.08328247;;
f;24.02.2015;15:27:51.467;nexus4_1;nexus4;bike;0.7129669;-0.35243225;0.014923096;;
f;24.02.2015;15:27:51.669;nexus4_2;nexus4;bike;0.44789124;-0.2427063;0.13534546;;
f;24.02.2015;15:27:51.875;nexus4_2;nexus4;bike;0.25456238;-0.6923828;0.1802063;;
f;24.02.2015;15:27:52.073;nexus4_1;nexus4;bike;-0.07316589;0.37174988;-0.33007813;;
f;24.02.2015;15:27:52.286;nexus4_2;nexus4;bike;-0.65974426;0.6107178;-0.2961731;;
f;24.02.2015;15:27:52.475;nexus4_2;nexus4;bike;0.32398987;0.30737305;-0.17974854;;
f;24.02.2015;15:27:52.676;nexus4_1;nexus4;bike;-0.18211365;-0.43040466;0.21359253;;
f;24.02.2015;15:27:52.881;nexus4_1;nexus4;bike;-1.0045624;0.71461487;-0.08013916;;
f;24.02.2015;15:27:53.081;nexus4_2;nexus4;bike;-0.6981964;0.39923096;-0.14663696;;
f;24.02.2015;15:27:53.283;nexus4_2;nexus4;bike;-0.5486603;0.26464844;-0.2470398;;
f;24.02.2015;15:27:53.486;nexus4_1;nexus4;bike;0.6200409;0.067337036;0.08755493;;
f;24.02.2015;15:27:53.685;nexus4_1;nexus4;bike;0.41923523;-0.10783386;0.12814331;;
f;24.02.2015;15:27:53.887;nexus4_2;nexus4;bike;0.88261414;-0.36553955;0.048828125;;
f;24.02.2015;15:27:54.087;nexus4_1;nexus4;bike;0.14152527;-0.039474487;0.11105347;;
f;24.02.2015;15:27:54.290;nexus4_2;nexus4;bike;-0.3318329;0.40777588;0.35964966;;
f;24.02.2015;15:27:54.496;nexus4_1;nexus4;bike;0.2910614;-0.21891785;0.29049683;;
f;24.02.2015;15:27:54.700;nexus4_2;nexus4;bike;-0.07762146;-0.051513672;0.122528076;;
f;24.02.2015;15:27:54.894;nexus4_2;nexus4;bike;0.01423645;-0.48410034;0.02960205;;
f;24.02.2015;15:27:55.096;nexus4_1;nexus4;bike;-0.27290344;0.07695007;0.0501709;;
f;24.02.2015;15:27:55.458;nexus4_2;nexus4;bike;0.26524353;-0.10064697;0.07019043;;
f;24.02.2015;15:27:55.862;nexus4_2;nexus4;bike;0.65937805;-0.51187134;-0.13595581;;
f;24.02.2015;15:27:56.267;nexus4_2;nexus4;bike;-0.68003845;0.3522339;-0.37841797;;
f;24.02.2015;15:27:56.666;nexus4_2;nexus4;bike;0.49916077;0.20910645;0.31158447;;
f;24.02.2015;15:27:57.070;nexus4_2;nexus4;bike;-0.23570251;-0.23950195;-0.15197754;;
f;24.02.2015;15:27:57.472;nexus4_2;nexus4;bike;-0.6907196;0.4932251;-0.08255005;;
f;24.02.2015;15:27:57.879;nexus4_2;nexus4;bike;0.6540375;-0.2149353;0.35751343;;
f;24.02.2015;15:27:58.278;nexus4_2;nexus4;bike;-0.9064789;0.97280884;-0.013122559;;
f;24.02.2015;15:27:58.661;nexus4_2;nexus4;bike;0.105026245;-0.11987305;0.158844;;
f;24.02.2015;15:27:58.863;nexus4_2;nexus4;bike;0.6209259;-0.15618896;0.2934265;;
f;24.02.2015;15:27:59.062;nexus4_1;nexus4;bike;-0.13832092;-0.23280334;0.2189331;;
f;24.02.2015;15:27:59.268;nexus4_1;nexus4;bike;0.010147095;-0.12385559;-0.15704346;;
f;24.02.2015;15:27:59.468;nexus4_1;nexus4;bike;-0.13618469;0.13783264;0.11532593;;
f;24.02.2015;15:27:59.666;nexus4_1;nexus4;bike;-0.01335144;-0.023452759;0.5692749;;
f;24.02.2015;15:27:59.867;nexus4_1;nexus4;bike;0.20881653;0.13996887;0.21252441;;
f;24.02.2015;15:28:00.069;nexus4_1;nexus4;bike;0.23124695;-0.1388092;-0.10470581;;
f;24.02.2015;15:28:00.274;nexus4_2;nexus4;bike;0.23747253;0.049957275;0.13961792;;
f;24.02.2015;15:28:00.475;nexus4_2;nexus4;bike;0.20222473;-0.21707153;-0.18188477;;
f;24.02.2015;15:28:00.675;nexus4_1;nexus4;bike;0.018692017;0.11967468;-0.060913086;;
f;24.02.2015;15:28:00.874;nexus4_2;nexus4;bike;-0.17695618;-0.16473389;-0.15945435;;
f;24.02.2015;15:28:01.081;nexus4_2;nexus4;bike;-0.044509888;-0.088897705;-0.1914978;;
f;24.02.2015;15:28:01.281;nexus4_2;nexus4;bike;-0.06373596;0.10015869;-0.036621094;;
f;24.02.2015;15:28:01.480;nexus4_1;nexus4;bike;0.006942749;-0.03413391;-0.05770874;;
f;24.02.2015;15:28:01.683;nexus4_2;nexus4;bike;0.03239441;-0.056854248;-0.024871826;;
f;24.02.2015;15:28:01.886;nexus4_2;nexus4;bike;0.031326294;-0.037628174;-0.051574707;;
f;24.02.2015;15:28:02.116;nexus4_2;nexus4;bike;0.007827759;0.09161377;-0.16693115;;
f;24.02.2015;15:28:06.845;nexus4_1;nexus4;bike;0.23231506;-0.6440277;0.077941895;;
f;24.02.2015;15:28:07.041;nexus4_1;nexus4;bike;0.2205658;-0.21144104;-0.06304932;;
f;24.02.2015;15:28:07.241;nexus4_1;nexus4;bike;-0.026168823;-0.019180298;-0.01071167;;
f;24.02.2015;15:28:07.446;nexus4_1;nexus4;bike;0.05180359;-0.10997009;-0.03314209;;
f;24.02.2015;15:28:07.643;nexus4_2;nexus4;bike;-0.033828735;-0.093170166;0.046691895;;
f;24.02.2015;15:28:07.843;nexus4_2;nexus4;bike;-0.18229675;-0.19250488;-0.023803711;;
f;24.02.2015;15:28:08.046;nexus4_1;nexus4;bike;0.14045715;-0.02772522;0.0138549805;;
f;24.02.2015;15:28:08.247;nexus4_1;nexus4;bike;0.10520935;-0.061904907;-0.03527832;;
f;24.02.2015;15:28:08.449;nexus4_2;nexus4;bike;0.08152771;-0.08996582;0.0018310547;;
f;24.02.2015;15:28:08.650;nexus4_1;nexus4;bike;-0.13832092;-0.06617737;-0.06411743;;
f;24.02.2015;15:28:08.852;nexus4_2;nexus4;bike;0.06336975;-0.08355713;-0.15090942;;
f;24.02.2015;15:28:09.051;nexus4_1;nexus4;bike;0.16181946;-0.12385559;-0.152771;;
f;24.02.2015;15:28:09.251;nexus4_2;nexus4;bike;0.01423645;0.10443115;-0.15625;;
f;24.02.2015;15:28:09.456;nexus4_1;nexus4;bike;0.1158905;0.044906616;-0.056640625;;
f;24.02.2015;15:28:09.664;nexus4_1;nexus4;bike;0.08277893;-0.1313324;-0.125;;
f;24.02.2015;15:28:09.859;nexus4_2;nexus4;bike;0.051620483;-0.062194824;-0.10284424;;
f;24.02.2015;15:28:10.059;nexus4_2;nexus4;bike;0.14775085;-0.053649902;-0.1487732;;
f;24.02.2015;15:28:10.263;nexus4_2;nexus4;bike;-0.012466431;0.14822388;-0.16159058;;
f;24.02.2015;15:28:10.471;nexus4_2;nexus4;bike;0.076187134;0.08734131;-0.14663696;;
f;24.02.2015;15:28:12.053;nexus4_2;nexus4;bike;-0.003921509;-0.084625244;0.0018310547;;
f;24.02.2015;15:28:12.418;nexus4_2;nexus4;bike;0.013168335;-0.12628174;-0.033416748;;
f;24.02.2015;15:28:12.792;nexus4_2;nexus4;bike;-0.03276062;-0.03656006;-0.08682251;;
f;24.02.2015;15:28:13.000;nexus4_2;nexus4;bike;0.021713257;0.11618042;-0.15625;;
f;24.02.2015;15:28:13.201;nexus4_2;nexus4;bike;-0.018875122;0.04888916;0.026397705;;
f;24.02.2015;15:28:13.402;nexus4_1;nexus4;bike;0.034713745;-0.05015564;-0.09616089;;
f;24.02.2015;15:28:13.602;nexus4_1;nexus4;bike;-0.06248474;-0.039474487;-0.12713623;;
f;24.02.2015;15:28:13.807;nexus4_2;nexus4;bike;0.020645142;0.02859497;-0.052642822;;
f;24.02.2015;15:28:14.005;nexus4_1;nexus4;bike;0.021896362;-0.08860779;-0.06518555;;
f;24.02.2015;15:28:14.208;nexus4_1;nexus4;bike;0.020828247;-0.12919617;-0.06945801;;
f;24.02.2015;15:28:14.408;nexus4_2;nexus4;bike;0.09968567;0.04034424;-0.010986328;;
f;24.02.2015;15:28:14.610;nexus4_2;nexus4;bike;0.01637268;-0.12734985;-0.16799927;;
f;24.02.2015;15:28:14.811;nexus4_2;nexus4;bike;-0.03489685;-0.16793823;-0.112457275;;
f;24.02.2015;15:28:15.012;nexus4_1;nexus4;bike;0.0048065186;-0.096084595;-0.14529419;;
f;24.02.2015;15:28:15.214;nexus4_1;nexus4;bike;-0.01335144;-0.011703491;-0.12927246;;
f;24.02.2015;15:28:15.415;nexus4_2;nexus4;bike;0.039871216;-0.04510498;-0.09429932;;
f;24.02.2015;15:28:15.617;nexus4_1;nexus4;bike;-0.059280396;0.013931274;-0.103637695;;
f;24.02.2015;15:28:15.817;nexus4_1;nexus4;bike;0.0048065186;0.047042847;0.010650635;;
f;24.02.2015;15:28:16.020;nexus4_2;nexus4;bike;-0.018875122;0.030731201;0.044555664;;
f;24.02.2015;15:28:16.222;nexus4_1;nexus4;bike;-0.083847046;0.063064575;-0.036346436;;
f;24.02.2015;15:28:16.423;nexus4_2;nexus4;bike;-0.082962036;-0.2074585;-0.18188477;;
f;24.02.2015;15:28:16.624;nexus4_1;nexus4;bike;-0.01121521;0.01927185;-0.0010986328;;
f;24.02.2015;15:28:16.827;nexus4_2;nexus4;bike;-0.049850464;-0.046173096;0.07980347;;
f;24.02.2015;15:28:17.030;nexus4_1;nexus4;bike;-0.06568909;0.051315308;0.2114563;;
f;24.02.2015;15:28:17.231;nexus4_1;nexus4;bike;-0.043258667;-0.037338257;0.31933594;;
f;24.02.2015;15:28:17.430;nexus4_2;nexus4;bike;-0.03703308;-0.01626587;0.26031494;;
f;24.02.2015;15:28:17.633;nexus4_2;nexus4;bike;-0.0594635;-0.09637451;0.30090332;;
f;24.02.2015;15:28:17.832;nexus4_1;nexus4;bike;0.077438354;0.036361694;-0.52127075;;
f;24.02.2015;15:28:18.035;nexus4_2;nexus4;bike;0.008895874;-0.005584717;-0.332489;;
f;24.02.2015;15:28:18.239;nexus4_2;nexus4;bike;0.13386536;0.049957275;-0.30044556;;
f;24.02.2015;15:28:18.440;nexus4_1;nexus4;bike;-0.021896362;-0.118515015;0.026672363;;
f;24.02.2015;15:28:18.639;nexus4_2;nexus4;bike;-0.03916931;-0.0045166016;0.10437012;;
f;24.02.2015;15:28:18.844;nexus4_1;nexus4;bike;0.102005005;0.25105286;0.25204468;;
f;24.02.2015;15:28:19.041;nexus4_2;nexus4;bike;0.07511902;0.08520508;0.17166138;;
f;24.02.2015;15:28:19.242;nexus4_1;nexus4;bike;-0.019760132;-0.07258606;-0.19763184;;
f;24.02.2015;15:28:19.450;nexus4_2;nexus4;bike;0.03453064;0.08200073;-0.20858765;;
f;24.02.2015;15:28:19.645;nexus4_1;nexus4;bike;0.10520935;-0.12171936;0.024536133;;
f;24.02.2015;15:28:19.846;nexus4_1;nexus4;bike;-0.13511658;0.26600647;0.024536133;;
f;24.02.2015;15:28:20.048;nexus4_2;nexus4;bike;-0.13316345;-0.18395996;-0.09643555;;
f;24.02.2015;15:28:20.249;nexus4_2;nexus4;bike;0.13066101;0.26571655;-0.01739502;;
f;24.02.2015;15:28:20.461;nexus4_1;nexus4;bike;0.22590637;0.4219513;0.24884033;;
f;24.02.2015;15:28:20.659;nexus4_2;nexus4;bike;0.4243927;0.25823975;0.12466431;;
f;24.02.2015;15:28:20.863;nexus4_2;nexus4;bike;0.0067596436;0.15249634;0.31906128;;
f;24.02.2015;15:28:21.055;nexus4_1;nexus4;bike;-0.01121521;-0.011703491;-0.08013916;;
f;24.02.2015;15:28:21.258;nexus4_1;nexus4;bike;-0.06248474;-0.013839722;-0.032073975;;
f;24.02.2015;15:28:21.459;nexus4_1;nexus4;bike;-0.099868774;-0.049087524;-0.056640625;;
f;24.02.2015;15:28:21.661;nexus4_1;nexus4;bike;-0.13298035;-0.091812134;-0.060913086;;
f;24.02.2015;15:28:21.861;nexus4_1;nexus4;bike;-0.09559631;-0.038406372;-0.043823242;;
f;24.02.2015;15:28:22.063;nexus4_2;nexus4;bike;-0.10005188;-0.03869629;-0.016326904;;
f;24.02.2015;15:28:22.264;nexus4_1;nexus4;bike;-0.05393982;-0.019180298;0.007446289;;
f;24.02.2015;15:28:22.466;nexus4_1;nexus4;bike;-0.028305054;-0.0052948;0.0031738281;;
f;24.02.2015;15:28:22.667;nexus4_1;nexus4;bike;-0.0090789795;0.011795044;-0.0010986328;;
f;24.02.2015;15:28:22.995;nexus4_1;nexus4;bike;-0.0016021729;0.008590698;0.0010375977;;
f;24.02.2015;15:28:23.198;nexus4_1;nexus4;bike;0.0037384033;0.01927185;-0.007507324;;
f;24.02.2015;15:28:23.399;nexus4_1;nexus4;bike;-0.0090789795;0.003250122;-0.009643555;;
f;24.02.2015;15:28:23.603;nexus4_2;nexus4;bike;-0.00819397;-0.005584717;-0.010986328;;
f;24.02.2015;15:28:23.805;nexus4_2;nexus4;bike;-0.00819397;0.002960205;0.0061035156;;
f;24.02.2015;15:28:24.002;nexus4_2;nexus4;bike;-0.0060577393;-0.0045166016;-0.014190674;;
f;24.02.2015;15:28:24.206;nexus4_2;nexus4;bike;-0.0060577393;-0.0013122559;0.008239746;;
f;24.02.2015;15:28:24.408;nexus4_2;nexus4;bike;-0.004989624;-0.0034484863;0.007171631;;
f;24.02.2015;15:28:24.610;nexus4_1;nexus4;bike;-0.010147095;0.003250122;0.0053100586;;
f;24.02.2015;15:28:24.812;nexus4_2;nexus4;bike;-0.0017852783;-0.0045166016;0.0061035156;;
f;24.02.2015;15:28:25.016;nexus4_1;nexus4;bike;-0.0016021729;4.57764E-5;-0.007507324;;
f;24.02.2015;15:28:25.211;nexus4_1;nexus4;bike;-0.0016021729;0.0011138916;0.0010375977;;
f;24.02.2015;15:28:25.412;nexus4_2;nexus4;bike;-7.171631E-4;-0.006652832;-3.051758E-4;;
f;24.02.2015;15:28:25.615;nexus4_2;nexus4;bike;0.0067596436;0.0018920898;0.0050354004;;
f;24.02.2015;15:28:25.817;nexus4_1;nexus4;bike;-0.0037384033;0.0021820068;-0.0010986328;;
f;24.02.2015;15:28:26.021;nexus4_2;nexus4;bike;3.509522E-4;-0.0013122559;0.007171631;;
f;24.02.2015;15:28:26.222;nexus4_1;nexus4;bike;-0.005874634;0.0011138916;-3.05176E-5;;
f;24.02.2015;15:28:26.425;nexus4_2;nexus4;bike;-0.003921509;-0.0034484863;7.629395E-4;;
f;24.02.2015;15:28:26.621;nexus4_2;nexus4;bike;-0.004989624;-0.006652832;-0.0045776367;;
f;24.02.2015;15:28:26.822;nexus4_1;nexus4;bike;-0.036849976;-0.023452759;-0.0032348633;;
f;24.02.2015;15:28:27.024;nexus4_2;nexus4;bike;-0.0060577393;8.239746E-4;0.015716553;;
f;24.02.2015;15:28:27.238;nexus4_2;nexus4;bike;-0.019943237;-0.011993408;0.009307861;;
f;24.02.2015;15:28:27.427;nexus4_1;nexus4;bike;0.005874634;0.012863159;0.0053100586;;
f;24.02.2015;15:28:27.632;nexus4_2;nexus4;bike;-0.003921509;-0.006652832;0.007171631;;
f;24.02.2015;15:28:27.840;nexus4_1;nexus4;bike;0.002670288;0.0096588135;-0.007507324;;
f;24.02.2015;15:28:28.031;nexus4_2;nexus4;bike;-7.171631E-4;0.0018920898;0.00289917;;
f;24.02.2015;15:28:28.240;nexus4_1;nexus4;bike;-0.006942749;4.57764E-5;0.008514404;;
f;24.02.2015;15:28:28.435;nexus4_1;nexus4;bike;-0.01121521;-0.002090454;-0.0043029785;;
f;24.02.2015;15:28:28.636;nexus4_1;nexus4;bike;5.340576E-4;0.007522583;-0.002166748;;
f;24.02.2015;15:28:28.838;nexus4_2;nexus4;bike;0.007827759;-0.0045166016;-0.010986328;;
f;24.02.2015;15:28:29.039;nexus4_1;nexus4;bike;0.25474548;0.22969055;0.049102783;;
f;24.02.2015;15:28:29.242;nexus4_1;nexus4;bike;0.06462097;-0.08540344;-0.31939697;;
f;24.02.2015;15:28:29.444;nexus4_2;nexus4;bike;0.15629578;0.10229492;0.51986694;;
f;24.02.2015;15:28:29.648;nexus4_2;nexus4;bike;0.07084656;-0.035491943;0.1524353;;
f;24.02.2015;15:28:29.845;nexus4_2;nexus4;bike;-0.20152283;0.10015869;0.07873535;;
f;24.02.2015;15:28:30.051;nexus4_2;nexus4;bike;-0.32969666;0.21444702;0.4333496;;
f;24.02.2015;15:28:30.251;nexus4_2;nexus4;bike;-0.40873718;0.08627319;0.60317993;;
f;24.02.2015;15:28:30.518;nexus4_2;nexus4;bike;-0.07975769;0.025390625;0.018920898;;
f;24.02.2015;15:28:35.742;nexus4_1;nexus4;bike;-0.6552887;0.98057556;0.31185913;;
f;24.02.2015;15:28:35.946;nexus4_2;nexus4;bike;-0.6362457;0.3735962;-0.39871216;;
f;24.02.2015;15:28:36.141;nexus4_1;nexus4;bike;0.24726868;-0.58421326;0.041625977;;
