User;date;time;Device;Model;gt;x;y;z;dummy
f;24.02.2015;15:00:19.298;nexus4_2;nexus4;stand;-0.0071258545;0.06704712;-0.10498047;;
f;24.02.2015;15:00:19.501;nexus4_2;nexus4;stand;0.017440796;0.04675293;0.015716553;;
f;24.02.2015;15:00:19.710;nexus4_1;nexus4;stand;-0.0090789795;-0.02986145;0.17300415;;
f;24.02.2015;15:00:19.904;nexus4_1;nexus4;stand;0.050735474;0.06947327;0.06512451;;
f;24.02.2015;15:00:20.111;nexus4_2;nexus4;stand;0.020645142;0.031799316;0.122528076;;
f;24.02.2015;15:00:20.305;nexus4_2;nexus4;stand;0.06977844;8.239746E-4;0.08514404;;
f;24.02.2015;15:00:20.517;nexus4_1;nexus4;stand;0.04219055;-0.04374695;-0.12072754;;
f;24.02.2015;15:00:20.709;nexus4_2;nexus4;stand;0.033462524;0.058502197;0.17807007;;
f;24.02.2015;15:00:21.014;nexus4_2;nexus4;stand;-0.082962036;-0.051513672;-0.13916016;;
f;24.02.2015;15:00:21.418;nexus4_2;nexus4;stand;0.0056915283;0.043548584;-0.2684021;;
f;24.02.2015;15:00:21.828;nexus4_2;nexus4;stand;-0.03916931;-0.034423828;0.04135132;;
f;24.02.2015;15:00:22.225;nexus4_2;nexus4;stand;-0.0060577393;0.011505127;0.022125244;;
f;24.02.2015;15:00:22.629;nexus4_2;nexus4;stand;0.0035552979;-0.050445557;0.008239746;;
f;24.02.2015;15:00:23.031;nexus4_2;nexus4;stand;0.0056915283;0.025390625;0.037078857;;
f;24.02.2015;15:00:23.434;nexus4_2;nexus4;stand;-7.171631E-4;0.015777588;-0.0579834;;
f;24.02.2015;15:00:23.836;nexus4_2;nexus4;stand;-0.017807007;0.04675293;0.059509277;;
f;24.02.2015;15:00:24.238;nexus4_2;nexus4;stand;0.004623413;0.008300781;-0.024871826;;
f;24.02.2015;15:00:24.646;nexus4_2;nexus4;stand;0.0035552979;-0.009857178;0.00289917;;
f;24.02.2015;15:00:25.043;nexus4_2;nexus4;stand;-0.00819397;-0.030151367;-0.022735596;;
f;24.02.2015;15:00:25.447;nexus4_2;nexus4;stand;0.009963989;-0.0087890625;-0.012054443;;
f;24.02.2015;15:00:25.734;nexus4_2;nexus4;stand;-0.0017852783;-0.0077209473;0.02746582;;
f;24.02.2015;15:00:25.931;nexus4_1;nexus4;stand;0.0016021729;-0.011703491;-0.029937744;;
f;24.02.2015;15:00:26.134;nexus4_1;nexus4;stand;-0.010147095;-0.006362915;-0.018188477;;
f;24.02.2015;15:00:26.338;nexus4_2;nexus4;stand;0.004623413;0.006164551;-0.031280518;;
f;24.02.2015;15:00:26.537;nexus4_2;nexus4;stand;0.0035552979;0.0018920898;-0.030212402;;
f;24.02.2015;15:00:26.738;nexus4_1;nexus4;stand;0.006942749;0.011795044;0.015991211;;
f;24.02.2015;15:00:26.944;nexus4_1;nexus4;stand;0.0037384033;0.021408081;0.0031738281;;
f;24.02.2015;15:00:27.143;nexus4_2;nexus4;stand;0.0067596436;0.020050049;0.007171631;;
f;24.02.2015;15:00:27.350;nexus4_1;nexus4;stand;-0.0016021729;-0.012771606;-0.0043029785;;
f;24.02.2015;15:00:27.543;nexus4_2;nexus4;stand;-0.0028533936;0.002960205;-0.005645752;;
f;24.02.2015;15:00:27.745;nexus4_1;nexus4;stand;-0.0090789795;-0.028793335;-0.0010986328;;
f;24.02.2015;15:00:27.945;nexus4_2;nexus4;stand;-0.014602661;0.0093688965;0.008239746;;
f;24.02.2015;15:00:28.148;nexus4_1;nexus4;stand;-0.002670288;-0.0031585693;-0.025665283;;
f;24.02.2015;15:00:28.351;nexus4_1;nexus4;stand;0.006942749;0.01713562;-3.05176E-5;;
f;24.02.2015;15:00:28.552;nexus4_1;nexus4;stand;5.340576E-4;0.010726929;0.014923096;;
f;24.02.2015;15:00:28.753;nexus4_2;nexus4;stand;0.004623413;0.0040283203;0.0061035156;;
f;24.02.2015;15:00:28.955;nexus4_2;nexus4;stand;0.0024871826;0.0040283203;0.0146484375;;
f;24.02.2015;15:00:29.152;nexus4_2;nexus4;stand;-7.171631E-4;-0.006652832;-3.051758E-4;;
f;24.02.2015;15:00:29.557;nexus4_2;nexus4;stand;-0.004989624;-0.011993408;0.022125244;;
f;24.02.2015;15:00:29.958;nexus4_2;nexus4;stand;-0.004989624;-0.0087890625;0.011444092;;
f;24.02.2015;15:00:30.368;nexus4_2;nexus4;stand;3.509522E-4;-0.006652832;0.016784668;;
f;24.02.2015;15:00:30.763;nexus4_2;nexus4;stand;-0.0028533936;-0.0045166016;0.04562378;;
f;24.02.2015;15:00:31.172;nexus4_2;nexus4;stand;-0.0060577393;-0.023742676;-0.040893555;;
f;24.02.2015;15:00:31.573;nexus4_2;nexus4;stand;-0.011398315;-0.0013122559;-0.013122559;;
f;24.02.2015;15:00:31.979;nexus4_2;nexus4;stand;0.009963989;0.023254395;0.008239746;;
f;24.02.2015;15:00:32.386;nexus4_2;nexus4;stand;3.509522E-4;0.016845703;-0.032348633;;
f;24.02.2015;15:00:32.779;nexus4_2;nexus4;stand;0.007827759;-0.010925293;0.003967285;;
f;24.02.2015;15:00:33.182;nexus4_2;nexus4;stand;-0.009262085;-0.017333984;-3.051758E-4;;
f;24.02.2015;15:00:33.584;nexus4_2;nexus4;stand;0.0024871826;-0.006652832;-3.051758E-4;;
f;24.02.2015;15:00:33.798;nexus4_1;nexus4;stand;-5.340576E-4;0.016067505;0.012786865;;
f;24.02.2015;15:00:34.000;nexus4_1;nexus4;stand;-0.002670288;-0.0031585693;0.0010375977;;
f;24.02.2015;15:00:34.200;nexus4_1;nexus4;stand;-0.008010864;0.0096588135;-0.0032348633;;
f;24.02.2015;15:00:34.402;nexus4_1;nexus4;stand;-0.005874634;-0.0010223389;-0.006439209;;
f;24.02.2015;15:00:34.604;nexus4_1;nexus4;stand;-0.0016021729;0.007522583;-0.007507324;;
f;24.02.2015;15:00:34.805;nexus4_1;nexus4;stand;-0.006942749;0.008590698;-0.0010986328;;
f;24.02.2015;15:00:35.009;nexus4_2;nexus4;stand;-7.171631E-4;-0.005584717;-0.001373291;;
f;24.02.2015;15:00:35.209;nexus4_1;nexus4;stand;-0.002670288;-0.0042266846;-0.023529053;;
f;24.02.2015;15:00:35.414;nexus4_2;nexus4;stand;-0.0071258545;-0.0045166016;-0.0077819824;;
f;24.02.2015;15:00:35.614;nexus4_2;nexus4;stand;0.0024871826;-0.01626587;-0.006713867;;
f;24.02.2015;15:00:35.813;nexus4_1;nexus4;stand;5.340576E-4;0.012863159;-0.019256592;;
f;24.02.2015;15:00:36.015;nexus4_1;nexus4;stand;-0.0090789795;0.012863159;-0.025665283;;
f;24.02.2015;15:00:36.218;nexus4_1;nexus4;stand;-0.0090789795;-0.010635376;-0.029937744;;
f;24.02.2015;15:00:36.423;nexus4_2;nexus4;stand;-0.011398315;-0.015197754;-0.024871826;;
f;24.02.2015;15:00:36.619;nexus4_1;nexus4;stand;-0.008010864;-0.0074310303;0.027740479;;
f;24.02.2015;15:00:36.822;nexus4_1;nexus4;stand;-0.01335144;-0.009567261;-0.032073975;;
f;24.02.2015;15:00:37.023;nexus4_2;nexus4;stand;-0.015670776;-0.028015137;0.007171631;;
f;24.02.2015;15:00:37.225;nexus4_1;nexus4;stand;-0.028305054;-0.018112183;0.0501709;;
f;24.02.2015;15:00:37.423;nexus4_1;nexus4;stand;-0.006942749;-0.0074310303;-0.007507324;;
f;24.02.2015;15:00:37.630;nexus4_1;nexus4;stand;0.006942749;0.022476196;0.008514404;;
f;24.02.2015;15:00:37.974;nexus4_2;nexus4;stand;0.007827759;0.014709473;0.0050354004;;
f;24.02.2015;15:00:38.380;nexus4_2;nexus4;stand;-0.0017852783;-0.0077209473;0.008239746;;
f;24.02.2015;15:00:38.783;nexus4_2;nexus4;stand;3.509522E-4;0.014709473;-0.04196167;;
f;24.02.2015;15:00:39.185;nexus4_2;nexus4;stand;-0.027420044;-0.055786133;0.003967285;;
f;24.02.2015;15:00:39.588;nexus4_2;nexus4;stand;0.031326294;0.029663086;-0.09750366;;
f;24.02.2015;15:00:39.988;nexus4_2;nexus4;stand;-0.004989624;-0.0184021;0.08407593;;
f;24.02.2015;15:00:40.392;nexus4_2;nexus4;stand;-0.0060577393;0.023254395;0.0061035156;;
f;24.02.2015;15:00:40.803;nexus4_2;nexus4;stand;0.0035552979;0.011505127;-0.030212402;;
f;24.02.2015;15:00:41.529;nexus4_2;nexus4;stand;0.007827759;0.017913818;0.013580322;;
f;24.02.2015;15:00:41.934;nexus4_2;nexus4;stand;0.0067596436;0.010437012;-0.040893555;;
f;24.02.2015;15:00:42.338;nexus4_2;nexus4;stand;-0.0028533936;-0.002380371;-0.04837036;;
f;24.02.2015;15:00:42.678;nexus4_2;nexus4;stand;-0.014602661;0.020050049;0.0050354004;;
f;24.02.2015;15:00:42.883;nexus4_1;nexus4;stand;0.0037384033;0.0011138916;-3.05176E-5;;
f;24.02.2015;15:00:43.091;nexus4_1;nexus4;stand;0.01335144;0.018203735;-0.006439209;;
f;24.02.2015;15:00:43.285;nexus4_2;nexus4;stand;0.007827759;0.0040283203;0.011444092;;
f;24.02.2015;15:00:43.486;nexus4_1;nexus4;stand;0.0037384033;-0.013839722;-0.002166748;;
f;24.02.2015;15:00:43.689;nexus4_1;nexus4;stand;-0.0037384033;-0.0031585693;-0.0032348633;;
f;24.02.2015;15:00:43.889;nexus4_2;nexus4;stand;3.509522E-4;-0.005584717;0.015716553;;
f;24.02.2015;15:00:44.091;nexus4_1;nexus4;stand;-0.0048065186;0.0011138916;-0.03314209;;
f;24.02.2015;15:00:44.295;nexus4_1;nexus4;stand;-0.0048065186;0.006454468;-0.017120361;;
f;24.02.2015;15:00:44.493;nexus4_2;nexus4;stand;3.509522E-4;-0.009857178;-0.01739502;;
f;24.02.2015;15:00:44.702;nexus4_2;nexus4;stand;-0.0017852783;-0.01626587;-0.012054443;;
f;24.02.2015;15:00:44.894;nexus4_2;nexus4;stand;0.0035552979;-2.441406E-4;0.003967285;;
f;24.02.2015;15:00:45.096;nexus4_2;nexus4;stand;-0.0028533936;-0.0013122559;0.02746582;;
f;24.02.2015;15:00:45.302;nexus4_2;nexus4;stand;-0.0103302;0.008300781;0.026397705;;
f;24.02.2015;15:00:45.499;nexus4_1;nexus4;stand;0.019760132;-0.021316528;0.07260132;;
f;24.02.2015;15:00:45.701;nexus4_2;nexus4;stand;0.008895874;-0.031219482;0.007171631;;
f;24.02.2015;15:00:45.902;nexus4_2;nexus4;stand;0.019577026;-0.0034484863;0.14816284;;
f;24.02.2015;15:00:46.104;nexus4_2;nexus4;stand;0.021713257;0.006164551;0.10864258;;
f;24.02.2015;15:00:46.307;nexus4_1;nexus4;stand;0.002670288;0.04597473;0.080078125;;
f;24.02.2015;15:00:46.509;nexus4_1;nexus4;stand;0.022964478;0.01499939;0.022399902;;
f;24.02.2015;15:00:46.710;nexus4_1;nexus4;stand;0.01335144;0.03529358;-0.050231934;;
f;24.02.2015;15:00:46.915;nexus4_1;nexus4;stand;-0.016555786;0.022476196;0.03842163;;
f;24.02.2015;15:00:47.114;nexus4_1;nexus4;stand;-0.029373169;-0.091812134;-0.038482666;;
f;24.02.2015;15:00:47.315;nexus4_2;nexus4;stand;-0.022079468;-0.017333984;0.022125244;;
f;24.02.2015;15:00:47.517;nexus4_2;nexus4;stand;0.009963989;-0.06326294;-0.08895874;;
f;24.02.2015;15:00:47.715;nexus4_2;nexus4;stand;0.020645142;-0.0087890625;-0.009918213;;
f;24.02.2015;15:00:47.918;nexus4_1;nexus4;stand;-0.0048065186;0.024612427;0.03201294;;
f;24.02.2015;15:00:48.122;nexus4_2;nexus4;stand;0.01423645;0.023254395;0.026397705;;
f;24.02.2015;15:00:48.323;nexus4_1;nexus4;stand;-5.340576E-4;0.031021118;0.002105713;;
f;24.02.2015;15:00:48.526;nexus4_2;nexus4;stand;0.007827759;0.0093688965;7.629395E-4;;
f;24.02.2015;15:00:48.733;nexus4_2;nexus4;stand;-7.171631E-4;0.002960205;0.021057129;;
f;24.02.2015;15:00:48.928;nexus4_1;nexus4;stand;0.0016021729;0.0053863525;-0.0032348633;;
f;24.02.2015;15:00:49.125;nexus4_2;nexus4;stand;-0.0028533936;-0.0045166016;-0.0024414063;;
f;24.02.2015;15:00:49.331;nexus4_2;nexus4;stand;-7.171631E-4;0.012573242;-0.0024414063;;
f;24.02.2015;15:00:49.528;nexus4_2;nexus4;stand;-0.0017852783;0.0018920898;0.010375977;;
f;24.02.2015;15:00:49.732;nexus4_2;nexus4;stand;-0.003921509;-0.0034484863;0.00289917;;
f;24.02.2015;15:00:49.933;nexus4_1;nexus4;stand;-0.03364563;-0.053359985;0.09182739;;
f;24.02.2015;15:00:50.131;nexus4_1;nexus4;stand;-0.016555786;-0.006362915;-0.002166748;;
f;24.02.2015;15:00:50.339;nexus4_2;nexus4;stand;-0.019943237;-0.005584717;0.02319336;;
f;24.02.2015;15:00:50.554;nexus4_1;nexus4;stand;-5.340576E-4;-0.009567261;0.06512451;;
f;24.02.2015;15:00:50.741;nexus4_2;nexus4;stand;-0.0028533936;0.033935547;0.07766724;;
f;24.02.2015;15:00:50.942;nexus4_1;nexus4;stand;0.0016021729;-0.010635376;0.010650635;;
f;24.02.2015;15:00:51.141;nexus4_2;nexus4;stand;-0.0060577393;0.015777588;0.012512207;;
f;24.02.2015;15:00:51.344;nexus4_2;nexus4;stand;-0.0028533936;0.0050964355;0.026397705;;
f;24.02.2015;15:00:51.542;nexus4_2;nexus4;stand;-0.013534546;0.0050964355;0.0146484375;;
f;24.02.2015;15:00:51.743;nexus4_2;nexus4;stand;-0.019943237;0.02218628;0.010375977;;
f;24.02.2015;15:00:51.944;nexus4_2;nexus4;stand;-0.025283813;-0.014129639;-0.047302246;;
f;24.02.2015;15:00:52.150;nexus4_1;nexus4;stand;-0.032577515;4.57764E-5;-0.09082031;;
f;24.02.2015;15:00:52.351;nexus4_1;nexus4;stand;-0.0090789795;-0.023452759;-0.18054199;;
f;24.02.2015;15:00:52.551;nexus4_2;nexus4;stand;-0.040237427;-0.017333984;-0.0932312;;
f;24.02.2015;15:00:52.753;nexus4_1;nexus4;stand;-0.0048065186;0.016067505;-0.052368164;;
f;24.02.2015;15:00:52.953;nexus4_2;nexus4;stand;-0.013534546;0.012573242;-0.049438477;;
f;24.02.2015;15:00:53.153;nexus4_1;nexus4;stand;-0.008010864;0.040634155;0.045898438;;
f;24.02.2015;15:00:53.355;nexus4_2;nexus4;stand;0.01423645;0.006164551;0.05630493;;
f;24.02.2015;15:00:53.557;nexus4_2;nexus4;stand;-0.00819397;0.029663086;0.034942627;;
f;24.02.2015;15:00:53.763;nexus4_1;nexus4;stand;0.0037384033;-0.002090454;-0.0032348633;;
f;24.02.2015;15:00:53.961;nexus4_2;nexus4;stand;-7.171631E-4;-0.013061523;0.0018310547;;
f;24.02.2015;15:00:54.167;nexus4_1;nexus4;stand;0.002670288;0.012863159;-0.011779785;;
f;24.02.2015;15:00:54.363;nexus4_2;nexus4;stand;0.0056915283;-0.011993408;-0.02166748;;
f;24.02.2015;15:00:54.563;nexus4_2;nexus4;stand;-7.171631E-4;-0.002380371;0.017852783;;
f;24.02.2015;15:00:54.769;nexus4_1;nexus4;stand;0.0048065186;0.01927185;0.012786865;;
f;24.02.2015;15:00:54.965;nexus4_2;nexus4;stand;0.0035552979;-0.0087890625;-0.005645752;;
f;24.02.2015;15:00:55.171;nexus4_1;nexus4;stand;5.340576E-4;0.01927185;0.023468018;;
f;24.02.2015;15:00:55.369;nexus4_1;nexus4;stand;0.002670288;0.008590698;0.010650635;;
f;24.02.2015;15:00:55.571;nexus4_2;nexus4;stand;-0.0103302;0.008300781;0.040283203;;
f;24.02.2015;15:00:55.776;nexus4_2;nexus4;stand;3.509522E-4;-0.009857178;0.0146484375;;
f;24.02.2015;15:00:55.977;nexus4_1;nexus4;stand;-5.340576E-4;0.018203735;-3.05176E-5;;
f;24.02.2015;15:00:56.175;nexus4_2;nexus4;stand;3.509522E-4;-0.0013122559;-0.0045776367;;
f;24.02.2015;15:00:56.383;nexus4_2;nexus4;stand;0.0014190674;0.008300781;-0.015258789;;
f;24.02.2015;15:00:56.580;nexus4_1;nexus4;stand;-0.005874634;-0.0010223389;0.05871582;;
f;24.02.2015;15:00:56.781;nexus4_1;nexus4;stand;0.0016021729;0.008590698;-0.019256592;;
f;24.02.2015;15:00:56.991;nexus4_2;nexus4;stand;0.017440796;0.02645874;-0.0045776367;;
f;24.02.2015;15:00:57.183;nexus4_2;nexus4;stand;0.004623413;0.011505127;-0.020599365;;
f;24.02.2015;15:00:57.387;nexus4_2;nexus4;stand;-0.009262085;-0.029083252;-0.033416748;;
f;24.02.2015;15:00:57.587;nexus4_1;nexus4;stand;-0.0048065186;-0.021316528;0.0095825195;;
f;24.02.2015;15:00:57.790;nexus4_1;nexus4;stand;-0.010147095;-0.0052948;0.018127441;;
f;24.02.2015;15:00:57.991;nexus4_1;nexus4;stand;-5.340576E-4;0.034225464;0.0138549805;;
f;24.02.2015;15:00:58.192;nexus4_1;nexus4;stand;-0.021896362;0.018203735;0.023468018;;
f;24.02.2015;15:00:58.393;nexus4_2;nexus4;stand;-7.171631E-4;0.029663086;0.015716553;;
f;24.02.2015;15:00:58.594;nexus4_2;nexus4;stand;0.018508911;0.0018920898;0.07232666;;
f;24.02.2015;15:00:58.792;nexus4_2;nexus4;stand;0.007827759;0.061706543;0.032806396;;
f;24.02.2015;15:00:58.995;nexus4_2;nexus4;stand;-7.171631E-4;-0.010925293;0.015716553;;
f;24.02.2015;15:00:59.201;nexus4_1;nexus4;stand;-0.012283325;-0.002090454;0.084350586;;
f;24.02.2015;15:00:59.402;nexus4_1;nexus4;stand;0.0016021729;0.04597473;0.019195557;;
f;24.02.2015;15:00:59.601;nexus4_1;nexus4;stand;-0.012283325;0.023544312;0.014923096;;
f;24.02.2015;15:00:59.809;nexus4_1;nexus4;stand;0.016555786;-0.0074310303;-0.028869629;;
f;24.02.2015;15:01:00.003;nexus4_2;nexus4;stand;-7.171631E-4;-2.441406E-4;-0.029144287;;
f;24.02.2015;15:01:00.209;nexus4_2;nexus4;stand;0.017440796;-0.02267456;0.003967285;;
f;24.02.2015;15:01:00.413;nexus4_1;nexus4;stand;0.012283325;0.09510803;-0.11859131;;
f;24.02.2015;15:01:00.609;nexus4_2;nexus4;stand;-0.02848816;0.04034424;-0.10925293;;
f;24.02.2015;15:01:00.810;nexus4_2;nexus4;stand;-0.0017852783;0.06384277;-0.085754395;;
f;24.02.2015;15:01:01.013;nexus4_1;nexus4;stand;-0.0090789795;0.10899353;0.080078125;;
f;24.02.2015;15:01:01.212;nexus4_2;nexus4;stand;-0.012466431;0.08947754;0.060577393;;
f;24.02.2015;15:01:01.412;nexus4_2;nexus4;stand;0.025985718;0.06491089;0.06271362;;
f;24.02.2015;15:01:01.613;nexus4_1;nexus4;stand;-0.016555786;-0.14414978;-0.032073975;;
f;24.02.2015;15:01:01.815;nexus4_2;nexus4;stand;-0.0028533936;-0.14230347;-0.010986328;;
f;24.02.2015;15:01:02.019;nexus4_2;nexus4;stand;-0.0103302;-0.10812378;-0.032348633;;
f;24.02.2015;15:01:02.220;nexus4_2;nexus4;stand;0.008895874;-0.093170166;-0.0579834;;
f;24.02.2015;15:01:02.429;nexus4_1;nexus4;stand;0.018692017;0.0021820068;-0.042755127;;
f;24.02.2015;15:01:02.622;nexus4_2;nexus4;stand;0.0110321045;-0.051513672;-0.025939941;;
