User;date;time;Device;Model;gt;x;y;z;dummy
c;23.02.2015;15:13:08.349;nexus4_2;nexus4;stand;0.0101623535;0.0013122559;0.00932312;;
c;23.02.2015;15:13:08.751;nexus4_2;nexus4;stand;-0.0069274902;-0.010437012;0.03175354;;
c;23.02.2015;15:13:09.075;nexus4_1;nexus4;stand;0.0015563965;-0.00289917;0.049362183;;
c;23.02.2015;15:13:09.282;nexus4_1;nexus4;stand;-0.03048706;-0.026397705;0.062179565;;
c;23.02.2015;15:13:09.479;nexus4_1;nexus4;stand;-0.014465332;0.018463135;-0.033950806;;
c;23.02.2015;15:13:09.684;nexus4_2;nexus4;stand;-0.036834717;0.006652832;0.053115845;;
c;23.02.2015;15:13:09.883;nexus4_2;nexus4;stand;5.493164E-4;0.04937744;-0.036605835;;
c;23.02.2015;15:13:10.086;nexus4_2;nexus4;stand;5.493164E-4;0.017333984;7.781982E-4;;
c;23.02.2015;15:13:10.289;nexus4_2;nexus4;stand;-0.009063721;-0.0050964355;0.02748108;;
c;23.02.2015;15:13:10.488;nexus4_1;nexus4;stand;4.882812E-4;0.008850098;-0.0756073;;
c;23.02.2015;15:13:10.694;nexus4_1;nexus4;stand;0.012237549;0.018463135;-0.06599426;;
c;23.02.2015;15:13:10.894;nexus4_2;nexus4;stand;0.013366699;-0.0050964355;-0.087875366;;
c;23.02.2015;15:13:11.093;nexus4_1;nexus4;stand;0.01651001;-0.016784668;-0.049972534;;
c;23.02.2015;15:13:11.292;nexus4_2;nexus4;stand;0.0016174316;-0.018981934;-0.029129028;;
c;23.02.2015;15:13:11.497;nexus4_2;nexus4;stand;0.006958008;-0.027526855;-0.034469604;;
c;23.02.2015;15:13:11.704;nexus4_1;nexus4;stand;0.06777954;-0.040283203;-0.20271301;;
c;23.02.2015;15:13:11.899;nexus4_1;nexus4;stand;0.14788818;0.06225586;-0.22621155;;
c;23.02.2015;15:13:12.099;nexus4_2;nexus4;stand;0.12338257;-0.08627319;-0.22779846;;
c;23.02.2015;15:13:12.300;nexus4_1;nexus4;stand;0.048553467;-0.08087158;-0.17707825;;
c;23.02.2015;15:13:12.674;nexus4_2;nexus4;stand;0.06036377;0.050445557;-0.223526;;
c;23.02.2015;15:13:12.876;nexus4_1;nexus4;stand;0.028259277;0.045166016;-0.12794495;;
c;23.02.2015;15:13:13.237;nexus4_2;nexus4;stand;0.022979736;0.050445557;-0.11244202;;
c;23.02.2015;15:13:13.635;nexus4_2;nexus4;stand;5.493164E-4;0.056854248;-0.019515991;;
c;23.02.2015;15:13:14.035;nexus4_2;nexus4;stand;0.04006958;-8.239746E-4;-0.14768982;;
c;23.02.2015;15:13:14.442;nexus4_2;nexus4;stand;0.041137695;0.0013122559;-0.13166809;;
c;23.02.2015;15:13:14.847;nexus4_2;nexus4;stand;0.059295654;-0.0040283203;-0.1743927;;
c;23.02.2015;15:13:15.242;nexus4_2;nexus4;stand;0.09454346;-0.02218628;-0.33781433;;
c;23.02.2015;15:13:15.645;nexus4_2;nexus4;stand;0.110565186;0.11987305;-0.23207092;;
c;23.02.2015;15:13:16.048;nexus4_2;nexus4;stand;0.07531738;0.24163818;-0.3784027;;
c;23.02.2015;15:13:16.451;nexus4_2;nexus4;stand;0.063568115;0.048309326;-0.31965637;;
c;23.02.2015;15:13:16.854;nexus4_2;nexus4;stand;0.18533325;0.024810791;-0.39442444;;
c;23.02.2015;15:13:17.257;nexus4_2;nexus4;stand;0.07104492;0.028015137;-0.16477966;;
c;23.02.2015;15:13:17.666;nexus4_2;nexus4;stand;-0.024017334;-0.025390625;0.22721863;;
c;23.02.2015;15:13:18.038;nexus4_1;nexus4;stand;-0.047576904;-0.02532959;0.09849548;;
c;23.02.2015;15:13:18.239;nexus4_1;nexus4;stand;-0.03048706;-0.08834839;0.04295349;;
c;23.02.2015;15:13:18.437;nexus4_2;nexus4;stand;-0.046447754;-0.052093506;0.08302307;;
c;23.02.2015;15:13:18.641;nexus4_2;nexus4;stand;-0.011199951;-0.010437012;0.024276733;;
c;23.02.2015;15:13:18.840;nexus4_2;nexus4;stand;0.0016174316;-0.012573242;-0.05796814;;
c;23.02.2015;15:13:19.041;nexus4_1;nexus4;stand;0.064575195;0.083618164;-0.2518463;;
c;23.02.2015;15:13:19.242;nexus4_1;nexus4;stand;0.031463623;0.009918213;-0.1461029;;
c;23.02.2015;15:13:19.445;nexus4_1;nexus4;stand;0.04534912;0.01953125;-0.17494202;;
c;23.02.2015;15:13:19.848;nexus4_1;nexus4;stand;0.049621582;0.10925293;-0.2571869;;
c;23.02.2015;15:13:20.248;nexus4_1;nexus4;stand;0.10195923;0.07507324;-0.3426361;;
c;23.02.2015;15:13:20.651;nexus4_1;nexus4;stand;0.11264038;0.02166748;-0.38963318;;
c;23.02.2015;15:13:21.055;nexus4_1;nexus4;stand;0.0068969727;0.040893555;-0.08842468;;
c;23.02.2015;15:13:21.455;nexus4_1;nexus4;stand;-0.021942139;0.012054443;0.039749146;;
c;23.02.2015;15:13:21.862;nexus4_1;nexus4;stand;-0.17681885;-0.15670776;0.68595886;;
c;23.02.2015;15:13:22.266;nexus4_1;nexus4;stand;-0.14904785;-0.09902954;0.6197357;;
c;23.02.2015;15:13:22.671;nexus4_1;nexus4;stand;-0.076416016;-0.010375977;0.32173157;;
c;23.02.2015;15:13:23.067;nexus4_1;nexus4;stand;-0.009124756;0.0045776367;-0.017929077;;
c;23.02.2015;15:13:23.470;nexus4_1;nexus4;stand;-0.0027160645;0.033416748;0.01625061;;
c;23.02.2015;15:13:23.874;nexus4_1;nexus4;stand;0.02078247;0.009918213;-0.03929138;;
c;23.02.2015;15:13:24.117;nexus4_1;nexus4;stand;4.882812E-4;0.010986328;0.017318726;;
c;23.02.2015;15:13:24.316;nexus4_1;nexus4;stand;-5.79834E-4;0.01739502;0.009841919;;
c;23.02.2015;15:13:24.519;nexus4_1;nexus4;stand;-0.008056641;0.008850098;0.017318726;;
c;23.02.2015;15:13:24.724;nexus4_1;nexus4;stand;4.882812E-4;0.005645752;0.0012969971;;
c;23.02.2015;15:13:24.919;nexus4_2;nexus4;stand;-0.0047912598;2.441406E-4;0.020004272;;
c;23.02.2015;15:13:25.129;nexus4_2;nexus4;stand;0.0048217773;0.0034484863;-0.005630493;;
c;23.02.2015;15:13:25.326;nexus4_1;nexus4;stand;0.0068969727;-0.010375977;-0.023269653;;
c;23.02.2015;15:13:25.526;nexus4_2;nexus4;stand;5.493164E-4;-0.0050964355;-0.0066986084;;
c;23.02.2015;15:13:25.727;nexus4_1;nexus4;stand;-0.012329102;0.024871826;0.004501343;;
c;23.02.2015;15:13:25.929;nexus4_2;nexus4;stand;-0.005859375;-0.002960205;-0.014175415;;
c;23.02.2015;15:13:26.129;nexus4_2;nexus4;stand;-5.187988E-4;-0.007232666;-0.024856567;;
c;23.02.2015;15:13:26.331;nexus4_1;nexus4;stand;0.03894043;0.025939941;-0.05104065;;
c;23.02.2015;15:13:26.531;nexus4_2;nexus4;stand;0.04220581;-0.038208008;-0.06010437;;
c;23.02.2015;15:13:26.735;nexus4_2;nexus4;stand;0.0016174316;0.1027832;0.023208618;;
c;23.02.2015;15:13:26.935;nexus4_2;nexus4;stand;-0.020812988;-0.0093688965;0.0029144287;;
c;23.02.2015;15:13:27.137;nexus4_2;nexus4;stand;0.012298584;0.0013122559;-0.043014526;;
c;23.02.2015;15:13:27.338;nexus4_1;nexus4;stand;0.019714355;-0.034942627;0.09208679;;
c;23.02.2015;15:13:27.542;nexus4_1;nexus4;stand;0.031463623;-0.037078857;-0.029678345;;
c;23.02.2015;15:13:27.752;nexus4_2;nexus4;stand;0.018707275;-0.07345581;0.034957886;;
c;23.02.2015;15:13:28.001;nexus4_1;nexus4;stand;-0.017669678;-0.02746582;0.044021606;;
c;23.02.2015;15:13:28.401;nexus4_1;nexus4;stand;0.0068969727;0.047302246;-0.08628845;;
c;23.02.2015;15:13:28.804;nexus4_1;nexus4;stand;-0.008056641;0.009918213;0.011978149;;
c;23.02.2015;15:13:29.206;nexus4_1;nexus4;stand;-0.016601563;0.001373291;0.037612915;;
c;23.02.2015;15:13:29.610;nexus4_1;nexus4;stand;-0.008056641;0.0024414063;0.01411438;;
c;23.02.2015;15:13:30.015;nexus4_1;nexus4;stand;0.003692627;0.016326904;0.0365448;;
c;23.02.2015;15:13:30.420;nexus4_1;nexus4;stand;0.0015563965;3.051758E-4;-0.020065308;;
c;23.02.2015;15:13:30.818;nexus4_1;nexus4;stand;0.007965088;0.032348633;-0.020065308;;
c;23.02.2015;15:13:31.222;nexus4_1;nexus4;stand;-0.008056641;-0.0061035156;0.01411438;;
c;23.02.2015;15:13:31.623;nexus4_1;nexus4;stand;0.0015563965;0.015258789;-0.029678345;;
c;23.02.2015;15:13:32.030;nexus4_1;nexus4;stand;-0.0037841797;0.031280518;0.005569458;;
c;23.02.2015;15:13:32.437;nexus4_1;nexus4;stand;0.0068969727;0.027008057;0.011978149;;
c;23.02.2015;15:13:32.834;nexus4_1;nexus4;stand;0.014373779;0.02166748;-0.029678345;;
c;23.02.2015;15:13:33.098;nexus4_2;nexus4;stand;0.0058898926;-0.010437012;-0.029129028;;
c;23.02.2015;15:13:33.298;nexus4_2;nexus4;stand;-0.0037231445;0.013061523;0.003982544;;
c;23.02.2015;15:13:33.500;nexus4_1;nexus4;stand;0.0015563965;-0.008239746;0.015182495;;
c;23.02.2015;15:13:33.701;nexus4_1;nexus4;stand;-0.0027160645;0.023803711;0.0077056885;;
c;23.02.2015;15:13:33.899;nexus4_1;nexus4;stand;-0.00592041;0.009918213;0.004501343;;
c;23.02.2015;15:13:34.107;nexus4_2;nexus4;stand;5.493164E-4;0.031219482;0.00932312;;
c;23.02.2015;15:13:34.308;nexus4_2;nexus4;stand;-0.013336182;-0.013641357;0.015731812;;
c;23.02.2015;15:13:34.510;nexus4_1;nexus4;stand;0.02078247;0.010986328;-0.031814575;;
c;23.02.2015;15:13:34.712;nexus4_2;nexus4;stand;0.009094238;0.010925293;-0.0077667236;;
c;23.02.2015;15:13:34.909;nexus4_2;nexus4;stand;0.0048217773;-0.036071777;-0.021652222;;
c;23.02.2015;15:13:35.109;nexus4_2;nexus4;stand;0.04006958;0.024810791;0.008255005;;
c;23.02.2015;15:13:35.470;nexus4_1;nexus4;stand;0.052825928;0.012054443;-0.24543762;;
c;23.02.2015;15:13:35.675;nexus4_2;nexus4;stand;0.048614502;0.0077209473;-0.25450134;;
c;23.02.2015;15:13:35.877;nexus4_2;nexus4;stand;0.036865234;0.017333984;-0.20750427;;
c;23.02.2015;15:13:36.077;nexus4_1;nexus4;stand;-0.02407837;0.009918213;0.050430298;;
c;23.02.2015;15:13:36.277;nexus4_2;nexus4;stand;-0.017608643;-0.017913818;0.03388977;;
c;23.02.2015;15:13:36.607;nexus4_1;nexus4;stand;-0.016601563;0.010986328;0.03440857;;
c;23.02.2015;15:13:37.008;nexus4_1;nexus4;stand;0.003692627;-0.013580322;-0.014724731;;
c;23.02.2015;15:13:37.412;nexus4_1;nexus4;stand;4.882812E-4;0.014190674;0.01838684;;
c;23.02.2015;15:13:37.815;nexus4_1;nexus4;stand;-0.010192871;-0.0018310547;0.04081726;;
c;23.02.2015;15:13:38.217;nexus4_1;nexus4;stand;-0.019805908;-0.015716553;0.05256653;;
c;23.02.2015;15:13:38.620;nexus4_1;nexus4;stand;-0.0069885254;0.0024414063;0.008773804;;
c;23.02.2015;15:13:39.020;nexus4_1;nexus4;stand;-0.0027160645;-0.009307861;0.021591187;;
c;23.02.2015;15:13:39.423;nexus4_1;nexus4;stand;-0.008056641;0.005645752;0.020523071;;
c;23.02.2015;15:13:39.826;nexus4_1;nexus4;stand;0.004760742;0.0024414063;-0.016860962;;
c;23.02.2015;15:13:40.237;nexus4_1;nexus4;stand;-0.0016479492;0.0045776367;-8.392334E-4;;
c;23.02.2015;15:13:40.638;nexus4_1;nexus4;stand;4.882812E-4;0.0045776367;0.0066375732;;
c;23.02.2015;15:13:40.998;nexus4_2;nexus4;stand;5.493164E-4;2.441406E-4;0.0018463135;;
c;23.02.2015;15:13:41.197;nexus4_1;nexus4;stand;0.009033203;-0.011444092;-0.017929077;;
c;23.02.2015;15:13:41.400;nexus4_1;nexus4;stand;-0.0027160645;-0.016784668;0.0034332275;;
c;23.02.2015;15:13:41.603;nexus4_2;nexus4;stand;-0.0026550293;-0.0040283203;-0.0024261475;;
c;23.02.2015;15:13:41.800;nexus4_1;nexus4;stand;-0.008056641;-0.009307861;0.0023651123;;
c;23.02.2015;15:13:42.006;nexus4_1;nexus4;stand;0.003692627;-7.629395E-4;-0.0061798096;;
c;23.02.2015;15:13:42.206;nexus4_1;nexus4;stand;-0.004852295;-0.0018310547;0.0012969971;;
c;23.02.2015;15:13:42.404;nexus4_1;nexus4;stand;-0.0069885254;-0.00289917;0.0012969971;;
c;23.02.2015;15:13:42.606;nexus4_1;nexus4;stand;-0.019805908;-0.02532959;0.010910034;;
c;23.02.2015;15:13:42.808;nexus4_2;nexus4;stand;-0.009063721;-0.0040283203;0.015731812;;
c;23.02.2015;15:13:43.016;nexus4_1;nexus4;stand;-0.018737793;-0.028533936;0.01625061;;
c;23.02.2015;15:13:43.212;nexus4_1;nexus4;stand;-0.00592041;0.012054443;0.011978149;;
c;23.02.2015;15:13:43.414;nexus4_1;nexus4;stand;0.0026245117;-0.0050354004;-0.00831604;;
c;23.02.2015;15:13:43.616;nexus4_1;nexus4;stand;4.882812E-4;0.008850098;0.0012969971;;
c;23.02.2015;15:13:43.816;nexus4_2;nexus4;stand;0.0048217773;-0.011505127;-0.0131073;;
c;23.02.2015;15:13:44.017;nexus4_2;nexus4;stand;0.0058898926;-8.239746E-4;-0.01737976;;
c;23.02.2015;15:13:44.221;nexus4_1;nexus4;stand;0.003692627;3.051758E-4;0.005569458;;
c;23.02.2015;15:13:44.422;nexus4_1;nexus4;stand;-5.79834E-4;-0.00289917;0.01625061;;
c;23.02.2015;15:13:44.624;nexus4_1;nexus4;stand;0.0058288574;0.008850098;-0.013656616;;
c;23.02.2015;15:13:44.823;nexus4_2;nexus4;stand;0.003753662;0.0045166016;0.003982544;;
c;23.02.2015;15:13:45.024;nexus4_1;nexus4;stand;-0.017669678;-0.08834839;0.039749146;;
c;23.02.2015;15:13:45.226;nexus4_1;nexus4;stand;0.060302734;-0.0819397;0.031204224;;
c;23.02.2015;15:13:45.439;nexus4_1;nexus4;stand;-0.061462402;-0.15457153;0.13694763;;
c;23.02.2015;15:13:45.628;nexus4_2;nexus4;stand;0.08920288;-0.045684814;0.044570923;;
c;23.02.2015;15:13:45.829;nexus4_1;nexus4;stand;-0.14904785;0.106048584;0.34202576;;
c;23.02.2015;15:13:46.174;nexus4_2;nexus4;stand;-0.13937378;0.113464355;0.34043884;;
c;23.02.2015;15:13:46.379;nexus4_2;nexus4;stand;-0.06674194;2.441406E-4;0.42268372;;
c;23.02.2015;15:13:46.586;nexus4_2;nexus4;stand;0.053955078;0.084625244;0.30519104;;
c;23.02.2015;15:13:46.787;nexus4_1;nexus4;stand;-0.08389282;0.1071167;0.5417633;;
c;23.02.2015;15:13:46.985;nexus4_2;nexus4;stand;-0.21948242;-0.10015869;0.48890686;;
c;23.02.2015;15:13:47.185;nexus4_2;nexus4;stand;-0.044311523;-0.04888916;0.51026917;;
c;23.02.2015;15:13:47.388;nexus4_2;nexus4;stand;0.01550293;-0.07131958;0.45793152;;
c;23.02.2015;15:13:47.594;nexus4_2;nexus4;stand;-0.036834717;-0.029663086;0.2667389;;
c;23.02.2015;15:13:47.791;nexus4_2;nexus4;stand;-0.015472412;-0.12258911;0.043502808;;
c;23.02.2015;15:13:47.992;nexus4_2;nexus4;stand;0.0026855469;-0.016845703;-0.008834839;;
c;23.02.2015;15:13:48.239;nexus4_1;nexus4;stand;-0.09350586;-0.007171631;0.1764679;;
c;23.02.2015;15:13:48.641;nexus4_1;nexus4;stand;-0.051849365;-0.039215088;0.15937805;;
c;23.02.2015;15:13:49.045;nexus4_1;nexus4;stand;0.0068969727;0.031280518;0.0012969971;;
c;23.02.2015;15:13:49.447;nexus4_1;nexus4;stand;0.087005615;0.02166748;-0.21232605;;
c;23.02.2015;15:13:53.167;nexus4_2;nexus4;stand;-0.005859375;0.03869629;0.015731812;;
c;23.02.2015;15:13:53.562;nexus4_2;nexus4;stand;-0.020812988;0.04937744;0.0071868896;;
c;23.02.2015;15:13:53.966;nexus4_2;nexus4;stand;0.01977539;-0.025390625;-0.054763794;;
c;23.02.2015;15:13:54.188;nexus4_1;nexus4;stand;-0.014465332;-0.02960205;-0.03074646;;
c;23.02.2015;15:13:54.385;nexus4_2;nexus4;stand;0.016571045;0.032287598;-0.14555359;;
c;23.02.2015;15:13:54.582;nexus4_2;nexus4;stand;-0.042175293;-0.023254395;0.003982544;;
c;23.02.2015;15:13:54.788;nexus4_2;nexus4;stand;0.043273926;0.066467285;-0.0024261475;;
c;23.02.2015;15:13:54.987;nexus4_2;nexus4;stand;0.048614502;0.025878906;-0.07185364;;
c;23.02.2015;15:13:55.188;nexus4_2;nexus4;stand;-0.061401367;-0.0050964355;0.012527466;;
c;23.02.2015;15:13:55.392;nexus4_1;nexus4;stand;0.08166504;-0.14389038;0.12626648;;
c;23.02.2015;15:13:55.601;nexus4_2;nexus4;stand;0.032592773;-0.11190796;0.012527466;;
c;23.02.2015;15:13:55.796;nexus4_1;nexus4;stand;-0.06359863;0.02166748;-0.03715515;;
c;23.02.2015;15:13:55.998;nexus4_1;nexus4;stand;-0.023010254;0.12313843;-0.1108551;;
c;23.02.2015;15:13:56.198;nexus4_2;nexus4;stand;-0.08169556;0.01626587;-0.016311646;;
c;23.02.2015;15:13:56.398;nexus4_2;nexus4;stand;0.0101623535;0.10491943;-0.27372742;;
c;23.02.2015;15:13:56.598;nexus4_2;nexus4;stand;-0.0037231445;-0.0040283203;-0.306839;;
c;23.02.2015;15:13:56.801;nexus4_2;nexus4;stand;0.05609131;0.06112671;-0.17332458;;
c;23.02.2015;15:13:57.006;nexus4_2;nexus4;stand;0.20349121;0.0045166016;-0.032333374;;
c;23.02.2015;15:13:57.204;nexus4_2;nexus4;stand;0.06997681;-0.02859497;0.018936157;;
c;23.02.2015;15:13:57.412;nexus4_1;nexus4;stand;-0.03262329;0.063323975;0.07072449;;
c;23.02.2015;15:13:57.609;nexus4_2;nexus4;stand;-0.041107178;0.0675354;-0.08467102;;
c;23.02.2015;15:13:57.807;nexus4_1;nexus4;stand;-0.017669678;0.022735596;-0.007247925;;
c;23.02.2015;15:13:58.020;nexus4_1;nexus4;stand;-0.016601563;-0.02960205;-0.026473999;;
c;23.02.2015;15:13:58.356;nexus4_2;nexus4;stand;-0.018676758;-0.029663086;-0.022720337;;
c;23.02.2015;15:13:58.759;nexus4_2;nexus4;stand;0.05609131;-0.0018920898;-0.29188538;;
c;23.02.2015;15:13:59.158;nexus4_2;nexus4;stand;-0.0079956055;0.009857178;-0.077194214;;
c;23.02.2015;15:13:59.566;nexus4_2;nexus4;stand;-0.005859375;0.025878906;0.09049988;;
c;23.02.2015;15:14:03.150;nexus4_1;nexus4;stand;0.009033203;0.043029785;0.13587952;;
c;23.02.2015;15:14:03.553;nexus4_1;nexus4;stand;-0.12982178;-0.11291504;0.09422302;;
c;23.02.2015;15:14:03.962;nexus4_1;nexus4;stand;0.07525635;0.06652832;0.057907104;;
c;23.02.2015;15:14:04.362;nexus4_1;nexus4;stand;-0.031555176;-0.013580322;0.11665344;;
c;23.02.2015;15:14:04.764;nexus4_1;nexus4;stand;-0.02407837;-0.0018310547;-0.0051116943;;
c;23.02.2015;15:14:05.063;nexus4_2;nexus4;stand;-0.013336182;-0.015777588;0.012527466;;
c;23.02.2015;15:14:05.269;nexus4_2;nexus4;stand;-0.010131836;-0.029663086;-0.016311646;;
c;23.02.2015;15:14:05.468;nexus4_1;nexus4;stand;0.05923462;-0.032806396;-0.26039124;;
c;23.02.2015;15:14:05.680;nexus4_1;nexus4;stand;0.11050415;0.038757324;-0.23475647;;
c;23.02.2015;15:14:05.867;nexus4_1;nexus4;stand;0.05923462;-0.04135132;-0.28068542;;
c;23.02.2015;15:14:06.069;nexus4_1;nexus4;stand;-0.0016479492;0.06652832;-0.13114929;;
c;23.02.2015;15:14:06.275;nexus4_1;nexus4;stand;-0.014465332;0.023803711;-0.05958557;;
c;23.02.2015;15:14:06.473;nexus4_1;nexus4;stand;0.003692627;-0.042419434;-0.011520386;;
c;23.02.2015;15:14:06.835;nexus4_1;nexus4;stand;-0.03475952;0.020599365;0.06645203;;
c;23.02.2015;15:14:07.120;nexus4_2;nexus4;stand;0.0016174316;0.06112671;0.081954956;;
c;23.02.2015;15:14:07.522;nexus4_2;nexus4;stand;-0.034698486;0.031219482;0.09156799;;
c;23.02.2015;15:14:07.925;nexus4_2;nexus4;stand;0.059295654;-0.02432251;-0.09214783;;
c;23.02.2015;15:14:08.328;nexus4_2;nexus4;stand;0.06677246;0.0953064;-0.251297;;
c;23.02.2015;15:14:12.367;nexus4_1;nexus4;stand;-0.25585938;-0.118255615;0.90278625;;
c;23.02.2015;15:14:12.769;nexus4_1;nexus4;stand;-0.1458435;0.0024414063;0.5043793;;
c;23.02.2015;15:14:13.065;nexus4_2;nexus4;stand;-0.17034912;-0.037139893;0.59465027;;
c;23.02.2015;15:14:13.266;nexus4_2;nexus4;stand;-0.13189697;-0.02432251;0.36927795;;
c;23.02.2015;15:14:13.467;nexus4_2;nexus4;stand;-0.054992676;-0.030731201;0.09690857;;
c;23.02.2015;15:14:13.667;nexus4_1;nexus4;stand;0.058166504;-0.022125244;-0.09590149;;
c;23.02.2015;15:14:13.869;nexus4_1;nexus4;stand;0.026123047;0.014190674;-0.16853333;;
c;23.02.2015;15:14:14.069;nexus4_1;nexus4;stand;0.07418823;0.020599365;-0.14823914;;
c;23.02.2015;15:14:14.270;nexus4_1;nexus4;stand;0.06564331;0.03982544;-0.17921448;;
c;23.02.2015;15:14:14.474;nexus4_1;nexus4;stand;0.07846069;0.016326904;-0.2924347;;
c;23.02.2015;15:14:14.674;nexus4_1;nexus4;stand;0.089141846;0.0024414063;-0.29884338;;
c;23.02.2015;15:14:14.878;nexus4_2;nexus4;stand;0.079589844;0.0045166016;-0.2929535;;
c;23.02.2015;15:14:15.075;nexus4_1;nexus4;stand;0.026123047;0.018463135;-0.14717102;;
c;23.02.2015;15:14:15.284;nexus4_1;nexus4;stand;-0.02407837;0.028076172;0.03440857;;
c;23.02.2015;15:14:15.477;nexus4_1;nexus4;stand;-0.05718994;0.030212402;0.06538391;;
c;23.02.2015;15:14:15.682;nexus4_2;nexus4;stand;-0.044311523;0.0045166016;0.095840454;;
c;23.02.2015;15:14:15.883;nexus4_2;nexus4;stand;-0.054992676;0.032287598;0.039230347;;
c;23.02.2015;15:14:16.084;nexus4_1;nexus4;stand;-0.014465332;-0.009307861;-0.004043579;;
c;23.02.2015;15:14:16.288;nexus4_2;nexus4;stand;-0.005859375;-0.016845703;-0.0131073;;
c;23.02.2015;15:14:16.488;nexus4_2;nexus4;stand;-0.021881104;-0.0093688965;-2.89917E-4;;
c;23.02.2015;15:14:16.686;nexus4_1;nexus4;stand;-0.029418945;-0.07980347;0.033340454;;
c;23.02.2015;15:14:16.890;nexus4_1;nexus4;stand;-0.015533447;-0.0050354004;-0.014724731;;
c;23.02.2015;15:14:17.089;nexus4_1;nexus4;stand;0.01864624;0.040893555;0.031204224;;
c;23.02.2015;15:14:17.295;nexus4_1;nexus4;stand;0.014373779;0.0045776367;-0.011520386;;
c;23.02.2015;15:14:17.492;nexus4_1;nexus4;stand;0.004760742;0.023803711;-0.058517456;;
c;23.02.2015;15:14:17.696;nexus4_2;nexus4;stand;0.01977539;-0.020050049;-0.043014526;;
c;23.02.2015;15:14:17.898;nexus4_1;nexus4;stand;0.04107666;0.032348633;0.047225952;;
c;23.02.2015;15:14:18.096;nexus4_1;nexus4;stand;-0.011260986;-0.034942627;-0.016860962;;
c;23.02.2015;15:14:18.301;nexus4_1;nexus4;stand;0.02078247;-0.018920898;-0.021133423;;
c;23.02.2015;15:14:18.499;nexus4_1;nexus4;stand;-0.039031982;-0.073394775;-0.044631958;;
c;23.02.2015;15:14:18.702;nexus4_1;nexus4;stand;-0.016601563;-0.019989014;0.050430298;;
c;23.02.2015;15:14:18.955;nexus4_2;nexus4;stand;-0.014404297;0.115600586;0.034957886;;
c;23.02.2015;15:14:19.358;nexus4_2;nexus4;stand;-0.0015869141;-0.008300781;-0.022720337;;
c;23.02.2015;15:14:19.755;nexus4_2;nexus4;stand;-0.016540527;-0.052093506;0.037094116;;
c;23.02.2015;15:14:20.079;nexus4_2;nexus4;stand;-5.187988E-4;0.009857178;-0.029129028;;
c;23.02.2015;15:14:20.284;nexus4_2;nexus4;stand;-0.010131836;0.015197754;-0.043014526;;
c;23.02.2015;15:14:20.481;nexus4_1;nexus4;stand;-0.011260986;-0.009307861;0.020523071;;
c;23.02.2015;15:14:20.685;nexus4_1;nexus4;stand;0.014373779;-0.018920898;-0.03288269;;
c;23.02.2015;15:14:20.884;nexus4_1;nexus4;stand;0.0015563965;-0.02960205;-0.009384155;;
